Player,Game Week,Position,Team,League,Minutes,Rating
Merlin Röhl,J7,MF,Freiburg,German Bundesliga,45.0,5.03
Maximilian Philipp,J7,MF,Freiburg,German Bundesliga,45.0,5.7
Maximilian Eggestein,J7,MF,Freiburg,German Bundesliga,83.0,5.58
Ellyes Skhiri,J7,MF,Eint Frankfurt,German Bundesliga,90.0,6.8
Hugo Larsson,J7,MF,Eint Frankfurt,German Bundesliga,89.0,7.03
Lennard Maloney,J7,MF,Heidenheim,German Bundesliga,90.0,6.08
Norman Theuerkauf,J7,MF,Heidenheim,German Bundesliga,57.0,5.8
Adrian Beck,J7,MF,Heidenheim,German Bundesliga,27.0,6.01
Ruslan Malinovskyi,J8,MF,Genoa,Italian Serie A,67.0,5.82
Berkan Kutlu,J8,MF,Genoa,Italian Serie A,23.0,5.61
Morten Frendrup,J8,MF,Genoa,Italian Serie A,90.0,6.67
Morten Thorsby,J8,MF,Genoa,Italian Serie A,90.0,4.87
Yacine Adli,J8,MF,Milan,Italian Serie A,65.0,7.47
Felix Nmecha,J8,MF,Dortmund,German Bundesliga,90.0,7.13
Emre Can,J8,MF,Dortmund,German Bundesliga,90.0,7.94
Marco Reus,J8,MF,Dortmund,German Bundesliga,61.0,5.89
Gio Reyna,J8,MF,Dortmund,German Bundesliga,29.0,7.42
Justin Njinmah,J8,MF,Werder Bremen,German Bundesliga,23.0,4.47
Leonardo Bittencourt,J8,MF,Werder Bremen,German Bundesliga,67.0,6.92
Jens Stage,J8,MF,Werder Bremen,German Bundesliga,90.0,6.54
Romano Schmid,J8,MF,Werder Bremen,German Bundesliga,80.0,5.8
Maximilian Arnold,J8,MF,Wolfsburg,German Bundesliga,90.0,7.06
Mattias Svanberg,J8,MF,Wolfsburg,German Bundesliga,70.0,5.95
Lovro Majer,J8,MF,Wolfsburg,German Bundesliga,20.0,6.93
Granit Xhaka,J8,MF,Leverkusen,German Bundesliga,90.0,6.82
Exequiel Palacios,J8,MF,Leverkusen,German Bundesliga,90.0,6.69
Nicolas Höfler,J8,MF,Freiburg,German Bundesliga,90.0,6.23
Maximilian Eggestein,J8,MF,Freiburg,German Bundesliga,90.0,7.28
Kevin Stöger,J8,MF,Bochum,German Bundesliga,74.0,7.18
Anthony Losilla,J8,MF,Bochum,German Bundesliga,74.0,5.72
Janik Haberer,J8,MF,Union Berlin,German Bundesliga,45.0,5.72
Rani Khedira,J8,MF,Union Berlin,German Bundesliga,62.0,5.07
Aïssa Laïdouni,J8,MF,Union Berlin,German Bundesliga,28.0,6.65
Lucas Tousart,J8,MF,Union Berlin,German Bundesliga,45.0,5.2
Alex Král,J8,MF,Union Berlin,German Bundesliga,45.0,6.44
Angelo Stiller,J8,MF,Stuttgart,German Bundesliga,90.0,6.49
Atakan Karazor,J8,MF,Stuttgart,German Bundesliga,90.0,6.61
Fabian Holland,J8,MF,Darmstadt 98,German Bundesliga,57.0,6.28
Fabian Schnellhardt,J8,MF,Darmstadt 98,German Bundesliga,33.0,7.07
Tobias Kempe,J8,MF,Darmstadt 98,German Bundesliga,90.0,6.65
Kevin Kampl,J8,MF,RB Leipzig,German Bundesliga,90.0,5.84
Amadou Haidara,J8,MF,RB Leipzig,German Bundesliga,61.0,5.88
Nicolas Seiwald,J8,MF,RB Leipzig,German Bundesliga,29.0,4.84
Anton Stach,J8,MF,Hoffenheim,German Bundesliga,77.0,7.27
Florian Grillitsch,J8,MF,Hoffenheim,German Bundesliga,90.0,7.4
Grischa Prömel,J8,MF,Hoffenheim,German Bundesliga,90.0,6.72
Hugo Larsson,J8,MF,Eint Frankfurt,German Bundesliga,90.0,6.2
Ellyes Skhiri,J8,MF,Eint Frankfurt,German Bundesliga,90.0,7.44
Dominik Kohr,J8,MF,Mainz 05,German Bundesliga,75.0,6.92
Leandro Barreiro Martins,J8,MF,Mainz 05,German Bundesliga,90.0,7.14
Joshua Kimmich,J8,MF,Bayern Munich,German Bundesliga,90.0,7.34
Leon Goretzka,J8,MF,Bayern Munich,German Bundesliga,74.0,7.49
Eric Martel,J8,MF,Köln,German Bundesliga,90.0,7.32
Dejan Ljubicic,J8,MF,Köln,German Bundesliga,90.0,7.42
Manu Koné,J8,MF,Gladbach,German Bundesliga,71.0,5.83
Julian Weigl,J8,MF,Gladbach,German Bundesliga,90.0,6.11
Florian Neuhaus,J8,MF,Gladbach,German Bundesliga,45.0,6.01
Rocco Reitz,J8,MF,Gladbach,German Bundesliga,45.0,6.38
Adrian Beck,J8,MF,Heidenheim,German Bundesliga,54.0,6.7
Kevin Sessa,J8,MF,Heidenheim,German Bundesliga,36.0,6.25
Denis Thomalla,J8,MF,Heidenheim,German Bundesliga,70.0,5.66
Marvin Pieringer,J8,MF,Heidenheim,German Bundesliga,20.0,4.99
Lennard Maloney,J8,MF,Heidenheim,German Bundesliga,90.0,6.47
Elvis Rexhbeçaj,J8,MF,Augsburg,German Bundesliga,90.0,6.17
Niklas Dorsch,J8,MF,Augsburg,German Bundesliga,79.0,6.03
Kevin Stöger,J9,MF,Bochum,German Bundesliga,90.0,8.18
Anthony Losilla,J9,MF,Bochum,German Bundesliga,90.0,6.1
Dominik Kohr,J9,MF,Mainz 05,German Bundesliga,32.0,5.06
Tom Krauß,J9,MF,Mainz 05,German Bundesliga,58.0,6.29
Leandro Barreiro Martins,J9,MF,Mainz 05,German Bundesliga,90.0,6.79
Matteo Pessina,J8,MF,Monza,Italian Serie A,85.0,7.09
Roberto Gagliardini,J8,MF,Monza,Italian Serie A,90.0,7.1
Mateusz Łęgowski,J8,MF,Salernitana,Italian Serie A,45.0,6.47
Agustín Martegani,J8,MF,Salernitana,Italian Serie A,45.0,6.72
Emil Bohinen,J8,MF,Salernitana,Italian Serie A,45.0,6.64
Giulio Maggiore,J8,MF,Salernitana,Italian Serie A,45.0,6.34
Angelo Stiller,J9,MF,Stuttgart,German Bundesliga,90.0,7.49
Atakan Karazor,J9,MF,Stuttgart,German Bundesliga,67.0,6.32
Grischa Prömel,J9,MF,Hoffenheim,German Bundesliga,90.0,6.48
Tom Bischof,J9,MF,Hoffenheim,German Bundesliga,77.0,5.8
Florian Grillitsch,J9,MF,Hoffenheim,German Bundesliga,31.0,5.05
Anton Stach,J9,MF,Hoffenheim,German Bundesliga,59.0,6.34
Julian Weigl,J9,MF,Gladbach,German Bundesliga,90.0,6.86
Rocco Reitz,J9,MF,Gladbach,German Bundesliga,85.0,7.37
Norman Theuerkauf,J9,MF,Heidenheim,German Bundesliga,69.0,5.89
Denis Thomalla,J9,MF,Heidenheim,German Bundesliga,21.0,6.4
Lennard Maloney,J9,MF,Heidenheim,German Bundesliga,84.0,6.49
Leonardo Bittencourt,J9,MF,Werder Bremen,German Bundesliga,75.0,6.24
Jens Stage,J9,MF,Werder Bremen,German Bundesliga,90.0,6.49
Romano Schmid,J9,MF,Werder Bremen,German Bundesliga,87.0,6.53
Janik Haberer,J9,MF,Union Berlin,German Bundesliga,64.0,5.92
Alex Král,J9,MF,Union Berlin,German Bundesliga,26.0,6.27
Rani Khedira,J9,MF,Union Berlin,German Bundesliga,59.0,5.91
Brenden Aaronson,J9,MF,Union Berlin,German Bundesliga,59.0,5.22
Aïssa Laïdouni,J9,MF,Union Berlin,German Bundesliga,31.0,6.4
Niklas Dorsch,J9,MF,Augsburg,German Bundesliga,62.0,6.09
Arne Engels,J9,MF,Augsburg,German Bundesliga,28.0,6.03
Elvis Rexhbeçaj,J9,MF,Augsburg,German Bundesliga,90.0,6.43
Maximilian Arnold,J9,MF,Wolfsburg,German Bundesliga,90.0,6.51
Mattias Svanberg,J9,MF,Wolfsburg,German Bundesliga,90.0,7.05
Thomas Müller,J9,MF,Bayern Munich,German Bundesliga,26.0,7.31
Konrad Laimer,J9,MF,Bayern Munich,German Bundesliga,76.0,7.44
Fabian Schnellhardt,J9,MF,Darmstadt 98,German Bundesliga,45.0,6.54
Mathias Honsak,J9,MF,Darmstadt 98,German Bundesliga,45.0,5.51
Tobias Kempe,J9,MF,Darmstadt 98,German Bundesliga,61.0,6.28
Emir Karic,J9,MF,Darmstadt 98,German Bundesliga,29.0,7.07
Amadou Haidara,J9,MF,RB Leipzig,German Bundesliga,90.0,6.65
Xaver Schlager,J9,MF,RB Leipzig,German Bundesliga,90.0,6.59
Eric Martel,J9,MF,Köln,German Bundesliga,90.0,5.59
Dejan Ljubicic,J9,MF,Köln,German Bundesliga,90.0,6.42
Hugo Larsson,J9,MF,Eint Frankfurt,German Bundesliga,90.0,6.4
Ellyes Skhiri,J9,MF,Eint Frankfurt,German Bundesliga,90.0,6.56
Marcel Sabitzer,J9,MF,Dortmund,German Bundesliga,90.0,6.51
Salih Özcan,J9,MF,Dortmund,German Bundesliga,90.0,6.89
Granit Xhaka,J9,MF,Leverkusen,German Bundesliga,90.0,7.09
Exequiel Palacios,J9,MF,Leverkusen,German Bundesliga,90.0,7.79
Merlin Röhl,J9,MF,Freiburg,German Bundesliga,80.0,5.09
Maximilian Eggestein,J9,MF,Freiburg,German Bundesliga,66.0,5.54
Nicolas Höfler,J9,MF,Freiburg,German Bundesliga,90.0,5.88
Fabian Holland,J10,MF,Darmstadt 98,German Bundesliga,68.0,6.05
Tobias Kempe,J10,MF,Darmstadt 98,German Bundesliga,66.0,5.73
Oscar Vilhelmsson,J10,MF,Darmstadt 98,German Bundesliga,24.0,5.21
Patrick Osterhage,J10,MF,Bochum,German Bundesliga,90.0,5.78
Nicolas Höfler,J10,MF,Freiburg,German Bundesliga,90.0,6.94
Maximilian Eggestein,J10,MF,Freiburg,German Bundesliga,90.0,7.01
Julian Weigl,J10,MF,Gladbach,German Bundesliga,90.0,6.84
Rocco Reitz,J10,MF,Gladbach,German Bundesliga,90.0,7.24
Enzo Barrenechea,J8,MF,Frosinone,Italian Serie A,82.0,6.32
Michael Folorunsho,J8,MF,Hellas Verona,Italian Serie A,90.0,6.15
Ondrej Duda,J8,MF,Hellas Verona,Italian Serie A,60.0,6.28
Suat Serdar,J8,MF,Hellas Verona,Italian Serie A,30.0,6.23
Dominik Kohr,J10,MF,Mainz 05,German Bundesliga,67.0,6.28
Tom Krauß,J10,MF,Mainz 05,German Bundesliga,23.0,5.45
Leandro Barreiro Martins,J10,MF,Mainz 05,German Bundesliga,90.0,6.13
Xaver Schlager,J10,MF,RB Leipzig,German Bundesliga,90.0,7.49
Kevin Kampl,J10,MF,RB Leipzig,German Bundesliga,81.0,7.0
Eric Martel,J10,MF,Köln,German Bundesliga,90.0,7.08
Florian Kainz,J10,MF,Köln,German Bundesliga,90.0,7.74
Niklas Dorsch,J10,MF,Augsburg,German Bundesliga,62.0,5.96
Tim Breithaupt,J10,MF,Augsburg,German Bundesliga,28.0,5.4
Elvis Rexhbeçaj,J10,MF,Augsburg,German Bundesliga,90.0,6.11
Aïssa Laïdouni,J10,MF,Union Berlin,German Bundesliga,90.0,7.66
Alex Král,J10,MF,Union Berlin,German Bundesliga,72.0,5.51
Ellyes Skhiri,J10,MF,Eint Frankfurt,German Bundesliga,90.0,6.55
Hugo Larsson,J10,MF,Eint Frankfurt,German Bundesliga,90.0,6.17
Grischa Prömel,J10,MF,Hoffenheim,German Bundesliga,90.0,6.87
Anton Stach,J10,MF,Hoffenheim,German Bundesliga,90.0,8.07
Finn Ole Becker,J10,MF,Hoffenheim,German Bundesliga,77.0,6.43
Granit Xhaka,J10,MF,Leverkusen,German Bundesliga,90.0,7.22
Exequiel Palacios,J10,MF,Leverkusen,German Bundesliga,90.0,7.25
Marcel Sabitzer,J10,MF,Dortmund,German Bundesliga,90.0,6.76
Salih Özcan,J10,MF,Dortmund,German Bundesliga,56.0,6.66
Felix Nmecha,J10,MF,Dortmund,German Bundesliga,34.0,5.72
Leon Goretzka,J10,MF,Bayern Munich,German Bundesliga,90.0,6.75
Konrad Laimer,J10,MF,Bayern Munich,German Bundesliga,90.0,6.8
Aleksandar Pavlovic,J10,MF,Bayern Munich,German Bundesliga,31.0,6.86
Aster Vranckx,J10,MF,Wolfsburg,German Bundesliga,90.0,6.42
Mattias Svanberg,J10,MF,Wolfsburg,German Bundesliga,56.0,6.7
Maximilian Arnold,J10,MF,Wolfsburg,German Bundesliga,34.0,7.24
Leonardo Bittencourt,J10,MF,Werder Bremen,German Bundesliga,73.0,6.69
Jens Stage,J10,MF,Werder Bremen,German Bundesliga,90.0,6.2
Romano Schmid,J10,MF,Werder Bremen,German Bundesliga,90.0,6.72
Jan Schöppner,J10,MF,Heidenheim,German Bundesliga,90.0,5.61
Lennard Maloney,J10,MF,Heidenheim,German Bundesliga,90.0,5.68
Angelo Stiller,J10,MF,Stuttgart,German Bundesliga,90.0,7.37
Atakan Karazor,J10,MF,Stuttgart,German Bundesliga,79.0,7.16
Manu Koné,J11,MF,Gladbach,German Bundesliga,76.0,5.96
Julian Weigl,J11,MF,Gladbach,German Bundesliga,90.0,5.62
Rocco Reitz,J11,MF,Gladbach,German Bundesliga,86.0,7.23
Maximilian Arnold,J11,MF,Wolfsburg,German Bundesliga,90.0,7.13
Aster Vranckx,J11,MF,Wolfsburg,German Bundesliga,90.0,7.17
Angelo Stiller,J11,MF,Stuttgart,German Bundesliga,90.0,8.03
Atakan Karazor,J11,MF,Stuttgart,German Bundesliga,90.0,6.78
Salih Özcan,J11,MF,Dortmund,German Bundesliga,90.0,6.16
Niklas Dorsch,J11,MF,Augsburg,German Bundesliga,90.0,6.31
Elvis Rexhbeçaj,J11,MF,Augsburg,German Bundesliga,90.0,7.1
Finn Ole Becker,J11,MF,Hoffenheim,German Bundesliga,69.0,6.07
Andrej Kramarić,J11,MF,Hoffenheim,German Bundesliga,21.0,7.26
Grischa Prömel,J11,MF,Hoffenheim,German Bundesliga,90.0,7.44
Anton Stach,J11,MF,Hoffenheim,German Bundesliga,90.0,7.24
Nicolò Rovella,J8,MF,Lazio,Italian Serie A,76.0,6.46
Éderson,J8,MF,Atalanta,Italian Serie A,90.0,7.09
Marten de Roon,J8,MF,Atalanta,Italian Serie A,90.0,6.51
Marvin Mehlem,J11,MF,Darmstadt 98,German Bundesliga,90.0,7.06
Tim Skarke,J11,MF,Darmstadt 98,German Bundesliga,82.0,5.65
Bartol Franjić,J11,MF,Darmstadt 98,German Bundesliga,90.0,6.01
Leandro Barreiro Martins,J11,MF,Mainz 05,German Bundesliga,90.0,5.83
Tom Krauß,J11,MF,Mainz 05,German Bundesliga,85.0,6.69
Aleksandar Pavlovic,J11,MF,Bayern Munich,German Bundesliga,74.0,7.53
Konrad Laimer,J11,MF,Bayern Munich,German Bundesliga,90.0,7.07
Raphaël Guerreiro,J11,MF,Bayern Munich,German Bundesliga,30.0,6.84
Norman Theuerkauf,J11,MF,Heidenheim,German Bundesliga,60.0,5.51
Adrian Beck,J11,MF,Heidenheim,German Bundesliga,30.0,5.76
Jan Schöppner,J11,MF,Heidenheim,German Bundesliga,90.0,6.31
Lennard Maloney,J11,MF,Heidenheim,German Bundesliga,60.0,5.32
Kevin Sessa,J11,MF,Heidenheim,German Bundesliga,30.0,5.06
Patrick Osterhage,J11,MF,Bochum,German Bundesliga,90.0,6.04
Florian Kainz,J11,MF,Köln,German Bundesliga,90.0,6.06
Eric Martel,J11,MF,Köln,German Bundesliga,90.0,5.88
Exequiel Palacios,J11,MF,Leverkusen,German Bundesliga,85.0,7.43
Granit Xhaka,J11,MF,Leverkusen,German Bundesliga,90.0,7.37
Aïssa Laïdouni,J11,MF,Union Berlin,German Bundesliga,90.0,6.57
Alex Král,J11,MF,Union Berlin,German Bundesliga,90.0,5.76
Leonardo Bittencourt,J11,MF,Werder Bremen,German Bundesliga,65.0,6.8
Senne Lynen,J11,MF,Werder Bremen,German Bundesliga,25.0,5.6
Jens Stage,J11,MF,Werder Bremen,German Bundesliga,90.0,7.0
Romano Schmid,J11,MF,Werder Bremen,German Bundesliga,90.0,7.17
Ellyes Skhiri,J11,MF,Eint Frankfurt,German Bundesliga,90.0,7.71
Hugo Larsson,J11,MF,Eint Frankfurt,German Bundesliga,90.0,7.27
Xaver Schlager,J11,MF,RB Leipzig,German Bundesliga,90.0,7.52
Amadou Haidara,J11,MF,RB Leipzig,German Bundesliga,67.0,6.34
Kevin Kampl,J11,MF,RB Leipzig,German Bundesliga,23.0,7.22
Nicolas Höfler,J11,MF,Freiburg,German Bundesliga,90.0,5.26
Maximilian Eggestein,J11,MF,Freiburg,German Bundesliga,90.0,5.76
Florian Kainz,J12,MF,Köln,German Bundesliga,77.0,5.8
Eric Martel,J12,MF,Köln,German Bundesliga,90.0,6.51
Leon Goretzka,J12,MF,Bayern Munich,German Bundesliga,90.0,7.59
Joshua Kimmich,J12,MF,Bayern Munich,German Bundesliga,90.0,7.26
Marcel Sabitzer,J12,MF,Dortmund,German Bundesliga,45.0,5.17
Gio Reyna,J12,MF,Dortmund,German Bundesliga,45.0,5.92
Emre Can,J12,MF,Dortmund,German Bundesliga,66.0,7.18
Salih Özcan,J12,MF,Dortmund,German Bundesliga,24.0,5.68
Manu Koné,J12,MF,Gladbach,German Bundesliga,90.0,6.97
Julian Weigl,J12,MF,Gladbach,German Bundesliga,81.0,6.32
Rocco Reitz,J12,MF,Gladbach,German Bundesliga,60.0,6.79
Aïssa Laïdouni,J12,MF,Union Berlin,German Bundesliga,90.0,6.84
Janik Haberer,J12,MF,Union Berlin,German Bundesliga,66.0,6.65
András Schäfer,J12,MF,Union Berlin,German Bundesliga,24.0,6.49
Niklas Dorsch,J12,MF,Augsburg,German Bundesliga,90.0,6.37
Elvis Rexhbeçaj,J12,MF,Augsburg,German Bundesliga,90.0,5.96
Nicolas Höfler,J12,MF,Freiburg,German Bundesliga,90.0,6.71
Maximilian Eggestein,J12,MF,Freiburg,German Bundesliga,90.0,6.98
Fabian Holland,J12,MF,Darmstadt 98,German Bundesliga,90.0,5.32
Marvin Mehlem,J12,MF,Darmstadt 98,German Bundesliga,89.0,6.62
Bartol Franjić,J12,MF,Darmstadt 98,German Bundesliga,33.0,4.92
Antoine Makoumbou,J8,MF,Cagliari,Italian Serie A,90.0,6.92
Matteo Prati,J8,MF,Cagliari,Italian Serie A,90.0,6.11
Ibrahim Sulemana,J8,MF,Cagliari,Italian Serie A,38.0,5.41
Zito Luvumbo,J8,MF,Cagliari,Italian Serie A,52.0,5.4
Houssem Aouar,J8,MF,Roma,Italian Serie A,68.0,5.49
Riccardo Pagano,J8,MF,Roma,Italian Serie A,22.0,5.38
Leandro Paredes,J8,MF,Roma,Italian Serie A,78.0,7.2
Edoardo Bove,J8,MF,Roma,Italian Serie A,90.0,6.25
Aster Vranckx,J12,MF,Wolfsburg,German Bundesliga,90.0,6.25
Mattias Svanberg,J12,MF,Wolfsburg,German Bundesliga,82.0,6.04
Xaver Schlager,J12,MF,RB Leipzig,German Bundesliga,90.0,7.78
Amadou Haidara,J12,MF,RB Leipzig,German Bundesliga,82.0,7.0
Romano Schmid,J12,MF,Werder Bremen,German Bundesliga,82.0,7.1
Jens Stage,J12,MF,Werder Bremen,German Bundesliga,90.0,6.55
Leonardo Bittencourt,J12,MF,Werder Bremen,German Bundesliga,71.0,7.19
Exequiel Palacios,J12,MF,Leverkusen,German Bundesliga,90.0,7.31
Granit Xhaka,J12,MF,Leverkusen,German Bundesliga,88.0,7.03
Mario Götze,J12,MF,Eint Frankfurt,German Bundesliga,21.0,6.84
Hugo Larsson,J12,MF,Eint Frankfurt,German Bundesliga,90.0,6.32
Ellyes Skhiri,J12,MF,Eint Frankfurt,German Bundesliga,90.0,7.49
Atakan Karazor,J12,MF,Stuttgart,German Bundesliga,90.0,6.24
Angelo Stiller,J12,MF,Stuttgart,German Bundesliga,90.0,6.61
Jan Schöppner,J12,MF,Heidenheim,German Bundesliga,65.0,5.72
Denis Thomalla,J12,MF,Heidenheim,German Bundesliga,25.0,6.19
Adrian Beck,J12,MF,Heidenheim,German Bundesliga,65.0,5.24
Nikola Dovedan,J12,MF,Heidenheim,German Bundesliga,25.0,5.45
Lennard Maloney,J12,MF,Heidenheim,German Bundesliga,90.0,5.57
Anthony Losilla,J12,MF,Bochum,German Bundesliga,90.0,6.0
Andrej Kramarić,J12,MF,Hoffenheim,German Bundesliga,90.0,5.78
Grischa Prömel,J12,MF,Hoffenheim,German Bundesliga,45.0,6.46
Florian Grillitsch,J12,MF,Hoffenheim,German Bundesliga,45.0,7.42
Anton Stach,J12,MF,Hoffenheim,German Bundesliga,77.0,7.02
Leandro Barreiro Martins,J12,MF,Mainz 05,German Bundesliga,90.0,6.74
Tom Krauß,J12,MF,Mainz 05,German Bundesliga,90.0,6.54
Klaus Gjasula,J13,MF,Darmstadt 98,German Bundesliga,90.0,6.44
Eric Martel,J13,MF,Köln,German Bundesliga,90.0,6.17
Dejan Ljubicic,J13,MF,Köln,German Bundesliga,89.0,5.9
Xaver Schlager,J13,MF,RB Leipzig,German Bundesliga,90.0,7.87
Amadou Haidara,J13,MF,RB Leipzig,German Bundesliga,90.0,7.69
Norman Theuerkauf,J13,MF,Heidenheim,German Bundesliga,67.0,5.55
Kevin Sessa,J13,MF,Heidenheim,German Bundesliga,23.0,5.59
Jan Schöppner,J13,MF,Heidenheim,German Bundesliga,85.0,6.09
Manu Koné,J13,MF,Gladbach,German Bundesliga,90.0,6.79
Florian Neuhaus,J13,MF,Gladbach,German Bundesliga,67.0,6.16
Christoph Kramer,J13,MF,Gladbach,German Bundesliga,23.0,5.82
Rocco Reitz,J13,MF,Gladbach,German Bundesliga,90.0,6.71
Umut Tohumcu,J13,MF,Hoffenheim,German Bundesliga,73.0,7.01
Finn Ole Becker,J13,MF,Hoffenheim,German Bundesliga,58.0,5.95
Andrej Kramarić,J13,MF,Hoffenheim,German Bundesliga,32.0,6.9
Anton Stach,J13,MF,Hoffenheim,German Bundesliga,90.0,7.15
Anthony Losilla,J13,MF,Bochum,German Bundesliga,90.0,6.24
Patrick Osterhage,J13,MF,Bochum,German Bundesliga,90.0,6.47
Aster Vranckx,J13,MF,Wolfsburg,German Bundesliga,90.0,6.94
Mattias Svanberg,J13,MF,Wolfsburg,German Bundesliga,90.0,6.34
Enzo Millot,J13,MF,Stuttgart,German Bundesliga,90.0,7.29
Atakan Karazor,J13,MF,Stuttgart,German Bundesliga,90.0,7.1
Leonardo Bittencourt,J13,MF,Werder Bremen,German Bundesliga,90.0,6.84
Jens Stage,J13,MF,Werder Bremen,German Bundesliga,88.0,6.32
Romano Schmid,J13,MF,Werder Bremen,German Bundesliga,90.0,6.51
Sandi Lovrić,J1,MF,Udinese,Italian Serie A,90.0,6.34
Walace,J1,MF,Udinese,Italian Serie A,90.0,7.14
Oier Zarraga,J1,MF,Udinese,Italian Serie A,45.0,5.92
Lazar Samardzic,J1,MF,Udinese,Italian Serie A,45.0,6.6
Adrien Rabiot,J1,MF,Juventus,Italian Serie A,90.0,7.37
Fabio Miretti,J1,MF,Juventus,Italian Serie A,45.0,6.22
Nicolò Fagioli,J1,MF,Juventus,Italian Serie A,45.0,6.11
Manuel Locatelli,J1,MF,Juventus,Italian Serie A,90.0,6.35
Stanislav Lobotka,J8,MF,Napoli,Italian Serie A,76.0,6.46
Alfred Duncan,J8,MF,Fiorentina,Italian Serie A,82.0,6.45
Arthur Melo,J8,MF,Fiorentina,Italian Serie A,82.0,6.72
Leandro Barreiro Martins,J13,MF,Mainz 05,German Bundesliga,90.0,6.55
Tom Krauß,J13,MF,Mainz 05,German Bundesliga,85.0,6.76
Nicolas Höfler,J13,MF,Freiburg,German Bundesliga,90.0,6.13
Maximilian Eggestein,J13,MF,Freiburg,German Bundesliga,90.0,5.99
Exequiel Palacios,J13,MF,Leverkusen,German Bundesliga,78.0,7.82
Granit Xhaka,J13,MF,Leverkusen,German Bundesliga,90.0,7.62
Marcel Sabitzer,J13,MF,Dortmund,German Bundesliga,90.0,6.27
Emre Can,J13,MF,Dortmund,German Bundesliga,90.0,5.52
Niklas Dorsch,J13,MF,Augsburg,German Bundesliga,83.0,5.9
Elvis Rexhbeçaj,J13,MF,Augsburg,German Bundesliga,90.0,6.06
Junior Dina Ebimbe,J13,MF,Eint Frankfurt,German Bundesliga,63.0,6.77
Hugo Larsson,J13,MF,Eint Frankfurt,German Bundesliga,81.0,5.76
Finn Ole Becker,J14,MF,Hoffenheim,German Bundesliga,26.0,7.24
Grischa Prömel,J14,MF,Hoffenheim,German Bundesliga,90.0,6.0
Anton Stach,J14,MF,Hoffenheim,German Bundesliga,83.0,6.31
Patrick Osterhage,J14,MF,Bochum,German Bundesliga,90.0,6.75
Leonardo Bittencourt,J14,MF,Werder Bremen,German Bundesliga,57.0,5.99
Senne Lynen,J14,MF,Werder Bremen,German Bundesliga,33.0,6.05
Jens Stage,J14,MF,Werder Bremen,German Bundesliga,90.0,6.31
Romano Schmid,J14,MF,Werder Bremen,German Bundesliga,74.0,6.67
Niklas Dorsch,J14,MF,Augsburg,German Bundesliga,90.0,6.76
Elvis Rexhbeçaj,J14,MF,Augsburg,German Bundesliga,65.0,5.72
Arne Engels,J14,MF,Augsburg,German Bundesliga,25.0,7.06
Lennard Maloney,J14,MF,Heidenheim,German Bundesliga,66.0,5.82
Adrian Beck,J14,MF,Heidenheim,German Bundesliga,24.0,5.28
Jan Schöppner,J14,MF,Heidenheim,German Bundesliga,90.0,6.11
Tobias Kempe,J14,MF,Darmstadt 98,German Bundesliga,73.0,5.92
Fabian Holland,J14,MF,Darmstadt 98,German Bundesliga,90.0,7.0
Maximilian Arnold,J14,MF,Wolfsburg,German Bundesliga,90.0,7.03
Mattias Svanberg,J14,MF,Wolfsburg,German Bundesliga,79.0,6.64
Nicolas Höfler,J14,MF,Freiburg,German Bundesliga,90.0,5.56
Maximilian Eggestein,J14,MF,Freiburg,German Bundesliga,90.0,4.88
Rani Khedira,J14,MF,Union Berlin,German Bundesliga,90.0,6.3
Janik Haberer,J14,MF,Union Berlin,German Bundesliga,90.0,6.71
Christoph Kramer,J14,MF,Gladbach,German Bundesliga,58.0,5.86
Rocco Reitz,J14,MF,Gladbach,German Bundesliga,69.0,5.98
Florian Neuhaus,J14,MF,Gladbach,German Bundesliga,21.0,6.71
Julian Weigl,J14,MF,Gladbach,German Bundesliga,90.0,6.61
Hugo Larsson,J14,MF,Eint Frankfurt,German Bundesliga,90.0,6.78
Mario Götze,J14,MF,Eint Frankfurt,German Bundesliga,90.0,6.22
Leon Goretzka,J14,MF,Bayern Munich,German Bundesliga,90.0,7.19
Joshua Kimmich,J14,MF,Bayern Munich,German Bundesliga,90.0,7.97
Salih Özcan,J14,MF,Dortmund,German Bundesliga,90.0,7.07
Emre Can,J14,MF,Dortmund,German Bundesliga,90.0,7.88
Xaver Schlager,J14,MF,RB Leipzig,German Bundesliga,90.0,7.54
Amadou Haidara,J14,MF,RB Leipzig,German Bundesliga,80.0,6.73
Suat Serdar,J9,MF,Hellas Verona,Italian Serie A,45.0,5.63
Darko Lazović,J9,MF,Hellas Verona,Italian Serie A,45.0,6.21
Martin Hongla,J9,MF,Hellas Verona,Italian Serie A,90.0,6.42
Stanislav Lobotka,J9,MF,Napoli,Italian Serie A,90.0,6.96
Angelo Stiller,J14,MF,Stuttgart,German Bundesliga,90.0,7.29
Atakan Karazor,J14,MF,Stuttgart,German Bundesliga,90.0,6.86
Exequiel Palacios,J14,MF,Leverkusen,German Bundesliga,83.0,6.36
Granit Xhaka,J14,MF,Leverkusen,German Bundesliga,90.0,7.38
Dejan Ljubicic,J14,MF,Köln,German Bundesliga,62.0,5.49
Florian Kainz,J14,MF,Köln,German Bundesliga,28.0,6.36
Eric Martel,J14,MF,Köln,German Bundesliga,90.0,6.61
Leandro Barreiro Martins,J14,MF,Mainz 05,German Bundesliga,90.0,5.76
Tom Krauß,J14,MF,Mainz 05,German Bundesliga,75.0,6.54
Manu Koné,J15,MF,Gladbach,German Bundesliga,86.0,6.72
