Player,Game Week,Position,Team,League,Minutes,Rating
Himad Abdelli,J20,MO,Angers,Ligue 1,90.0,6.68
Haris Belkebla,J20,MF,Angers,Ligue 1,90.0,7.77
Jean-Eudes Aholou,J20,MF,Angers,Ligue 1,78.0,6.84
Florent Hanin,J20,DF,Angers,Ligue 1,90.0,6.67
Jordan Lefort,J20,DF,Angers,Ligue 1,90.0,6.45
Emmanuel Biumla,J20,DF,Angers,Ligue 1,90.0,6.2
Koka,J20,FW,Le Havre,Ligue 1,69.0,6.4
Rassoul Ndiaye,J20,MF,Le Havre,Ligue 1,21.0,5.56
Antoine Joujou,J20,MO,Le Havre,Ligue 1,45.0,6.95
Issa Soumaré,J20,MO,Le Havre,Ligue 1,45.0,6.48
Yassine Kechta,J20,MF,Le Havre,Ligue 1,83.0,6.67
Mahamadou Diawara,J20,MF,Le Havre,Ligue 1,69.0,6.33
André Ayew,J20,FW,Le Havre,Ligue 1,21.0,6.81
Josué Casimir,J20,MO,Le Havre,Ligue 1,90.0,6.64
Etienne Youte Kinkoue,J20,DF,Le Havre,Ligue 1,90.0,6.41
Fodé Ballo-Touré,J20,DF,Le Havre,Ligue 1,27.0,5.5
Yanis Zouaoui,J20,DF,Le Havre,Ligue 1,63.0,7.58
Gautier Lloris,J20,DF,Le Havre,Ligue 1,90.0,5.93
Loïc Nego,J20,DF,Le Havre,Ligue 1,90.0,5.57
Patrick Cutrone,J6,FW,Como,Serie A,77.0,7.61
Alieu Fadera,J6,MO,Como,Serie A,84.0,6.66
Gabriel Strefezza,J6,MO,Como,Serie A,77.0,6.86
Nicolás Paz,J6,MO,Como,Serie A,89.0,7.95
Máximo Perrone,J6,MF,Como,Serie A,89.0,6.6
Sergi Roberto,J6,MF,Como,Serie A,90.0,7.42
Alberto Moreno,J6,DF,Como,Serie A,90.0,5.75
Marc-Oliver Kempf,J6,DF,Como,Serie A,90.0,6.86
Alberto Dossena,J6,DF,Como,Serie A,90.0,7.01
Ignace Van Der Brempt,J6,DF,Como,Serie A,90.0,6.78
Casper Tengstedt,J6,FW,Hellas Verona,Serie A,65.0,5.42
Giangiacomo Magnani,J6,DF,Hellas Verona,Serie A,25.0,5.96
Darko Lazović,J6,MO,Hellas Verona,Serie A,75.0,6.52
Tomáš Suslov,J6,MO,Hellas Verona,Serie A,63.0,5.73
Grigoris Kastanos,J6,MO,Hellas Verona,Serie A,45.0,5.25
Daniel Mosquera,J6,MO,Hellas Verona,Serie A,45.0,6.33
Reda Belahyane,J6,MF,Hellas Verona,Serie A,90.0,6.23
Daniel Bandeira,J6,MF,Hellas Verona,Serie A,45.0,6.04
Ondrej Duda,J6,MF,Hellas Verona,Serie A,45.0,5.44
Martin Frese,J6,DF,Hellas Verona,Serie A,90.0,6.17
Diego Coppola,J6,DF,Hellas Verona,Serie A,90.0,6.95
Flavius Daniliuc,J6,DF,Hellas Verona,Serie A,87.0,6.0
Jackson Tchatchoua,J6,DF,Hellas Verona,Serie A,90.0,6.47
Mason Greenwood,J20,FW,Marseille,Ligue 1,89.0,8.1
Adrien Rabiot,J20,MO,Marseille,Ligue 1,90.0,7.35
Bilal Nadir,J20,MO,Marseille,Ligue 1,57.0,6.94
Amine Gouiri,J20,MO,Marseille,Ligue 1,33.0,7.7
Pierre Højbjerg,J20,MF,Marseille,Ligue 1,90.0,7.58
Valentin Rongier,J20,MF,Marseille,Ligue 1,90.0,7.12
Quentin Merlin,J20,DF,Marseille,Ligue 1,79.0,5.11
Luis Henrique,J20,DF,Marseille,Ligue 1,90.0,6.45
Derek Cornelius,J20,DF,Marseille,Ligue 1,90.0,6.97
Leonardo Balerdi,J20,DF,Marseille,Ligue 1,90.0,7.53
Michael Amir Murillo,J20,DF,Marseille,Ligue 1,90.0,7.0
Alexandre Lacazette,J20,FW,Lyon,Ligue 1,79.0,6.28
Ernest Nuamah,J20,MO,Lyon,Ligue 1,90.0,6.31
Rayan Cherki,J20,MO,Lyon,Ligue 1,90.0,7.06
Corentin Tolisso,J20,MO,Lyon,Ligue 1,90.0,6.88
Jordan Veretout,J20,MF,Lyon,Ligue 1,85.0,5.45
Nemanja Matić,J20,MF,Lyon,Ligue 1,85.0,5.73
Nicolás Tagliafico,J20,DF,Lyon,Ligue 1,90.0,6.41
Moussa Niakhate,J20,DF,Lyon,Ligue 1,90.0,6.29
Clinton Mata,J20,DF,Lyon,Ligue 1,90.0,6.03
Sael Kumbedi,J20,DF,Lyon,Ligue 1,90.0,6.48
Mostafa Mohamed,J21,FW,Nantes,Ligue 1,68.0,6.16
Bahereba Guirassy,J21,FW,Nantes,Ligue 1,22.0,6.39
Moses Simon,J21,MO,Nantes,Ligue 1,67.0,6.65
Meschak Elia,J21,MO,Nantes,Ligue 1,23.0,6.1
Matthis Abline,J21,MO,Nantes,Ligue 1,90.0,6.59
Douglas,J21,MO,Nantes,Ligue 1,81.0,6.08
Pedro Chirivella,J21,MF,Nantes,Ligue 1,90.0,7.25
Johann Lepenant,J21,MO,Nantes,Ligue 1,81.0,6.08
Nicolas Cozza,J21,DF,Nantes,Ligue 1,90.0,6.8
Jean-Charles Castelletto,J21,DF,Nantes,Ligue 1,90.0,7.04
Saidou Sow,J21,DF,Nantes,Ligue 1,90.0,7.63
Marcus Coco,J21,DF,Nantes,Ligue 1,68.0,5.95
Kelvin Amian,J21,DF,Nantes,Ligue 1,22.0,5.87
Ludovic Ajorque,J21,FW,Brest,Ligue 1,90.0,7.42
Abdallah Sima,J21,MO,Brest,Ligue 1,69.0,5.84
Mathias Pereira Lage,J21,MO,Brest,Ligue 1,21.0,6.54
Romain Faivre,J21,MO,Brest,Ligue 1,69.0,6.6
Mama Samba Baldé,J21,MO,Brest,Ligue 1,21.0,6.62
Hugo Magnetti,J21,MO,Brest,Ligue 1,79.0,5.5
Pierre Lees-Melou,J21,MF,Brest,Ligue 1,90.0,7.45
Mahdi Camara,J21,MO,Brest,Ligue 1,90.0,6.19
Massadio Haïdara,J21,DF,Brest,Ligue 1,90.0,7.35
Abdoulaye Niakhate Ndiaye,J21,DF,Brest,Ligue 1,90.0,6.76
Brendan Chardonnet,J21,DF,Brest,Ligue 1,90.0,7.28
Kenny Lala,J21,DF,Brest,Ligue 1,90.0,7.67
Ousmane Dembélé,J21,MO,Paris S-G,Ligue 1,90.0,8.24
Khvicha Kvaratskhelia,J21,MO,Paris S-G,Ligue 1,66.0,7.97
Gonçalo Ramos,J21,FW,Paris S-G,Ligue 1,24.0,5.95
Bradley Barcola,J21,MO,Paris S-G,Ligue 1,62.0,6.73
Lucas Hernández,J21,DF,Paris S-G,Ligue 1,28.0,6.03
Fabián Ruiz Peña,J21,MO,Paris S-G,Ligue 1,90.0,6.6
Vitinha,J21,MF,Paris S-G,Ligue 1,90.0,7.67
Désiré Doué,J21,MO,Paris S-G,Ligue 1,62.0,7.68
Lee Kang-in,J21,MO,Paris S-G,Ligue 1,28.0,5.69
Nuno Mendes,J21,DF,Paris S-G,Ligue 1,90.0,5.81
Willian Pacho,J21,DF,Paris S-G,Ligue 1,90.0,7.28
Marquinhos,J21,DF,Paris S-G,Ligue 1,90.0,7.54
João Neves,J21,DF,Paris S-G,Ligue 1,90.0,7.28
Breel Embolo,J21,FW,Monaco,Ligue 1,83.0,6.06
Mika Biereth,J21,FW,Monaco,Ligue 1,62.0,5.55
Eliesse Ben Seghir,J21,FW,Monaco,Ligue 1,28.0,6.54
Takumi Minamino,J21,MO,Monaco,Ligue 1,62.0,6.09
Aleksandr Golovin,J21,MO,Monaco,Ligue 1,28.0,6.06
Soungoutou Magassa,J21,MF,Monaco,Ligue 1,61.0,7.11
Almoatasem Al Musrati,J21,MF,Monaco,Ligue 1,29.0,6.68
Denis Zakaria,J21,MF,Monaco,Ligue 1,90.0,6.55
Maghnes Akliouche,J21,MO,Monaco,Ligue 1,90.0,6.78
Caio Henrique Oliveira Silva,J21,DF,Monaco,Ligue 1,75.0,6.6
Christian Mawissa,J21,DF,Monaco,Ligue 1,90.0,6.72
Thilo Kehrer,J21,DF,Monaco,Ligue 1,90.0,6.0
Vanderson,J21,DF,Monaco,Ligue 1,90.0,6.73
Gaëtan Laborde,J21,FW,Nice,Ligue 1,89.0,7.32
Mohamed Ali Cho,J21,MO,Nice,Ligue 1,67.0,7.51
Sofiane Diop,J21,MO,Nice,Ligue 1,23.0,6.75
Evann Guessand,J21,MO,Nice,Ligue 1,90.0,7.5
Baptiste Santamaria,J21,MF,Nice,Ligue 1,90.0,7.13
Hicham Boudaoui,J21,MF,Nice,Ligue 1,89.0,6.92
Melvin Bard,J21,DF,Nice,Ligue 1,90.0,6.8
Jonathan Clauss,J21,DF,Nice,Ligue 1,74.0,6.46
Dante,J21,DF,Nice,Ligue 1,89.0,5.86
Moïse Bombito,J21,DF,Nice,Ligue 1,90.0,7.35
Youssouf Ndayishimiye,J21,DF,Nice,Ligue 1,90.0,6.66
Goduine Koyalipou,J21,FW,Lens,Ligue 1,45.0,6.14
Jeremy Agbonifo,J21,MO,Lens,Ligue 1,45.0,5.82
M'Bala Nzola,J21,FW,Lens,Ligue 1,81.0,6.54
Andy Diouf,J21,MF,Lens,Ligue 1,81.0,6.41
Neil El Aynaoui,J21,MF,Lens,Ligue 1,90.0,6.47
Adrien Thomasson,J21,MF,Lens,Ligue 1,45.0,6.26
Anass Zaroury,J21,MO,Lens,Ligue 1,45.0,6.19
Deiver Machado,J21,DF,Lens,Ligue 1,90.0,6.06
Facundo Medina,J21,DF,Lens,Ligue 1,56.0,6.61
Malang Sarr,J21,DF,Lens,Ligue 1,90.0,7.65
Jonathan Gradit,J21,DF,Lens,Ligue 1,90.0,6.52
Florian Sotoca,J21,DF,Lens,Ligue 1,90.0,5.46
Jonathan David,J21,FW,Lille,Ligue 1,90.0,6.95
Osame Sahraoui,J21,MO,Lille,Ligue 1,45.0,5.99
Chuba Akpom,J21,FW,Lille,Ligue 1,45.0,7.16
Rémy Cabella,J21,MO,Lille,Ligue 1,45.0,6.06
Ayyoub Bouaddi,J21,MF,Lille,Ligue 1,45.0,6.2
Hákon Arnar Haraldsson,J21,MO,Lille,Ligue 1,90.0,6.48
André Gomes,J21,MF,Lille,Ligue 1,45.0,7.4
Ethan Mbappé,J21,MO,Lille,Ligue 1,45.0,6.94
Benjamin André,J21,MF,Lille,Ligue 1,90.0,7.25
Gabriel Gudmundsson,J21,DF,Lille,Ligue 1,65.0,5.78
Mitchel Bakker,J21,DF,Lille,Ligue 1,25.0,5.72
Alexsandro Ribeiro,J21,DF,Lille,Ligue 1,90.0,7.12
Aïssa Mandi,J21,DF,Lille,Ligue 1,90.0,7.11
Thomas Meunier,J21,DF,Lille,Ligue 1,90.0,7.66
Koka,J21,FW,Le Havre,Ligue 1,75.0,6.56
Issa Soumaré,J21,MO,Le Havre,Ligue 1,84.0,7.67
Yassine Kechta,J21,MF,Le Havre,Ligue 1,90.0,6.02
Mahamadou Diawara,J21,MF,Le Havre,Ligue 1,75.0,5.7
Josué Casimir,J21,MO,Le Havre,Ligue 1,89.0,6.33
Junior Mwanga,J21,MF,Le Havre,Ligue 1,84.0,5.6
Yanis Zouaoui,J21,DF,Le Havre,Ligue 1,90.0,6.31
Gautier Lloris,J21,DF,Le Havre,Ligue 1,90.0,6.66
Etienne Youte Kinkoue,J21,DF,Le Havre,Ligue 1,90.0,5.69
Loïc Nego,J21,DF,Le Havre,Ligue 1,90.0,7.09
Lucas Stassin,J21,FW,Saint-Étienne,Ligue 1,75.0,6.1
Zuriko Davitashvili,J21,MO,Saint-Étienne,Ligue 1,84.0,6.7
Augustine Boakye,J21,MO,Saint-Étienne,Ligue 1,45.0,6.19
Irvin Cardona,J21,MO,Saint-Étienne,Ligue 1,45.0,6.76
Louis Mouton,J21,MO,Saint-Étienne,Ligue 1,45.0,6.16
Florian Tardieu,J21,MO,Saint-Étienne,Ligue 1,45.0,6.72
Pierre Ekwah Elimby,J21,MF,Saint-Étienne,Ligue 1,90.0,7.73
Benjamin Bouchouari,J21,MO,Saint-Étienne,Ligue 1,90.0,6.69
Pierre Cornud,J21,DF,Saint-Étienne,Ligue 1,90.0,7.87
Mickael Nade,J21,DF,Saint-Étienne,Ligue 1,90.0,7.32
Léo Pétrot,J21,DF,Saint-Étienne,Ligue 1,90.0,6.2
Dennis Appiah,J21,DF,Saint-Étienne,Ligue 1,89.0,7.31
Arnaud Kalimuendo,J21,FW,Rennes,Ligue 1,68.0,7.47
Ismaël Koné,J21,MF,Rennes,Ligue 1,22.0,6.35
Ludovic Blas,J21,MO,Rennes,Ligue 1,90.0,7.05
Musa Al-Taamari,J21,MO,Rennes,Ligue 1,90.0,7.08
Djaoui Cissé,J21,MF,Rennes,Ligue 1,83.0,7.87
Jordan James,J21,MF,Rennes,Ligue 1,58.0,6.66
Seko Fofana,J21,MF,Rennes,Ligue 1,32.0,6.78
Adrien Truffert,J21,DF,Rennes,Ligue 1,90.0,7.63
Lorenz Assignon,J21,DF,Rennes,Ligue 1,83.0,6.03
Lilian Brassier,J21,DF,Rennes,Ligue 1,90.0,6.72
Christopher Wooh,J21,DF,Rennes,Ligue 1,90.0,6.24
Jérémy Jacquet,J21,DF,Rennes,Ligue 1,90.0,7.11
Georges Mikautadze,J21,FW,Lyon,Ligue 1,90.0,6.98
Ernest Nuamah,J21,MO,Lyon,Ligue 1,73.0,6.83
Rayan Cherki,J21,MO,Lyon,Ligue 1,90.0,8.51
Corentin Tolisso,J21,MO,Lyon,Ligue 1,90.0,8.02
Tanner Tessmann,J21,MF,Lyon,Ligue 1,80.0,6.96
Nemanja Matić,J21,MF,Lyon,Ligue 1,73.0,6.69
Nicolás Tagliafico,J21,DF,Lyon,Ligue 1,80.0,7.46
Moussa Niakhate,J21,DF,Lyon,Ligue 1,90.0,7.32
Clinton Mata,J21,DF,Lyon,Ligue 1,90.0,7.35
Sael Kumbedi,J21,DF,Lyon,Ligue 1,73.0,6.41
Oumar Diakité,J21,FW,Reims,Ligue 1,74.0,5.88
Mamadou Diakhon,J21,MO,Reims,Ligue 1,87.0,6.35
Junya Ito,J21,MO,Reims,Ligue 1,87.0,6.36
Nhoa Sangui,J21,MO,Reims,Ligue 1,90.0,5.83
Valentin Atangana Edoa,J21,MF,Reims,Ligue 1,90.0,6.49
John Joe,J21,MO,Reims,Ligue 1,65.0,5.94
Amadou Koné,J21,MO,Reims,Ligue 1,25.0,6.09
Sergio Akieme,J21,DF,Reims,Ligue 1,74.0,6.24
Cédric Kipré,J21,DF,Reims,Ligue 1,90.0,6.66
Mory Gbane,J21,DF,Reims,Ligue 1,90.0,5.69
Aurélio Buta,J21,DF,Reims,Ligue 1,90.0,6.05
Florian Ayé,J21,FW,Auxerre,Ligue 1,56.0,5.6
Lassine Sinayoko,J21,FW,Auxerre,Ligue 1,34.0,6.95
Hamed Junior Traorè,J21,MO,Auxerre,Ligue 1,81.0,7.29
Gaëtan Perrin,J21,MO,Auxerre,Ligue 1,90.0,7.22
Han-Noah Massengo,J21,MF,Auxerre,Ligue 1,67.0,6.57
Kévin Danois,J21,MF,Auxerre,Ligue 1,23.0,5.5
Elisha Owusu,J21,MF,Auxerre,Ligue 1,81.0,6.15
Gideon Mensah,J21,DF,Auxerre,Ligue 1,90.0,6.16
Ki-Jana Hoever,J21,DF,Auxerre,Ligue 1,67.0,6.2
Paul Joly,J21,DF,Auxerre,Ligue 1,23.0,6.74
Gabriel Osho,J21,DF,Auxerre,Ligue 1,90.0,6.84
Jubal,J21,DF,Auxerre,Ligue 1,90.0,7.28
Sinaly Diomande,J21,DF,Auxerre,Ligue 1,90.0,7.21
Joshua King,J21,FW,Toulouse,Ligue 1,38.0,5.58
Frank Magri,J21,FW,Toulouse,Ligue 1,52.0,6.12
Zakaria Aboukhlal,J21,MO,Toulouse,Ligue 1,68.0,5.19
Noah Edjouma,J21,MO,Toulouse,Ligue 1,22.0,6.83
Shavy Babicka,J21,MO,Toulouse,Ligue 1,90.0,6.44
Cristian Cásseres Jr.,J21,MF,Toulouse,Ligue 1,90.0,6.86
Jaydee Canvot,J21,DF,Toulouse,Ligue 1,90.0,6.04
Aron Dønnum,J21,DF,Toulouse,Ligue 1,90.0,7.08
Rafik Messali,J21,DF,Toulouse,Ligue 1,76.0,7.13
Gabriel Suazo,J21,DF,Toulouse,Ligue 1,90.0,6.78
Charlie Cresswell,J21,DF,Toulouse,Ligue 1,90.0,7.41
Mark McKenzie,J21,DF,Toulouse,Ligue 1,45.0,6.76
Vincent Sierro,J21,MF,Toulouse,Ligue 1,45.0,5.68
Emanuel Emegha,J21,FW,Strasbourg,Ligue 1,87.0,7.03
Sebastian Nanasi,J21,MO,Strasbourg,Ligue 1,83.0,7.84
Félix Lemaréchal,J21,MO,Strasbourg,Ligue 1,90.0,7.56
Andrey Santos,J21,MF,Strasbourg,Ligue 1,90.0,7.5
Habib Diarra,J21,MF,Strasbourg,Ligue 1,90.0,7.3
Valentín Barco,J21,DF,Strasbourg,Ligue 1,74.0,6.15
Diego Moreira,J21,DF,Strasbourg,Ligue 1,82.0,6.34
Mamadou Sarr,J21,DF,Strasbourg,Ligue 1,90.0,6.77
Andrew Omobamidele,J21,DF,Strasbourg,Ligue 1,90.0,7.34
Ismaël Doukouré,J21,DF,Strasbourg,Ligue 1,90.0,6.84
Andy Delort,J21,FW,Montpellier,Ligue 1,62.0,6.42
Wahbi Khazri,J21,FW,Montpellier,Ligue 1,28.0,6.45
Tanguy Coulibaly,J21,FW,Montpellier,Ligue 1,61.0,7.01
Nicolas Pays,J21,MO,Montpellier,Ligue 1,29.0,6.75
Téji Savanier,J21,MO,Montpellier,Ligue 1,90.0,6.76
Joris Chotard,J21,MF,Montpellier,Ligue 1,90.0,5.42
Khalil Fayad,J21,MF,Montpellier,Ligue 1,90.0,6.77
Théo Sainte-Luce,J21,DF,Montpellier,Ligue 1,90.0,6.99
Enzo Tchato,J21,DF,Montpellier,Ligue 1,90.0,6.39
Modibo Sagnan,J21,DF,Montpellier,Ligue 1,45.0,6.02
Yael Mouanga,J21,DF,Montpellier,Ligue 1,45.0,5.7
Becir Omeragic,J21,DF,Montpellier,Ligue 1,61.0,5.74
Othmane Maamma,J21,MO,Montpellier,Ligue 1,29.0,5.11
Bamo Meïté,J21,DF,Montpellier,Ligue 1,74.0,4.85
Esteban Lepaul,J21,FW,Angers,Ligue 1,79.0,5.93
Farid El Melali,J21,MO,Angers,Ligue 1,54.0,5.71
Zinedine Ferhat,J21,MO,Angers,Ligue 1,36.0,6.1
Jim Allevinah,J21,MO,Angers,Ligue 1,90.0,5.49
Himad Abdelli,J21,MO,Angers,Ligue 1,90.0,5.39
Haris Belkebla,J21,MF,Angers,Ligue 1,54.0,5.81
Yassin Belkhdim,J21,MF,Angers,Ligue 1,36.0,4.82
Jean-Eudes Aholou,J21,MF,Angers,Ligue 1,74.0,5.15
Florent Hanin,J21,DF,Angers,Ligue 1,79.0,5.8
Jordan Lefort,J21,DF,Angers,Ligue 1,90.0,6.15
Emmanuel Biumla,J21,DF,Angers,Ligue 1,90.0,6.23
Lilian Raolisoa,J21,DF,Angers,Ligue 1,90.0,6.47
Amine Gouiri,J21,FW,Marseille,Ligue 1,74.0,7.75
Mason Greenwood,J21,FW,Marseille,Ligue 1,74.0,6.7
Adrien Rabiot,J21,MO,Marseille,Ligue 1,90.0,7.23
Pierre Højbjerg,J21,MF,Marseille,Ligue 1,90.0,7.79
Ismaël Bennacer,J21,MF,Marseille,Ligue 1,64.0,8.06
Geoffrey Kondogbia,J21,MF,Marseille,Ligue 1,26.0,6.85
Quentin Merlin,J21,DF,Marseille,Ligue 1,58.0,5.93
Neal Maupay,J21,FW,Marseille,Ligue 1,32.0,7.61
Luis Henrique,J21,DF,Marseille,Ligue 1,90.0,5.38
Derek Cornelius,J21,DF,Marseille,Ligue 1,90.0,5.62
Leonardo Balerdi,J21,DF,Marseille,Ligue 1,90.0,7.39
Michael Amir Murillo,J21,DF,Marseille,Ligue 1,90.0,6.51
Artem Dovbyk,J6,FW,Roma,Serie A,90.0,6.22
Lorenzo Pellegrini,J6,MO,Roma,Serie A,79.0,7.29
Matìas Soulé,J6,MO,Roma,Serie A,84.0,7.12
Bryan Cristante,J6,MF,Roma,Serie A,90.0,6.79
Manu Koné,J6,MF,Roma,Serie A,57.0,7.22
Niccolò Pisilli,J6,MF,Roma,Serie A,33.0,7.17
Stephan El Shaarawy,J6,DF,Roma,Serie A,90.0,5.79
Zeki Çelik,J6,DF,Roma,Serie A,90.0,5.86
Angeliño,J6,DF,Roma,Serie A,90.0,7.98
Obite N'Dicka,J6,DF,Roma,Serie A,90.0,6.97
Gianluca Mancini,J6,DF,Roma,Serie A,57.0,6.82
Tommaso Baldanzi,J6,DF,Roma,Serie A,33.0,4.64
Joel Pohjanpalo,J6,FW,Venezia,Serie A,84.0,7.3
Gaetano Oristanio,J6,MO,Venezia,Serie A,76.0,7.07
Mikael Ellertsson,J6,MO,Venezia,Serie A,75.0,6.1
Gianluca Busio,J6,MF,Venezia,Serie A,90.0,5.5
Hans Nicolussi Caviglia,J6,MF,Venezia,Serie A,76.0,5.3
Ridgeciano Haps,J6,DF,Venezia,Serie A,90.0,6.53
Francesco Zampano,J6,DF,Venezia,Serie A,90.0,5.81
Jay Idzes,J6,DF,Venezia,Serie A,90.0,5.97
Michael Svoboda,J6,DF,Venezia,Serie A,90.0,7.08
Antonio Candela,J6,DF,Venezia,Serie A,83.0,5.85
Ludovic Ajorque,J22,FW,Brest,Ligue 1,90.0,7.26
Ibrahim Salah,J22,MO,Brest,Ligue 1,20.0,5.06
Mama Samba Baldé,J22,MO,Brest,Ligue 1,70.0,6.81
Mahdi Camara,J22,MO,Brest,Ligue 1,59.0,6.81
Pierre Lees-Melou,J22,MO,Brest,Ligue 1,31.0,6.02
Kamory Doumbia,J22,MO,Brest,Ligue 1,77.0,6.91
Hugo Magnetti,J22,MF,Brest,Ligue 1,59.0,6.86
Abdallah Sima,J22,MF,Brest,Ligue 1,31.0,6.36
Edimilson Fernandes,J22,MF,Brest,Ligue 1,90.0,6.46
Justin Bourgault,J22,DF,Brest,Ligue 1,77.0,5.93
Abdoulaye Niakhate Ndiaye,J22,DF,Brest,Ligue 1,90.0,8.03
Julien Le Cardinal,J22,DF,Brest,Ligue 1,90.0,7.53
Kenny Lala,J22,DF,Brest,Ligue 1,90.0,6.81
Theo Bair,J22,FW,Auxerre,Ligue 1,67.0,6.96
Kévin Danois,J22,MO,Auxerre,Ligue 1,23.0,5.98
Lassine Sinayoko,J22,MO,Auxerre,Ligue 1,89.0,6.88
Gaëtan Perrin,J22,MO,Auxerre,Ligue 1,90.0,7.64
Hamed Junior Traorè,J22,MO,Auxerre,Ligue 1,45.0,7.16
Ado Onaiwu,J22,MO,Auxerre,Ligue 1,45.0,5.69
Han-Noah Massengo,J22,MF,Auxerre,Ligue 1,89.0,5.42
Elisha Owusu,J22,MF,Auxerre,Ligue 1,90.0,6.32
Gideon Mensah,J22,DF,Auxerre,Ligue 1,90.0,7.28
Clément Akpa,J22,DF,Auxerre,Ligue 1,90.0,6.05
Jubal,J22,DF,Auxerre,Ligue 1,90.0,7.7
Ki-Jana Hoever,J22,DF,Auxerre,Ligue 1,84.0,5.21
Amine Gouiri,J22,FW,Marseille,Ligue 1,80.0,8.44
Mason Greenwood,J22,FW,Marseille,Ligue 1,71.0,7.82
Adrien Rabiot,J22,MO,Marseille,Ligue 1,90.0,7.29
Pierre Højbjerg,J22,MF,Marseille,Ligue 1,90.0,7.92
Ismaël Bennacer,J22,MF,Marseille,Ligue 1,66.0,6.78
Valentin Rongier,J22,MF,Marseille,Ligue 1,24.0,7.11
Quentin Merlin,J22,DF,Marseille,Ligue 1,65.0,6.35
Amar Dedić,J22,DF,Marseille,Ligue 1,25.0,6.63
Luis Henrique,J22,DF,Marseille,Ligue 1,90.0,5.62
Derek Cornelius,J22,DF,Marseille,Ligue 1,72.0,6.85
Leonardo Balerdi,J22,DF,Marseille,Ligue 1,90.0,6.94
Michael Amir Murillo,J22,DF,Marseille,Ligue 1,90.0,7.31
Lucas Stassin,J22,FW,Saint-Étienne,Ligue 1,90.0,6.87
Zuriko Davitashvili,J22,MO,Saint-Étienne,Ligue 1,90.0,6.08
Augustine Boakye,J22,MO,Saint-Étienne,Ligue 1,45.0,6.16
Irvin Cardona,J22,MO,Saint-Étienne,Ligue 1,45.0,6.71
Florian Tardieu,J22,MO,Saint-Étienne,Ligue 1,80.0,5.73
Pierre Ekwah Elimby,J22,MF,Saint-Étienne,Ligue 1,90.0,5.64
Benjamin Bouchouari,J22,MO,Saint-Étienne,Ligue 1,61.0,6.27
Louis Mouton,J22,MO,Saint-Étienne,Ligue 1,29.0,5.39
Pierre Cornud,J22,DF,Saint-Étienne,Ligue 1,90.0,5.73
Mickael Nade,J22,DF,Saint-Étienne,Ligue 1,90.0,5.71
Dylan Batubinsika,J22,DF,Saint-Étienne,Ligue 1,90.0,6.59
Léo Pétrot,J22,DF,Saint-Étienne,Ligue 1,90.0,7.08
Mika Biereth,J22,FW,Monaco,Ligue 1,82.0,8.05
Eliesse Ben Seghir,J22,MO,Monaco,Ligue 1,90.0,8.02
Maghnes Akliouche,J22,MO,Monaco,Ligue 1,77.0,7.63
Takumi Minamino,J22,MO,Monaco,Ligue 1,60.0,8.49
George Ilenikhena,J22,FW,Monaco,Ligue 1,30.0,7.85
Denis Zakaria,J22,MF,Monaco,Ligue 1,90.0,7.71
Lamine Camara,J22,MF,Monaco,Ligue 1,60.0,7.6
Almoatasem Al Musrati,J22,MF,Monaco,Ligue 1,30.0,7.93
Caio Henrique Oliveira Silva,J22,DF,Monaco,Ligue 1,90.0,7.61
Christian Mawissa,J22,DF,Monaco,Ligue 1,90.0,6.74
Thilo Kehrer,J22,DF,Monaco,Ligue 1,90.0,6.45
Vanderson,J22,DF,Monaco,Ligue 1,60.0,5.93
Krépin Diatta,J22,DF,Monaco,Ligue 1,30.0,6.92
Moses Simon,J22,MO,Nantes,Ligue 1,66.0,7.33
Meschak Elia,J22,MO,Nantes,Ligue 1,24.0,5.59
Matthis Abline,J22,FW,Nantes,Ligue 1,66.0,7.32
Mostafa Mohamed,J22,FW,Nantes,Ligue 1,24.0,5.29
Douglas,J22,MO,Nantes,Ligue 1,66.0,5.33
Bahereba Guirassy,J22,MO,Nantes,Ligue 1,24.0,5.41
Pedro Chirivella,J22,MF,Nantes,Ligue 1,87.0,6.88
Johann Lepenant,J22,MO,Nantes,Ligue 1,90.0,5.68
Nicolas Pallois,J22,DF,Nantes,Ligue 1,90.0,6.87
Jean-Charles Castelletto,J22,DF,Nantes,Ligue 1,45.0,6.49
Marcus Coco,J22,DF,Nantes,Ligue 1,45.0,6.83
Saidou Sow,J22,DF,Nantes,Ligue 1,90.0,5.62
Kelvin Amian,J22,DF,Nantes,Ligue 1,90.0,6.11
Frank Magri,J22,FW,Toulouse,Ligue 1,69.0,5.94
Rafik Messali,J22,DF,Toulouse,Ligue 1,21.0,5.45
Zakaria Aboukhlal,J22,MO,Toulouse,Ligue 1,90.0,6.2
Vincent Sierro,J22,MF,Toulouse,Ligue 1,69.0,5.68
Mark McKenzie,J22,DF,Toulouse,Ligue 1,21.0,3.91
Cristian Cásseres Jr.,J22,MF,Toulouse,Ligue 1,90.0,6.59
Shavy Babicka,J22,MO,Toulouse,Ligue 1,78.0,6.06
Gabriel Suazo,J22,DF,Toulouse,Ligue 1,90.0,6.9
Ümit Akdag,J22,DF,Toulouse,Ligue 1,78.0,5.1
Charlie Cresswell,J22,DF,Toulouse,Ligue 1,90.0,6.05
Jaydee Canvot,J22,DF,Toulouse,Ligue 1,90.0,5.86
Aron Dønnum,J22,DF,Toulouse,Ligue 1,90.0,6.5
