Nation,Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
tg TOG,MO,Minnesota Utd,21-286,2003,2,0,12,15,25,7,22
br BRA,DF,Toluca,31,1993,29,24,2209,62,44,47,44
br BRA,DF,Santos,31-000,1994,6,6,540,30,26,45,48
it ITA,MF,Südtirol,23,2001,12,5,487,60,56,41,38
us USA,DF,San Diego FC,19-009,2006,17,15,1319,76,82,72,52
it ITA,DF,Südtirol,34,1989,10,10,873,30,40,23,38
it ITA,MF,Reggiana,38,1986,9,0,128,58,79,74,61
it ITA,MO,Brescia,19,2004,10,4,349,56,46,84,54
nl NED,DF,Go Ahead Eag,23,2001,4,1,112,48,63,64,33
it ITA,MO,Cosenza,30,1994,19,7,747,44,65,39,51
ar ARG,MO,Instituto,21-061,2004,12,5,458,47,22,30,52
it ITA,MO,Burnley,19,2004,28,20,1677,52,54,80,39
ar ARG,MO,NE Revolution,23-160,2002,15,9,796,50,49,71,48
it ITA,GK,Brescia,29,1995,37,37,3330,54,45,44,40
it ITA,MF,Sassuolo,19,2005,22,6,717,69,71,47,51
it ITA,MF,Modena,26,1997,29,19,1826,49,37,47,48
it ITA,GK,Cittadella,29,1995,10,9,855,41,49,51,44
mx MEX,FW,Rosario Central,24-183,2001,16,8,798,38,40,29,42
it ITA,MF,Sassuolo,28,1995,7,4,277,52,58,56,77
br BRA,MO,Santos,18-126,2007,4,0,22,29,35,11,68
it ITA,FW,Sassuolo,23,2001,25,11,1060,62,48,34,40
ar ARG,MF,FC Cincinnati,25-119,2000,19,17,1466,78,76,87,27
be BEL,FW,Genk,21,2003,2,0,4,16,13,16,20
it ITA,FW,Cittadella,26,1998,33,19,2032,57,34,53,48
ca CAN,DF,CF Montréal,25-033,2000,23,22,1907,72,77,75,23
de GER,GK,Go Ahead Eag,24,2000,18,18,1620,51,56,58,50
it ITA,DF,Cremonese,27,1997,28,26,2273,56,63,33,56
ar ARG,MF,Newell's OB,18-269,2006,10,7,720,22,39,17,61
ar ARG,DF,Newell's OB,31-038,1994,5,4,311,42,47,54,63
it ITA,FW,Cosenza,32,1992,16,6,601,49,64,35,55
it ITA,MO,Reggiana,27,1997,28,9,1002,72,46,44,41
it ITA,MF,Spezia,28,1996,29,19,1733,84,60,51,55
it ITA,MF,Cremonese,26,1998,31,20,1825,74,68,84,34
us USA,MF,San Diego FC,27-057,1998,19,18,1488,79,69,74,26
br BRA,DF,Burnley,23,2001,34,32,2794,53,72,79,49
ar ARG,DF,Cen. Córdoba–SdE,29-221,1995,16,13,1243,43,45,46,78
ar ARG,DF,ve Dep Táchira,33-253,1991,1,1,90,22,17,10,41
ar ARG,MO,San Martín de San Juan,20-061,2005,18,17,1540,16,13,15,29
ar ARG,FW,ar Estudiantes–LP,32-284,1992,16,8,699,35,45,25,64
dk DEN,MO,QPR,29,1994,33,13,1165,48,50,40,57
br BRA,GK,Vitória,26-345,1998,13,13,1170,52,54,45,35
ar ARG,DF,Godoy Cruz,27-339,1997,14,9,872,58,82,66,43
cl CHI,MF,cl U de Chile,21-192,2004,1,0,4,21,11,47,6
br BRA,FW,RB Bragantino,24-147,2001,13,10,762,31,57,64,80
us USA,DF,D.C. United,27-358,1997,21,21,1890,37,42,39,61
ar ARG,FW,Tigre,22-178,2003,7,1,137,75,88,81,26
ch SUI,MF,Boca Juniors,28-308,1996,9,7,545,43,50,69,55
br BRA,MO,Vitória,28-251,1996,8,5,386,40,29,44,47
ar ARG,GK,ve Carabobo,27-273,1997,6,6,540,41,38,41,69
br BRA,DF,Famalicão,22,2002,18,17,1489,36,60,58,36
ar ARG,FW,ve Dep Táchira,30-071,1995,6,3,293,33,46,31,66
ar ARG,MF,Gimnasia–LP,36-101,1989,15,14,1085,72,66,67,37
ca CAN,FW,Puebla,31,1992,4,4,328,83,53,33,44
cl CHI,MO,cl Colo-Colo,22-261,2002,6,6,523,49,48,52,26
br BRA,DF,Sport Recife,28-177,1997,6,5,428,24,34,38,36
ar ARG,FW,cl U de Chile,28-239,1996,6,5,386,39,15,46,57
ar ARG,DF,San Martín de San Juan,32-045,1993,9,7,684,50,66,54,56
br BRA,DF,Grêmio,25-025,2000,5,5,420,59,69,67,58
br BRA,MF,Palmeiras,30-074,1995,12,5,510,55,63,43,23
br BRA,MO,AVS Futebol,26,1997,8,6,496,17,36,23,49
br BRA,FW,São Paulo,19-082,2006,29,22,2086,43,62,60,86
br BRA,GK,Nacional,28,1996,33,33,2925,47,48,54,49
br BRA,DF,Vasco da Gama,24-180,2001,10,9,737,28,37,44,46
ar ARG,MO,Unión,38-025,1987,18,11,1058,75,58,52,29
ar ARG,MO,Defensa y Just,25-046,2000,10,8,520,27,75,52,39
ar ARG,MF,Arg Juniors,21-032,2004,12,0,237,66,48,29,62
br BRA,DF,Vitória,25-078,2000,12,12,1080,58,36,25,37
uy URU,MF,uy Peñarol,32-348,1992,3,0,87,83,43,59,54
dk DEN,DF,Anderlecht,21,2003,8,7,649,41,52,50,35
ar ARG,FW,Boca Juniors,30-337,1994,3,1,112,39,74,63,60
ar ARG,MF,Aldosivi,19-355,2005,1,0,15,71,91,66,21
br BRA,MF,Ceará,25-015,2000,15,10,905,62,87,75,26
ar ARG,DF,ar River Plate,29-070,1996,17,17,1504,69,71,47,61
ar ARG,MF,Belgrano,33-008,1992,14,11,898,54,40,44,46
ar ARG,DF,Mazatlán,29,1995,21,20,1571,61,31,41,61
uy URU,DF,uy Nacional,25-236,1999,4,3,245,81,29,65,61
br BRA,FW,São Paulo,32-340,1992,2,0,56,40,49,59,53
ar ARG,MF,Ceará,33-188,1992,12,12,837,72,73,54,62
be BEL,DF,Standard Liège,19,2005,2,1,137,22,23,31,34
ar ARG,MO,Monterrey,30,1994,20,14,1253,59,69,78,57
br BRA,DF,Ajax,24,2000,5,3,246,54,69,64,63
ar ARG,MO,Belgrano,31-003,1994,15,6,621,46,20,16,41
fr FRA,DF,Cercle Brugge,25,1998,6,5,494,52,58,69,80
br BRA,MO,AVS Futebol,30,1994,30,27,2377,31,61,28,72
ar ARG,MF,ar Estudiantes–LP,32-333,1992,11,7,667,62,54,47,50
be BEL,GK,Kortrijk,29,1995,7,5,543,60,45,57,48
br BRA,DF,Vasco da Gama,24-283,2000,12,12,1080,53,88,77,31
ar ARG,MO,py Olimpia,37-045,1988,3,0,56,67,75,54,38
es ESP,MO,PSV Eindhoven,35,1988,2,0,18,57,69,19,51
py PAR,DF,py Cerro Porteño,20-198,2005,5,3,315,39,19,16,54
br BRA,DF,Mirassol,31-134,1994,11,11,916,83,67,65,60
ar ARG,MO,Querétaro,27,1997,41,33,2783,33,45,28,64
ar ARG,MF,Cruzeiro,31-092,1994,13,12,1115,50,60,32,57
py PAR,MF,py Libertad,25-309,1999,22,13,1074,51,40,40,63
br BRA,MF,Fortaleza,35-140,1990,14,13,1020,35,29,35,71
br BRA,MF,Cruzeiro,32-153,1993,13,12,1065,55,67,37,40
br BRA,MF,Santa Clara,26,1998,30,18,1660,47,49,50,49
be BEL,FW,Westerlo,19,2004,5,5,404,77,82,66,53
nl NED,MO,Twente,18,2006,8,0,76,66,13,43,51
py PAR,GK,py Olimpia,24-096,2001,1,1,90,41,40,44,32
ar ARG,DF,Cruzeiro,30-334,1994,17,15,1353,74,65,66,53
am ARM,MF,Belgrano,33-029,1992,12,10,902,79,85,82,35
br BRA,DF,Farense,29,1995,21,20,1757,57,29,25,46
br BRA,MO,Internacional,22-108,2003,7,1,233,38,30,45,46
br BRA,MO,São Paulo,18-035,2007,4,1,119,69,16,84,46
br BRA,FW,Fortaleza,21-157,2004,5,1,125,45,71,62,75
br BRA,MF,São Paulo,32-062,1993,18,10,946,86,72,66,30
ar ARG,DF,Ind. Rivadavia,35-045,1990,1,1,90,69,76,59,67
ar ARG,MO,FC Dallas,31-049,1994,20,18,1665,77,79,73,47
it ITA,MF,uy Nacional,26-131,1999,7,6,498,59,34,31,68
cl CHI,MO,León,29,1995,30,22,1916,50,80,49,42
ar ARG,FW,ar Estudiantes–LP,25-151,2000,12,2,325,82,32,51,86
ar ARG,MF,Ind. Rivadavia,29-119,1996,12,12,1030,70,64,59,58
br BRA,DF,Bahia,25-324,1999,19,18,1614,87,87,76,39
ar ARG,DF,Newell's OB,38-112,1987,13,13,1096,57,29,33,48
0,MO,Godoy Cruz,0,0,6,3,202,21,28,37,28
ar ARG,FW,co CA Bucaramanga,35-092,1990,5,5,436,57,27,35,46
ar ARG,MO,Newell's OB,29-049,1996,16,11,878,65,46,56,65
ar ARG,DF,San Martín de San Juan,29-341,1995,7,6,500,29,23,23,49
uy URU,FW,Bahia,22-003,2003,17,10,835,31,36,60,54
nl NED,MO,Groningen,20,2003,32,31,2587,50,76,66,36
ar ARG,MO,ar Racing Club,31-226,1993,15,11,794,80,84,56,25
eng ENG,DF,Norwich City,19,2005,8,6,524,65,68,65,47
ar ARG,MO,Aldosivi,21-150,2004,2,0,4,54,73,47,21
br BRA,GK,RB Bragantino,24-143,2001,2,2,180,41,46,45,36
se SWE,DF,Anderlecht,30,1994,16,9,852,82,87,74,68
br BRA,MO,Palmeiras,19-080,2006,5,0,104,61,72,84,22
it ITA,MO,Frosinone,30,1994,9,4,367,59,53,42,24
it ITA,MO,Carrarese,20,2004,34,20,1854,61,74,69,40
it ITA,GK,Salernitana,33,1991,18,18,1575,56,56,52,40
pe PER,DF,Atlanta Utd,29-142,1996,20,16,1486,27,48,43,24
py PAR,MF,py Olimpia,21-153,2004,3,1,164,68,77,72,38
pe PER,DF,Boca Juniors,35-139,1990,15,9,898,70,65,76,47
mx MEX,DF,Pachuca,33,1991,23,16,1379,45,80,76,51
py PAR,FW,Mazatlán,28,1995,19,15,1392,43,53,49,70
co COL,MO,Cen. Córdoba–SdE,21-118,2004,23,19,1413,60,59,73,40
us USA,GK,D.C. United,28-253,1996,16,16,1440,50,62,46,52
br BRA,DF,Palmeiras,19-042,2006,2,1,106,54,67,22,49
eng ENG,DF,Coventry City,22,2001,22,21,1852,44,64,44,41
mx MEX,DF,Atlético,22,2002,3,1,89,42,26,55,58
mx MEX,GK,Monterrey,30,1993,10,10,900,51,56,45,47
cr CRC,MO,NE Revolution,26-225,1998,18,1,392,60,64,76,59
co COL,MO,Puebla,33,1991,22,18,1535,66,64,61,56
mx MEX,MF,Santos,20,2004,6,1,164,35,24,66,55
py PAR,DF,ec Independiente,25-144,2000,5,5,450,35,43,36,65
mx MEX,MO,Puebla,31,1993,7,0,117,38,47,68,33
mx MEX,DF,Cruz Azul,22,2001,1,0,3,41,29,70,50
mx MEX,MF,Santos,22,2002,8,6,538,29,48,22,34
mx MEX,MF,Santos,17,2007,3,0,25,39,11,78,15
ar ARG,GK,Gimnasia–LP,25-186,2000,3,3,270,41,43,41,49
br BRA,MO,Juventude,23-290,2001,11,10,788,37,36,30,65
mx MEX,GK,Toluca,31,1992,5,5,450,41,44,48,52
pa PAN,GK,uy Nacional,34-125,1991,6,6,540,56,41,41,68
ar ARG,MO,Atlé Tucumán,40-199,1985,9,2,311,42,73,31,29
co COL,FW,Orlando City,34-094,1991,23,18,1534,76,88,75,61
mx MEX,MF,Toluca,17,2006,1,0,6,21,11,39,6
mx MEX,MO,Atlético,21,2003,26,16,1270,50,68,42,29
br BRA,MO,Internacional,18-098,2007,5,0,77,27,41,38,77
mx MEX,FW,Pachuca,21,2003,2,2,98,25,30,12,29
bo BOL,DF,bo San Antonio Bulo Bulo,32-108,1993,5,5,429,57,18,27,53
mx MEX,DF,Guadalajara,21,2002,15,9,778,61,28,41,43
mx MEX,DF,Atlas,33,1991,22,19,1673,76,77,69,59
mx MEX,MO,Cruz Azul,29,1995,29,23,2089,53,74,37,74
ar ARG,MF,Ind. Rivadavia,22-192,2003,17,15,1136,84,71,75,45
uy URU,FW,Inter Miami,38-176,1987,17,17,1357,64,88,49,61
mx MEX,DF,Mazatlán,24,2000,26,19,1855,61,42,40,29
ar ARG,MO,Anderlecht,23,2001,28,6,928,66,36,29,51
ve VEN,MO,ve Dep Táchira,21-210,2003,2,0,22,54,16,82,31
mx MEX,GK,América,27,1997,29,29,2565,52,52,57,59
gq EQG,FW,Moreirense,23,2001,31,13,1369,57,49,50,72
br BRA,DF,Santos,21-313,2003,3,2,168,46,23,21,66
br BRA,MO,Flamengo,29-047,1996,18,9,979,73,72,72,67
br BRA,FW,Mirassol,24-052,2001,1,0,14,30,17,86,47
br BRA,MF,São Paulo,37-361,1987,6,5,467,24,33,37,55
br BRA,GK,Famalicão,23,2001,1,1,90,41,48,49,53
bo BOL,MF,bo Bolívar,21-040,2004,1,0,2,40,27,90,6
hr CRO,MO,Feyenoord,25,1998,13,5,482,64,61,67,47
si SVN,DF,Catanzaro,29,1994,1,0,1,22,13,9,4
ba BIH,FW,Heracles Almelo,24,1999,24,15,1457,64,54,32,64
ge GEO,DF,Cremonese,26,1998,25,21,1887,51,59,61,45
ar ARG,MO,Cruz Azul,19,2004,14,8,665,60,62,59,48
de GER,MO,Fortuna Sittard,18,2005,12,3,478,56,61,24,53
hr CRO,DF,Westerlo,17,2007,28,28,2474,80,69,64,49
dk DEN,DF,FC Cincinnati,26-217,1998,32,25,2204,61,85,75,67
dk DEN,GK,Millwall,25,1999,41,41,3689,51,41,43,43
ca CAN,DF,D.C. United,30-133,1995,6,5,408,64,27,37,40
br BRA,FW,Vasco da Gama,18-229,2006,2,0,24,46,50,44,75
eng ENG,DF,Middlesbrough,32,1991,26,23,1951,56,87,74,64
us USA,FW,Atlanta Utd,20-145,2005,5,0,66,53,50,88,56
eng ENG,MO,Millwall,22,2002,16,13,985,33,42,15,45
ie IRL,DF,Bristol City,24,1999,28,26,2326,70,42,43,65
eng ENG,DF,Sunderland,29,1994,45,44,3934,60,65,60,46
cz CZE,GK,Braga,22,2002,17,17,1530,47,43,49,50
nl NED,DF,Feyenoord,24,2000,3,3,270,70,80,63,37
nl NED,MF,Heerenveen,26,1998,24,23,1908,74,56,59,47
nl NED,GK,Fortuna Sittard,30,1993,6,6,540,49,45,44,41
nl NED,DF,RKC Waalwijk,25,1999,12,8,829,37,46,54,80
nl NED,FW,PSV Eindhoven,33,1990,31,29,2445,78,82,43,63
pt POR,DF,Santa Clara,37,1986,29,29,2578,30,29,28,32
mx MEX,DF,León,23,2001,1,1,33,22,15,36,73
pt POR,MF,Nacional,26,1998,33,31,2808,56,68,55,33
pt POR,MF,AVS Futebol,31,1992,8,6,464,31,25,25,51
br BRA,DF,Atlético Mineiro,28-168,1997,9,9,808,54,57,54,65
za RSA,FW,Burnley,23,2000,28,17,1590,46,61,69,61
us USA,MF,Stoke City,28,1995,20,12,1038,36,45,57,62
sct SCO,FW,QPR,28,1995,1,0,6,77,13,15,35
be BEL,MF,Standard Liège,20,2004,30,23,1855,57,34,47,35
br BRA,DF,AVS Futebol,25,1999,4,4,334,40,34,55,59
br BRA,FW,Atlético,30,1994,21,12,1058,42,63,33,46
br BRA,MO,FC Dallas,25-104,2000,4,3,210,60,39,28,21
br BRA,DF,uy Peñarol,32-063,1993,6,6,540,30,22,19,62
br BRA,GK,Vasco da Gama,30-121,1995,13,13,1170,45,44,45,45
br BRA,DF,Corinthians,21-104,2004,2,2,135,45,46,50,54
br BRA,DF,Flamengo,29-169,1996,17,16,1466,61,52,45,37
br BRA,DF,Nacional,25,1998,16,8,774,66,20,38,53
sn SEN,MO,Sampdoria,29,1994,16,13,1138,63,18,39,49
br BRA,MF,Santa Clara,23,2001,33,32,2789,45,47,54,58
id IDN,GK,FC Dallas,27-066,1998,20,20,1800,46,61,65,68
eng ENG,FW,Millwall,27,1997,34,14,1388,29,43,40,41
dk DEN,MO,Preston,25,1999,38,27,2362,40,72,46,42
dk DEN,DF,Luton Town,26,1997,8,5,410,48,34,16,47
dk DEN,GK,Anderlecht,24,1999,2,2,180,57,46,50,36
br BRA,FW,Moreirense,24,1999,31,26,2040,59,67,74,72
ru RUS,MO,Sporting KC,25-215,1999,22,18,1405,54,54,69,52
ml MLI,MF,Antwerp,20,2004,21,18,1662,62,43,62,54
ar ARG,MO,ar Vélez Sarsfield,19-150,2006,17,16,1308,67,37,58,48
gh GHA,MF,Anderlecht,26,1997,13,3,382,87,85,81,51
fr FRA,FW,Fortuna Sittard,23,2001,22,13,1179,39,32,49,47
sn SEN,FW,Blackburn,26,1997,44,23,2193,48,54,47,68
ua UKR,DF,Plymouth Argyle,24,2000,11,10,934,52,46,28,67
eng ENG,MF,Plymouth Argyle,22,2002,7,1,198,36,18,19,57
eng ENG,DF,Cardiff City,22,2002,1,0,24,22,28,14,49
fr FRA,MO,Cercle Brugge,20,2004,13,2,243,24,27,37,59
eng ENG,MF,Oxford United,20,2003,4,0,68,68,60,74,64
fr FRA,MF,Dender,21,2002,23,11,1078,41,44,63,54
ar ARG,MO,San Lorenzo,28-063,1997,17,17,1485,41,37,44,71
ca CAN,MF,Toronto FC,22-361,2002,2,0,25,50,25,57,6
us USA,MO,PSV Eindhoven,22,2002,26,22,1915,83,78,70,85
dk DEN,DF,Columbus Crew,27-158,1998,15,12,1031,72,77,74,58
dk DEN,MF,Pisa,23,2001,30,11,1278,29,46,38,65
sn SEN,MF,Catanzaro,25,1999,23,4,575,66,43,72,62
ml MLI,FW,Watford,18,2006,19,12,968,39,30,37,65
ml MLI,DF,NE Revolution,27-179,1998,20,20,1726,24,30,34,61
sn SEN,MF,Arouca,27,1996,21,7,707,34,41,27,66
ml MLI,DF,Union SG,22,2002,1,0,21,22,14,44,17
be BEL,MF,Antwerp,22,2002,5,2,238,29,52,58,59
it ITA,MO,Reggiana,24,2000,36,31,2503,61,31,34,59
il ISR,FW,Leeds United,25,1999,39,30,2589,75,92,91,59
gh GHA,MF,San Diego FC,20-044,2005,3,1,59,40,62,60,65
es ESP,MF,Sporting KC,27-198,1998,22,21,1918,74,90,70,32
es ESP,DF,NAC Breda,30,1994,3,1,106,46,27,30,27
ar ARG,MO,Barracas Central,23-330,2001,12,6,469,41,51,46,41
ar ARG,MO,Arg Juniors,23-144,2002,4,0,67,34,11,27,30
uy URU,MO,FC Juárez,28,1995,1,1,90,35,25,25,72
it ITA,DF,Carrarese,27,1997,34,31,2728,88,78,76,21
it ITA,FW,Cremonese,26,1998,34,16,1653,65,52,49,50
ar ARG,FW,ar Vélez Sarsfield,20-284,2004,4,0,44,26,14,78,20
ar ARG,MF,Sarmiento,26-038,1999,12,6,572,38,42,36,74
ar ARG,MF,San Lorenzo,26-169,1999,6,1,145,33,37,54,53
ar ARG,MO,ar River Plate,32-154,1993,12,4,498,64,71,63,35
pt POR,MF,Vitória,23,2001,18,9,816,68,72,43,82
it ITA,MF,Reggiana,31,1993,28,19,1715,51,54,65,60
ar ARG,MF,Sarmiento,23-069,2002,1,0,12,21,31,11,6
pt POR,MO,Boavista,26,1998,8,4,307,16,20,5,64
be BEL,DF,OH Leuven,21,2003,14,8,720,41,64,67,68
ar ARG,FW,Gimnasia–LP,23-141,2002,12,7,561,29,48,68,82
it ITA,MF,Cosenza,24,2000,32,21,1972,78,43,62,48
ar ARG,GK,Instituto,25-106,2000,17,17,1530,50,46,43,54
ar ARG,GK,Belgrano,35-091,1990,5,5,450,51,44,43,41
ao ANG,MO,Estrela,18,2005,3,0,41,17,9,14,65
br BRA,DF,Moreirense,30,1994,29,26,2393,45,32,29,47
ch SUI,MF,Union SG,20,2004,2,0,21,52,48,90,35
ve VEN,DF,ve Carabobo,31-259,1993,4,3,280,48,52,65,18
de GER,MF,St. Louis,29-181,1996,22,22,1951,83,80,67,25
mx MEX,MF,Toluca,23,2000,33,32,2748,72,78,65,73
ar ARG,MF,Lanús,31-024,1994,17,16,1428,93,78,82,26
cl CHI,MF,Norwich City,24,2000,32,27,2245,79,82,59,52
cl CHI,MF,cl U de Chile,38-201,1986,6,6,425,24,37,26,26
ar ARG,MF,Aldosivi,22-186,2003,11,10,842,36,49,38,70
ar ARG,FW,Atlé Tucumán,30-070,1995,15,10,1008,54,62,52,56
py PAR,MO,py Libertad,23-267,2001,6,5,355,25,19,27,80
mx MEX,MO,UANL,20,2003,23,11,1013,64,64,81,57
br BRA,DF,Juventude,30-168,1995,1,1,90,28,32,72,38
ar ARG,DF,Columbus Crew,26-258,1998,11,6,618,87,89,90,48
br BRA,GK,br Palmeiras,38-213,1986,1,1,90,41,44,48,32
ar ARG,DF,Atlé Tucumán,31-187,1994,5,4,323,41,23,11,27
uy URU,MF,Boca Juniors,27-087,1998,6,4,360,76,58,73,70
ar ARG,FW,Gimnasia–LP,27-255,1997,1,0,17,16,21,7,20
ar ARG,DF,Inter Miami,25-189,2000,12,10,841,78,72,60,34
br BRA,DF,Moreirense,35,1989,33,33,2970,48,36,31,55
it ITA,DF,Juve Stabia,25,1999,33,32,2607,67,57,51,33
it ITA,GK,Carrarese,28,1995,24,24,2092,55,64,74,49
pt POR,MF,Vitória,20,2004,2,0,17,21,20,48,15
it ITA,DF,Cesena,25,1999,26,22,1970,78,61,63,35
it ITA,MF,Catanzaro,33,1991,15,7,668,53,62,81,32
ar ARG,DF,ar Racing Club,23-170,2002,16,15,1363,66,53,47,47
us USA,DF,FC Dallas,26-249,1998,15,14,1253,44,54,55,42
it ITA,GK,Mantova,32,1992,38,38,3420,48,68,57,44
pe PER,DF,pe Alianza Lima,22-297,2002,3,3,225,47,69,32,48
ar ARG,MO,San Martín de San Juan,24-204,2000,12,8,775,51,51,56,63
mg MAD,MF,Kortrijk,29,1995,8,7,629,51,41,49,51
it ITA,DF,Carrarese,25,1999,36,36,3212,33,40,54,46
pt POR,MO,Farense,35,1989,27,15,1264,48,51,20,51
it ITA,MF,Juve Stabia,24,2000,30,0,472,52,27,59,62
es ESP,DF,Farense,23,2001,25,24,2044,41,33,32,45
it ITA,FW,Cremonese,20,2003,26,7,934,54,57,41,28
it ITA,MF,Modena,19,2005,1,0,6,21,19,7,6
hr CRO,MO,Orlando City,24-308,2000,23,23,1815,78,76,77,40
ar ARG,DF,Huracán,23-001,2002,17,16,1458,48,32,51,63
it ITA,GK,Bari,26,1998,2,1,109,41,36,41,44
it ITA,MF,Catanzaro,24,2000,33,27,2447,71,78,63,30
de GER,DF,Groningen,27,1997,30,30,2590,70,64,57,64
de GER,MO,LA Galaxy,36-049,1989,17,14,1213,77,93,50,50
pt POR,MF,Boavista,19,2005,11,3,344,47,52,36,56
it ITA,DF,Juve Stabia,24,2000,34,30,2617,45,62,57,56
it ITA,GK,Sampdoria,33,1991,7,7,630,41,44,45,33
it ITA,DF,Juve Stabia,26,1998,25,22,1894,59,41,47,64
bi BDI,MF,Beerschot,27,1997,21,5,866,69,69,64,61
nl NED,MO,Boavista,31,1992,11,9,682,35,40,12,50
ar ARG,DF,ar River Plate,33-264,1991,18,17,1460,60,84,79,48
br BRA,MF,São Paulo,25-036,2000,14,13,979,40,67,50,32
ar ARG,FW,Banfield,27-161,1998,13,5,470,42,51,42,58
cl CHI,MO,cl Colo-Colo,29-141,1996,2,0,49,52,47,44,54
br BRA,GK,Bahia,29-097,1996,14,13,1242,48,44,60,59
py PAR,MF,py Olimpia,23-251,2001,3,1,91,21,18,35,68
ar ARG,GK,Barracas Central,28-307,1996,17,17,1530,55,62,42,68
br BRA,MF,Benfica,21,2003,3,0,82,85,43,80,6
pe PER,MF,Feyenoord,24,1999,1,1,90,55,58,63,25
br BRA,DF,Juventude,22-182,2003,7,6,581,41,43,57,62
ar ARG,MF,ar Talleres,25-169,2000,7,2,236,59,76,61,74
br BRA,DF,br Palmeiras,36-220,1988,2,2,180,50,70,48,44
ar ARG,DF,Boca Juniors,35-121,1990,11,11,859,59,48,44,51
br BRA,MO,Famalicão,23,2001,29,24,2020,72,58,53,56
eng ENG,MO,Sporting CP,25,1998,20,13,1047,68,70,90,36
fi FIN,FW,Middlesbrough,25,1999,24,6,666,57,47,57,69
eng ENG,MO,Derby County,28,1996,41,26,2356,43,43,23,69
dk DEN,FW,San Diego FC,29-196,1996,6,5,370,55,47,49,37
se SWE,MF,Heerenveen,21,2003,15,15,1264,65,64,63,58
eng ENG,MF,Bristol City,25,1999,21,11,1063,25,34,50,43
no NOR,MF,Feyenoord,24,2000,1,0,12,57,66,60,6
br BRA,GK,Juventude,33-135,1992,6,5,495,41,39,46,33
be BEL,DF,Charleroi,24,2000,14,5,561,57,72,85,47
ch SUI,MO,Chicago Fire,26-128,1999,18,2,498,78,83,70,55
ar ARG,DF,Deportivo Riestra,26-086,1999,12,7,583,43,49,43,75
ar ARG,MF,Lanús,19-181,2006,1,0,11,21,33,12,60
ar ARG,DF,Belgrano,22-027,2003,15,14,1244,57,41,22,54
br BRA,FW,Fortaleza,35-051,1990,14,10,807,45,71,72,58
py PAR,GK,py Olimpia,27-181,1998,2,2,180,57,60,42,40
co COL,FW,co Nacional,23-011,2002,5,5,413,69,88,88,64
mx MEX,FW,Santos,20,2003,1,0,10,54,16,40,32
de GER,MO,Heracles Almelo,30,1993,31,23,2170,54,47,42,43
it ITA,MF,Cosenza,28,1996,17,16,1426,53,59,55,41
es ESP,FW,Famalicão,28,1996,16,3,576,44,42,24,41
py PAR,MO,bo San Antonio Bulo Bulo,29-014,1996,6,3,303,21,20,13,32
it ITA,FW,Cittadella,26,1998,21,6,695,43,56,61,41
it ITA,DF,Reggiana,31,1992,20,18,1552,45,54,59,46
ar ARG,MF,Deportivo Riestra,22-359,2002,10,4,394,45,57,65,39
be BEL,MF,Anderlecht,19,2004,23,19,1525,87,85,76,36
hr CRO,DF,Catanzaro,32,1992,24,18,1528,74,72,76,30
gr GRE,MF,Rio Ave,26,1998,31,28,2547,60,53,65,73
lt LTU,GK,Südtirol,27,1997,15,15,1350,45,53,41,42
ro ROU,MF,Pisa,25,1998,34,31,2641,55,66,44,62
wls WAL,FW,Oxford United,25,1998,46,34,2893,32,39,24,51
ua UKR,DF,Kortrijk,21,2003,14,12,1038,58,39,26,56
ie IRL,DF,Luton Town,23,2001,43,41,3753,66,46,38,51
us USA,FW,Genk,25,1999,1,0,1,16,13,7,11
ie IRL,FW,Portsmouth,19,2005,13,5,595,44,24,13,55
nl NED,GK,RKC Waalwijk,27,1997,4,4,360,41,45,50,32
ie IRL,MF,Bristol City,26,1997,27,21,1707,76,65,80,50
ie IRL,GK,Middlesbrough,25,1999,17,17,1530,41,38,45,50
ca CAN,MF,SJ Earthquakes,30-229,1994,21,5,661,74,65,60,70
hr CRO,MO,Standard Liège,22,2001,23,16,1264,39,43,21,70
rs SRB,MF,Porto,28,1996,2,0,33,57,76,75,39
rs SRB,GK,Estrela,22,2002,2,2,180,56,45,47,52
rs SRB,GK,Kortrijk,26,1998,5,5,425,41,40,44,44
us USA,FW,Philadelphia Union,21-220,2003,3,1,100,53,38,53,32
ca CAN,MF,Toronto FC,20-291,2004,4,3,219,33,28,52,76
no NOR,MF,Pisa,24,2000,7,4,340,44,73,55,36
us USA,MF,LAFC,30-064,1995,20,16,1386,74,89,63,60
br BRA,DF,Ceará,33-094,1992,13,13,1170,54,32,17,28
br BRA,DF,Cruzeiro,28-060,1997,20,15,1357,40,56,61,53
us USA,DF,Standard Liège,25,1998,29,28,2525,53,69,72,47
br BRA,MF,Botafogo (RJ),30-114,1995,19,19,1603,62,84,43,37
eng ENG,MF,Portsmouth,33,1991,41,30,2712,33,50,28,47
br BRA,MO,Cruzeiro,22-103,2003,9,1,151,40,53,39,67
id IDN,MF,Oxford United,19,2004,1,0,14,21,19,19,51
pt POR,DF,Porto,18,2006,25,15,1311,65,80,87,41
pt POR,MF,Rio Ave,21,2003,24,15,1371,64,61,64,33
dk DEN,FW,Grêmio,34-044,1991,10,10,820,67,59,28,56
be BEL,GK,Charleroi,20,2004,8,8,720,41,44,62,51
sk SVK,DF,NAC Breda,29,1995,3,0,105,43,44,31,66
