Player,Nation,Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
Léo Pereira,br BRA,DF,Flamengo,29-169,1996,17,16,1466,62,53,43,37
Léo Santos,br BRA,DF,Nacional,25,1998,16,8,774,68,16,33,47
M'Baye Niang,sn SEN,MO,Sampdoria,29,1994,16,13,1138,53,17,39,46
MT,br BRA,MF,Santa Clara,23,2001,33,32,2789,43,47,50,56
Maarten Paes,id IDN,GK,FC Dallas,27-066,1998,20,20,1800,46,62,69,70
Macaulay Langstaff,eng ENG,FW,Millwall,27,1997,34,14,1388,25,41,39,42
Mads Frøkjær-Jensen,dk DEN,MO,Preston,25,1999,38,27,2362,50,73,45,41
Mads Juel Andersen,dk DEN,DF,Luton Town,26,1997,8,5,410,39,34,14,47
Mads Kikkenborg,dk DEN,GK,Anderlecht,24,1999,2,2,180,60,48,45,35
Madson,br BRA,FW,Moreirense,24,1999,31,26,2040,65,68,78,71
Magomed-Shapi Suleymanov,ru RUS,MO,Sporting KC,25-215,1999,22,18,1405,60,50,71,53
Mahamadou Doumbia,ml MLI,MF,Antwerp,20,2004,21,18,1662,66,43,60,54
Maher Carrizo,ar ARG,MO,ar Vélez Sarsfield,19-150,2006,17,16,1308,68,36,59,47
Majeed Ashimeru,gh GHA,MF,Anderlecht,26,1997,13,3,382,89,83,81,51
Makan Aiko,fr FRA,FW,Fortuna Sittard,23,2001,22,13,1179,34,33,50,45
Makhtar Gueye,sn SEN,FW,Blackburn,26,1997,44,23,2193,48,52,46,68
Maksym Talovierov,ua UKR,DF,Plymouth Argyle,24,2000,11,10,934,60,44,25,71
Malachi Boateng,eng ENG,MF,Plymouth Argyle,22,2002,7,1,198,30,18,16,55
Malachi Fagan-Walcott,eng ENG,DF,Cardiff City,22,2002,1,0,24,29,27,9,56
Malamine Efekele,fr FRA,MO,Cercle Brugge,20,2004,13,2,243,30,29,30,57
Malcolm Ebiowei,eng ENG,MF,Oxford United,20,2003,4,0,68,55,62,79,67
Malcolm Viltard,fr FRA,MF,Dender,21,2002,23,11,1078,35,47,63,52
Malcom Braida,ar ARG,MO,San Lorenzo,28-063,1997,17,17,1485,44,37,43,71
Malik Henry,ca CAN,MF,Toronto FC,22-361,2002,2,0,25,57,24,64,6
Malik Tillman,us USA,MO,PSV Eindhoven,22,2002,26,22,1915,85,79,69,85
Malte Amundsen,dk DEN,DF,Columbus Crew,27-158,1998,15,12,1031,70,77,73,58
Malthe Hojholt,dk DEN,MF,Pisa,23,2001,30,11,1278,26,44,35,66
Mamadou Coulibaly,sn SEN,MF,Catanzaro,25,1999,23,4,575,72,45,74,65
Mamadou Doumbia,ml MLI,FW,Watford,18,2006,19,12,968,42,30,34,66
Mamadou Fofana,ml MLI,DF,NE Revolution,27-179,1998,20,20,1726,23,27,24,62
Mamadou Loum,sn SEN,MF,Arouca,27,1996,21,7,707,29,42,25,67
Mamadou Traoré,ml MLI,DF,Union SG,22,2002,1,0,21,29,12,44,10
Mandela Keita,be BEL,MF,Antwerp,22,2002,5,2,238,38,53,55,61
Manolo Portanova,it ITA,MO,Reggiana,24,2000,36,31,2503,59,29,33,59
Manor Solomon,il ISR,FW,Leeds United,25,1999,39,30,2589,80,91,91,60
Manu Duah,gh GHA,MF,San Diego FC,20-044,2005,3,1,59,49,66,58,64
Manu García,es ESP,MF,Sporting KC,27-198,1998,22,21,1918,79,91,75,30
Manu Royo,es ESP,DF,NAC Breda,30,1994,3,1,106,54,27,33,23
Manuel Agustín Duarte,ar ARG,MO,Barracas Central,23-330,2001,12,6,469,48,53,44,40
Manuel Brondo,ar ARG,MO,Arg Juniors,23-144,2002,4,0,67,22,10,31,25
Manuel Castro,uy URU,MO,FC Juárez,28,1995,1,1,90,45,25,28,73
Manuel Cicconi,it ITA,DF,Carrarese,27,1997,34,31,2728,88,78,84,22
Manuel De Luca,it ITA,FW,Cremonese,26,1998,34,16,1653,60,50,48,49
Manuel Fernández,ar ARG,FW,ar Vélez Sarsfield,20-284,2004,4,0,44,19,12,74,16
Manuel García,ar ARG,MF,Sarmiento,26-038,1999,12,6,572,37,44,37,74
Manuel Insaurralde,ar ARG,MF,San Lorenzo,26-169,1999,6,1,145,29,37,59,58
Manuel Lanzini,ar ARG,MO,ar River Plate,32-154,1993,12,4,498,67,75,64,36
Manuel Manu,pt POR,MF,Vitória,23,2001,18,9,816,77,72,42,87
Manuel Marras,it ITA,MF,Reggiana,31,1993,28,19,1715,47,53,71,62
Manuel Mónaco,ar ARG,MF,Sarmiento,23-069,2002,1,0,12,28,28,15,6
Manuel Namora,pt POR,MO,Boavista,26,1998,8,4,307,15,20,6,61
Manuel Osifo,be BEL,DF,OH Leuven,21,2003,14,8,720,38,62,73,71
Manuel Panaro Miramon,ar ARG,FW,Gimnasia–LP,23-141,2002,12,7,561,25,51,71,83
Manuel Ricciardi,it ITA,MF,Cosenza,24,2000,32,21,1972,77,42,68,43
Manuel Roffo,ar ARG,GK,Instituto,25-106,2000,17,17,1530,51,47,45,54
Manuel Vicentini,ar ARG,GK,Belgrano,35-091,1990,5,5,450,52,47,45,37
Manú,ao ANG,MO,Estrela,18,2005,3,0,41,24,8,17,73
Maracás,br BRA,DF,Moreirense,30,1994,29,26,2393,42,25,21,42
Marc Giger,ch SUI,MF,Union SG,20,2004,2,0,21,45,52,90,42
Marcel Guaramato,ve VEN,DF,ve Carabobo,31-259,1993,4,3,280,45,56,72,16
Marcel Hartel,de GER,MF,St. Louis,29-181,1996,22,22,1951,77,80,71,21
Marcel Ruiz,mx MEX,MF,Toluca,23,2000,33,32,2748,67,77,63,77
Marcelino Moreno,ar ARG,MF,Lanús,31-024,1994,17,16,1428,92,81,89,24
Marcelino Núñez,cl CHI,MF,Norwich City,24,2000,32,27,2245,79,83,56,56
Marcelo Díaz,cl CHI,MF,cl U de Chile,38-201,1986,6,6,425,31,37,23,26
Marcelo Esponda,ar ARG,MF,Aldosivi,22-186,2003,11,10,842,33,52,36,69
Marcelo Estigarribia,ar ARG,FW,Atlé Tucumán,30-070,1995,15,10,1008,47,63,50,54
Marcelo Fernández,py PAR,MO,py Libertad,23-267,2001,6,5,355,19,19,25,80
Marcelo Flores,mx MEX,MO,UANL,20,2003,23,11,1013,63,64,84,54
Marcelo Hermes,br BRA,DF,Juventude,30-168,1995,1,1,90,34,35,73,38
Marcelo Herrera,ar ARG,DF,Columbus Crew,26-258,1998,11,6,618,86,90,91,49
Marcelo Lomba,br BRA,GK,br Palmeiras,38-213,1986,1,1,90,40,40,45,33
Marcelo Ortiz,ar ARG,DF,Atlé Tucumán,31-187,1994,5,4,323,32,21,12,26
Marcelo Saracchi,uy URU,MF,Boca Juniors,27-087,1998,6,4,360,86,61,78,65
Marcelo Torres,ar ARG,FW,Gimnasia–LP,27-255,1997,1,0,17,24,17,7,16
Marcelo Weigandt,ar ARG,DF,Inter Miami,25-189,2000,12,10,841,76,70,62,36
Marcelo dos Santos Ferreira,br BRA,DF,Moreirense,35,1989,33,33,2970,51,34,21,53
Marco Bellich,it ITA,DF,Juve Stabia,25,1999,33,32,2607,69,61,52,31
Marco Bleve,it ITA,GK,Carrarese,28,1995,24,24,2092,58,66,75,47
Marco Cruz,pt POR,MF,Vitória,20,2004,2,0,17,28,22,45,11
Marco Curto,it ITA,DF,Cesena,25,1999,26,22,1970,84,64,66,37
Marco D'Alessandro,it ITA,MF,Catanzaro,33,1991,15,7,668,48,59,87,29
Marco Di Cesare,ar ARG,DF,ar Racing Club,23-170,2002,16,15,1363,64,50,47,44
Marco Farfan,us USA,DF,FC Dallas,26-249,1998,15,14,1253,43,54,60,46
Marco Festa,it ITA,GK,Mantova,32,1992,38,38,3420,49,68,58,45
Marco Huamán,pe PER,DF,pe Alianza Lima,22-297,2002,3,3,225,42,64,36,53
Marco Iacobellis,ar ARG,MO,San Martín de San Juan,24-204,2000,12,8,775,57,54,59,66
Marco Ilaimaharitra,mg MAD,MF,Kortrijk,29,1995,8,7,629,56,44,44,52
Marco Imperiale,it ITA,DF,Carrarese,25,1999,36,36,3212,31,41,52,45
Marco Matias,pt POR,MO,Farense,35,1989,27,15,1264,55,50,21,50
Marco Meli,it ITA,MF,Juve Stabia,24,2000,30,0,472,42,25,62,61
Marco Moreno,es ESP,DF,Farense,23,2001,25,24,2044,33,34,29,43
Marco Nasti,it ITA,FW,Cremonese,20,2003,26,7,934,45,53,37,27
Marco Oliva,it ITA,MF,Modena,19,2005,1,0,6,28,14,7,6
Marco Pašalić,hr CRO,MO,Orlando City,24-308,2000,23,23,1815,80,75,79,37
Marco Pellegrino,ar ARG,DF,Huracán,23-001,2002,17,16,1458,56,31,50,61
Marco Pissardo,it ITA,GK,Bari,26,1998,2,1,109,40,35,45,48
Marco Pompetti,it ITA,MF,Catanzaro,24,2000,33,27,2447,80,79,59,28
Marco Rente,de GER,DF,Groningen,27,1997,30,30,2590,73,64,58,68
Marco Reus,de GER,MO,LA Galaxy,36-049,1989,17,14,1213,80,93,46,48
Marco Ribeiro,pt POR,MF,Boavista,19,2005,11,3,344,42,55,42,56
Marco Ruggero,it ITA,DF,Juve Stabia,24,2000,34,30,2617,37,60,58,58
Marco Silvestri,it ITA,GK,Sampdoria,33,1991,7,7,630,40,42,45,33
Marco Varnier,it ITA,DF,Juve Stabia,26,1998,25,22,1894,51,39,39,60
Marco Weymans,bi BDI,MF,Beerschot,27,1997,21,5,866,77,68,64,64
Marco van Ginkel,nl NED,MO,Boavista,31,1992,11,9,682,33,36,10,52
Marcos Acuña,ar ARG,DF,ar River Plate,33-264,1991,18,17,1460,56,87,84,54
Marcos Antônio,br BRA,MF,São Paulo,25-036,2000,14,13,979,38,66,46,28
Marcos Arturia,ar ARG,FW,Banfield,27-161,1998,13,5,470,38,54,44,65
Marcos Bolados,cl CHI,MO,cl Colo-Colo,29-141,1996,2,0,49,47,48,42,57
Marcos Felipe,br BRA,GK,Bahia,29-097,1996,14,13,1242,49,41,55,57
Marcos Gómez,py PAR,MF,py Olimpia,23-251,2001,3,1,91,28,15,31,72
Marcos Ignacio Ledesma,ar ARG,GK,Barracas Central,28-307,1996,17,17,1530,57,67,45,73
Marcos Leonardo,br BRA,MF,Benfica,21,2003,3,0,82,76,44,84,6
Marcos López,pe PER,MF,Feyenoord,24,1999,1,1,90,62,61,63,21
Marcos Paulo,br BRA,DF,Juventude,22-182,2003,7,6,581,35,44,54,58
Marcos Portillo,ar ARG,MF,ar Talleres,25-169,2000,7,2,236,55,82,63,79
Marcos Rocha,br BRA,DF,br Palmeiras,36-220,1988,2,2,180,60,75,46,52
Marcos Rojo,ar ARG,DF,Boca Juniors,35-121,1990,11,11,859,60,49,37,47
Marcos Vinicios Sorriso,br BRA,MO,Famalicão,23,2001,29,24,2020,75,57,53,55
Marcus Edwards,eng ENG,MO,Sporting CP,25,1998,20,13,1047,66,70,92,34
Marcus Forss,fi FIN,FW,Middlesbrough,25,1999,24,6,666,51,47,58,71
Marcus Harness,eng ENG,MO,Derby County,28,1996,41,26,2356,46,43,22,71
Marcus Ingvartsen,dk DEN,FW,San Diego FC,29-196,1996,6,5,370,46,49,51,33
Marcus Linday,se SWE,MF,Heerenveen,21,2003,15,15,1264,68,63,65,60
Marcus McGuane,eng ENG,MF,Bristol City,25,1999,21,11,1063,23,33,46,44
Marcus Pedersen,no NOR,MF,Feyenoord,24,2000,1,0,12,65,69,59,6
Marcão,br BRA,GK,Juventude,33-135,1992,6,5,495,40,37,45,33
Mardochee Nzita,be BEL,DF,Charleroi,24,2000,14,5,561,51,76,91,52
Maren Haile-Selassie,ch SUI,MO,Chicago Fire,26-128,1999,18,2,498,74,81,71,51
Mariano Bracamonte,ar ARG,DF,Deportivo Riestra,26-086,1999,12,7,583,43,51,47,79
Mariano Gerez,ar ARG,MF,Lanús,19-181,2006,1,0,11,28,37,16,62
Mariano Troilo,ar ARG,DF,Belgrano,22-027,2003,15,14,1244,60,37,24,52
Marinho,br BRA,FW,Fortaleza,35-051,1990,14,10,807,48,70,76,59
Marino Arzamendia,py PAR,GK,py Olimpia,27-181,1998,2,2,180,61,64,45,37
Marino Hinestroza,co COL,FW,co Nacional,23-011,2002,5,5,413,78,86,88,66
Mario Cordero,mx MEX,FW,Santos,20,2003,1,0,10,61,14,35,35
Mario Engels,de GER,MO,Heracles Almelo,30,1993,31,23,2170,50,44,46,40
Mario Gargiulo,it ITA,MF,Cosenza,28,1996,17,16,1426,57,59,53,40
Mario González,es ESP,FW,Famalicão,28,1996,16,3,576,47,37,25,40
Mario Otazú,py PAR,MO,bo San Antonio Bulo Bulo,29-014,1996,6,3,303,19,19,13,30
Mario Ravasio,it ITA,FW,Cittadella,26,1998,21,6,695,41,54,61,44
Mario Sampirisi,it ITA,DF,Reggiana,31,1992,20,18,1552,43,56,61,44
Mario Sanabria,ar ARG,MF,Deportivo Riestra,22-359,2002,10,4,394,38,54,74,40
Mario Stroeykens,be BEL,MF,Anderlecht,19,2004,23,19,1525,87,84,77,41
Mario Šitum,hr CRO,DF,Catanzaro,32,1992,24,18,1528,81,69,83,32
Marious Vrousai,gr GRE,MF,Rio Ave,26,1998,31,28,2547,55,52,67,75
Marius Adamonis,lt LTU,GK,Südtirol,27,1997,15,15,1350,45,57,45,42
Marius Marin,ro ROU,MF,Pisa,25,1998,34,31,2641,54,66,47,65
Mark Harris,wls WAL,FW,Oxford United,25,1998,46,34,2893,32,35,25,52
Mark Mampasi,ua UKR,DF,Kortrijk,21,2003,14,12,1038,57,41,29,58
Mark McGuinness,ie IRL,DF,Luton Town,23,2001,43,41,3753,59,44,32,49
Mark McKenzie,us USA,FW,Genk,25,1999,1,0,1,24,12,7,11
Mark O'Mahony,ie IRL,FW,Portsmouth,19,2005,13,5,595,51,25,13,52
Mark Spenkelink,nl NED,GK,RKC Waalwijk,27,1997,4,4,360,40,44,45,33
Mark Sykes,ie IRL,MF,Bristol City,26,1997,27,21,1707,79,63,85,46
Mark Travers,ie IRL,GK,Middlesbrough,25,1999,17,17,1530,40,36,45,50
Mark-Anthony Kaye,ca CAN,MF,SJ Earthquakes,30-229,1994,21,5,661,72,62,58,76
Marko Bulat,hr CRO,MO,Standard Liège,22,2001,23,16,1264,43,46,19,70
Marko Grujić,rs SRB,MF,Porto,28,1996,2,0,33,64,81,78,33
Marko Gudžulić,rs SRB,GK,Estrela,22,2002,2,2,180,59,48,45,51
Marko Ilić,rs SRB,GK,Kortrijk,26,1998,5,5,425,40,39,45,45
Markus Anderson,us USA,FW,Philadelphia Union,21-220,2003,3,1,100,63,41,58,31
Markus Cimermancic,ca CAN,MF,Toronto FC,20-291,2004,4,3,219,39,27,50,77
Markus Solbakken,no NOR,MF,Pisa,24,2000,7,4,340,42,77,58,36
Marky Delgado,us USA,MF,LAFC,30-064,1995,20,16,1386,79,90,60,60
Marllon Borges,br BRA,DF,Ceará,33-094,1992,13,13,1170,61,30,17,25
Marlon,br BRA,DF,Cruzeiro,28-060,1997,20,15,1357,36,59,57,54
Marlon Fossey,us USA,DF,Standard Liège,25,1998,29,28,2525,51,69,78,45
Marlon Freitas,br BRA,MF,Botafogo (RJ),30-114,1995,19,19,1603,71,84,41,33
Marlon Pack,eng ENG,MF,Portsmouth,33,1991,41,30,2712,32,49,21,44
Marquinhos,br BRA,MO,Cruzeiro,22-103,2003,9,1,151,41,54,40,70
Marselino Ferdinan,id IDN,MF,Oxford United,19,2004,1,0,14,28,14,21,57
Martim Fernandes,pt POR,DF,Porto,18,2006,25,15,1311,57,78,92,44
Martim Neto,pt POR,MF,Rio Ave,21,2003,24,15,1371,71,60,64,34
Martin Braithwaite,dk DEN,FW,Grêmio,34-044,1991,10,10,820,72,58,29,55
Martin Delavallée,be BEL,GK,Charleroi,20,2004,8,8,720,40,43,56,51
Martin Koscelník,sk SVK,DF,NAC Breda,29,1995,3,0,105,48,45,33,78
Martinelli,br BRA,MF,Fluminense,24-070,2001,12,12,1021,57,68,42,41
Martín Barrios,uy URU,MF,Racing Club,26-176,1999,18,3,556,83,41,60,53
Martín Campaña,uy URU,GK,uy Peñarol,36-051,1989,3,3,270,49,40,58,46
Martín Cauteruccio,uy URU,FW,pe Sporting Cristal,38-096,1987,5,4,362,62,60,29,18
Martín Cáceres,uy URU,DF,py Libertad,38-103,1987,2,2,180,46,58,13,20
Martín Fernández,uy URU,MF,Gimnasia–LP,24-072,2001,11,8,673,22,23,21,37
Martín Garay,ar ARG,MF,Tigre,26-037,1999,10,7,674,38,54,65,54
Martín García,0,MF,Aldosivi,0,0,1,1,59,49,27,24,26
Martín Luciano,ar ARG,DF,Newell's OB,21-223,2003,4,2,164,38,14,77,23
Martín Ojeda,ar ARG,MO,Orlando City,26-234,1998,23,20,1780,85,90,59,30
Martín Ortega,ar ARG,DF,Tigre,25-333,1999,11,11,974,86,61,81,39
Martín Pino,ar ARG,FW,Godoy Cruz,27-125,1998,1,1,56,39,36,19,19
Martín Pérez Guedes,ar ARG,MF,pe Universitario,33-335,1991,2,1,96,47,38,43,71
Martín Río,ar ARG,MF,Querétaro,23,2001,27,23,2051,56,41,26,68
Martín Silva,uy URU,GK,py Libertad,42-116,1983,1,1,90,40,40,45,37
Marvelous Nakamba,zw ZIM,MF,Luton Town,30,1994,21,15,1295,21,28,22,47
Marvin Cuni,al ALB,FW,Frosinone,23,2001,3,3,212,59,32,56,47
Marvin Elimbi,fr FRA,DF,Gil Vicente FC,21,2003,11,5,434,41,32,29,46
Marvin Johnson,eng ENG,MF,Sheffield Weds,33,1990,41,30,2795,46,66,72,45
Marvin Mehlem,de GER,MF,Hull City,26,1997,16,9,902,49,48,38,35
Marvin Peersman,be BEL,DF,Groningen,33,1991,26,20,1806,44,74,71,60
Marvin Young,nl NED,DF,Sparta R'dam,18,2005,26,24,2171,28,44,37,71
Marvin da Graça,lu LUX,DF,Almere City,29,1995,12,8,795,75,53,55,70
Marwan Al Sahafi,sa KSA,FW,Beerschot,20,2004,19,15,1331,67,48,68,41
Mason Burstow,eng ENG,MO,Hull City,20,2003,31,8,953,52,46,44,58
Mason Holgate,jm JAM,DF,West Brom,27,1996,26,21,1983,58,54,27,51
Mason Toye,us USA,FW,Sporting KC,26-276,1998,9,0,77,72,53,76,50
Massamba Sow,fr FRA,DF,Charleroi,20,2004,4,1,131,32,20,20,75
Massimiliano Mangraviti,it ITA,DF,Cesena,26,1998,36,36,3174,32,48,29,31
Massimo Bertagnoli,it ITA,MF,Brescia,25,1999,28,18,1490,63,56,57,62
Massimo Bruno,be BEL,MF,Kortrijk,30,1993,18,6,581,46,60,78,48
Massimo Coda,it ITA,FW,Sampdoria,35,1988,33,22,1935,63,70,57,42
Massimo Zilli,it ITA,MO,Cosenza,22,2002,24,8,713,64,31,20,49
Mateja Milovanovic,rs SRB,DF,Heerenveen,20,2004,2,0,16,29,43,22,12
Mateo Aguiar,ar ARG,MF,Defensa y Just,18-123,2007,1,0,19,44,19,62,11
Mateo Antoni,uy URU,MF,Arg Juniors,22-088,2003,1,0,1,28,10,7,6
Mateo Bajamich,ar ARG,MO,Atlé Tucumán,25-350,1999,17,7,729,35,41,57,39
Mateo Carabajal,ar ARG,DF,ec Independiente,28-148,1997,5,5,404,34,22,24,56
Mateo Chávez,mx MEX,DF,Guadalajara,20,2004,26,19,1787,50,70,83,68
Mateo Coronel,ar ARG,FW,Atlé Tucumán,26-268,1998,14,13,1009,60,70,67,30
Mateo Del Blanco,ar ARG,MF,Unión,21-261,2003,17,13,1237,54,73,91,48
Mateo Gamarra,py PAR,DF,Cruzeiro,24-272,2000,2,1,154,36,19,36,86
Mateo García,ar ARG,MO,Atlas,27,1996,17,2,408,19,40,51,79
Mateo González Mora,mx MEX,DF,Puebla,15,2009,1,0,19,29,12,71,18
Mateo Joseph,es ESP,FW,Leeds United,20,2003,39,11,1285,54,69,49,51
Mateo Klimowicz,de GER,MO,Atlético,24,2000,20,9,834,66,51,60,44
Mateo Levy,mx MEX,MO,Cruz Azul,17,2006,7,2,191,27,16,27,33
Mateo Mendoza,ar ARG,DF,Godoy Cruz,20-240,2004,15,15,1350,26,28,37,53
Mateo Mendía,ar ARG,DF,Boca Juniors,21-166,2004,1,1,90,29,38,18,68
Mateo Pellegrino,ar ARG,FW,Vélez Sarsfield,24-140,2001,1,0,34,24,12,38,11
Mateo Ponte,uy URU,DF,Botafogo (RJ),22-056,2003,13,2,289,90,68,93,64
Mateo Ramírez,ar ARG,MF,Deportivo Riestra,30-182,1995,3,0,28,28,26,8,93
Mateo Scheffer Bracco,ar ARG,DF,Carrarese,19,2004,1,0,7,29,16,9,61
Mateo Silvetti,ar ARG,MO,Newell's OB,19-186,2006,15,15,1090,58,47,70,50
Mateus Cocão,br BRA,MF,Vasco da Gama,23-123,2002,8,3,322,31,39,28,65
Mateus Fernandes,pt POR,MO,Sporting CP,20,2004,1,0,26,51,83,83,48
Mateus Lusuardi,br BRA,DF,Frosinone,20,2004,12,11,924,64,41,20,50
Mateus Uribe,co COL,MF,co Nacional,34-120,1991,3,3,260,23,45,31,37
Mateus Xavier,br BRA,MO,Santos,18-020,2007,3,0,39,24,8,54,60
Mateusz Bogusz,pl POL,MO,Cruz Azul,22,2001,11,9,722,55,74,59,54
Mateusz Klich,pl POL,MF,Atlanta Utd,35-036,1990,16,9,795,35,76,45,34
Mateusz Praszelik,pl POL,MF,Südtirol,23,2000,27,19,1643,56,44,46,47
Matheus,br BRA,GK,Ajax,32,1992,26,26,2340,55,74,72,69
Matheus Alexandre,br BRA,DF,Sport Recife,26-103,1999,5,3,267,30,47,75,70
Matheus Alves,br BRA,MO,São Paulo,20-136,2005,12,7,558,23,51,52,58
Matheus Araújo,br BRA,MO,Ceará,23-058,2002,8,1,195,69,65,61,36
Matheus Babi,br BRA,FW,Juventude,28-001,1997,6,1,123,52,44,24,46
Matheus Bahia,br BRA,DF,Ceará,25-342,1999,9,9,799,53,71,68,51
Matheus Bianqui,br BRA,MO,Mirassol,27-169,1998,5,0,60,23,7,7,81
Matheus Bidu,br BRA,DF,Corinthians,26-076,1999,7,6,538,57,83,91,68
Matheus Davó,br BRA,MO,Mirassol,25-337,1999,2,0,35,50,54,53,53
Matheus Dias,br BRA,MF,Nacional,22,2002,26,20,1750,30,44,32,79
Matheus Donelli,br BRA,GK,Corinthians,23-063,2002,5,5,450,40,42,45,44
Matheus Fernandes,br BRA,MF,RB Bragantino,27-019,1998,8,3,342,32,45,59,70
Matheus Gonçalves,br BRA,FW,Flamengo,19-335,2005,4,0,38,52,60,84,61
Matheus Henrique,br BRA,MF,Cruzeiro,27-212,1997,2,2,180,39,32,20,61
Matheus Martins,br BRA,MO,Botafogo (RJ),22-003,2003,8,4,404,76,55,71,59
Matheus Nascimento,br BRA,FW,LA Galaxy,21-138,2004,16,8,741,60,69,40,58
Matheus Pereira,br BRA,MF,Cruzeiro,29-075,1996,40,29,2664,68,66,67,46
Matheus Pereira da Silva,br BRA,MF,Fortaleza,27-144,1998,1,1,90,27,38,30,37
Matheus Reis,br BRA,DF,Sporting CP,29,1995,30,14,1319,48,87,84,35
Matheus Rossetto,br BRA,MF,Fortaleza,29-046,1996,10,10,689,33,47,34,41
Matheus Teixeira,br BRA,GK,Rio Ave,25,1999,1,0,15,40,37,45,38
Matheusinho,br BRA,MO,Santa Clara,26,1998,20,11,1025,49,42,42,50
Matheuzinho,br BRA,DF,Corinthians,24-314,2000,11,11,980,41,70,80,53
Mathias De Amorim,pt POR,MF,Famalicão,19,2004,24,10,1072,65,69,68,62
Mathias Delorge,be BEL,MF,Gent,20,2004,28,28,2388,58,73,61,46
Mathias Fixelles,be BEL,MO,Westerlo,27,1996,5,0,16,62,67,74,79
Mathias Jørgensen,dk DEN,DF,Anderlecht,34,1990,30,28,2430,37,69,38,49
Mathias Kjølø,no NOR,MF,Twente,23,2001,22,8,865,28,64,42,51
Mathias Rasmussen,no NOR,MF,Union SG,26,1997,18,11,914,76,72,47,80
Mathieu Maertens,be BEL,MO,OH Leuven,29,1995,12,11,774,43,46,24,47
Mathis Suray,be BEL,MO,Go Ahead Eag,23,2001,30,15,1454,66,67,40,54
Mathías De Ritis,uy URU,DF,Banfield,22-169,2003,12,12,1061,44,45,80,70
Mathías Laborda,uy URU,DF,Vancouver W'caps,25-307,1999,16,13,1186,75,79,66,62
Mathías Villasanti,py PAR,MF,Grêmio,28-176,1997,11,11,919,32,41,38,84
Matias Antonini Lui,br BRA,DF,Catanzaro,26,1998,21,15,1459,31,33,25,50
Matias Arezo,uy URU,FW,Grêmio,22-240,2002,8,3,268,69,67,58,40
Matias Fernandez-Pardo,be BEL,MO,Gent,19,2005,3,2,164,58,29,78,9
Matias Fonseca,uy URU,FW,Instituto,24-129,2001,1,0,30,35,27,36,30
Matias Gomez,ar ARG,MF,Talleres,19-238,2005,2,1,103,44,32,34,82
Matija Frigan,hr CRO,FW,Westerlo,21,2003,29,21,1846,69,54,51,43
Matisse Didden,be BEL,DF,Utrecht,22,2001,16,4,518,29,39,16,37
Matisse Samoise,be BEL,DF,Gent,22,2001,22,13,1248,56,75,87,72
Matko Miljevic,us USA,MO,Huracán,24-071,2001,16,14,1109,71,70,58,51
Mats Deijl,nl NED,DF,Go Ahead Eag,27,1997,34,34,3060,74,64,63,41
Mats Köhlert,de GER,DF,Heerenveen,26,1998,28,28,2479,55,90,80,58
Mats Rits,be BEL,MF,Anderlecht,31,1993,25,24,2037,47,61,37,41
Mats Rots,nl NED,DF,Heracles Almelo,18,2006,15,15,1317,75,52,74,55
Mats Seuntjens,nl NED,MO,Groningen,32,1992,13,9,664,67,78,15,63
Matt Crooks,eng ENG,MO,Hull City,30,1994,18,9,789,53,40,22,71
Matt Freese,us USA,GK,NYCFC,26-320,1998,19,19,1710,61,50,56,48
Matt Garbett,nz NZL,MO,NAC Breda,22,2002,12,8,580,42,24,27,56
Matt Grimes,eng ENG,MF,Coventry City,29,1995,45,44,3976,68,80,48,39
Matt Ingram,eng ENG,GK,Oxford United,30,1993,1,1,90,40,48,45,33
Matt Miazga,us USA,DF,FC Cincinnati,30-000,1995,14,13,998,23,32,11,46
Matt Phillips,sct SCO,MO,Oxford United,33,1991,28,10,955,18,36,28,55
Matt Polster,us USA,MF,NE Revolution,32-041,1993,18,18,1603,53,46,37,52
Matt Ritchie,sct SCO,FW,Portsmouth,34,1989,39,28,2190,62,78,41,62
Matte Smets,be BEL,DF,Genk,20,2004,29,28,2483,35,54,43,53
Matteo Angeli,it ITA,DF,Cittadella,21,2002,16,15,1344,31,46,39,76
Matteo Baldi,it ITA,DF,Juve Stabia,22,2002,15,2,293,29,30,68,60
Matteo Bianchetti,it ITA,DF,Cremonese,31,1993,35,35,3073,72,70,52,47
Matteo Brunori,it ITA,MO,Palermo,29,1994,33,21,1993,70,42,40,25
Matteo Chichella,it ITA,MF,Frosinone,18,2005,19,11,1025,55,36,26,34
Matteo Cotali,it ITA,DF,Modena,27,1997,30,24,1923,72,55,59,63
Matteo Dams,be BEL,DF,PSV Eindhoven,20,2004,15,11,916,52,74,86,71
Matteo Francesconi,it ITA,MF,Cesena,20,2004,29,18,1475,34,30,41,44
Matteo Lovato,it ITA,DF,Sassuolo,24,2000,20,16,1340,58,34,23,36
Matteo Maggio,it ITA,MO,Reggiana,22,2002,20,4,604,77,66,84,38
Matteo Piacentini,it ITA,DF,Cesena,25,1999,8,5,489,48,64,48,38
Matteo Pisseri,it ITA,GK,Cesena,32,1991,11,11,990,51,38,45,45
Matteo Ricci,it ITA,MF,Sampdoria,30,1994,14,10,854,44,74,33,46
Matteo Rover,it ITA,MF,Südtirol,25,1999,29,15,1401,81,41,77,34
Matteo Solini,it ITA,DF,Mantova,31,1993,21,11,1104,70,40,35,42
