Player,Nation,Position,Age,Born,Matches Played,Starts,Minutes Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Assists,Expected Assists (xAG),Expected Assists (xA),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes.1,Progressive Runs,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Progressive Carries.1,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Total Aerial Duels,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels won,Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons
Dennis Praet,be BEL,MF,30,1994,16,9,830,30.26,66.44,51.83,56.14,48.38,47.98,64.85,66.11,46.24,42.48,33.5,32.64,56.6,56.97,66.44,51.53,76.5,62.29,63.2,71.7,53.82,53.85,70.84,65.5,54.65,65.5,74.82,77.26,74.72,55.9,90.1,38.14,55.26,29.58,79.22,64.18,63.39,74.51,64.55,45.97,76.07,41.5,42.54,66.5,69.32,45.97,60.7,64.0,71.91,54.65,43.83,55.04,28.06,12.1,45.45,74.82,86.58,54.37,52.08,57.12,23.84,66.66,46.97,54.83,51.22,38.63,50.83,81.27,27.66,19.93,73.29,64.64,60.97,66.23,19.22,90.34,51.65,36.71,43.58,80.38,79.34,60.88
Denso Kasius,nl NED,DF,21,2002,30,13,1356,96.74,91.13,97.88,96.19,49.59,49.51,93.4,92.5,59.88,67.7,65.12,69.59,51.48,55.55,78.34,78.92,95.38,98.92,98.31,96.45,27.03,94.51,95.99,36.57,97.85,36.57,96.4,71.02,81.83,73.87,55.49,85.78,82.18,85.32,13.9,29.36,80.26,27.3,24.1,70.49,26.54,25.15,43.63,97.21,95.99,70.55,96.19,95.58,73.95,97.85,98.17,99.42,20.58,14.8,66.13,96.4,61.72,56.89,52.91,70.61,42.24,26.16,47.97,59.88,54.27,95.06,9.45,89.62,6.28,18.37,95.23,93.75,98.43,82.44,91.16,24.74,31.74,23.49,31.42,59.88,67.33,50.76
Denzel Hall,nl NED,DF,23,2001,18,5,564,33.87,12.76,34.83,19.13,49.59,49.51,83.28,23.43,86.45,90.99,92.44,93.37,75.55,84.01,41.95,44.3,34.51,73.31,70.78,84.97,94.45,54.85,76.8,92.67,43.9,92.67,57.79,87.99,57.73,79.16,77.53,97.99,58.81,66.89,25.76,50.2,87.56,36.16,68.75,92.15,24.04,71.8,89.77,70.17,35.23,92.15,38.66,42.76,76.63,43.9,75.23,27.97,25.55,86.8,77.79,57.79,23.92,56.89,52.91,65.09,38.58,68.69,47.97,59.88,54.27,82.88,43.05,20.0,59.68,40.64,64.8,79.48,45.7,58.05,64.07,22.15,44.39,34.3,31.92,38.11,13.63,58.37
Denzell García,mx MEX,MF,20,2003,20,16,1498,30.26,29.8,56.57,50.58,48.38,47.98,44.44,38.97,73.35,72.95,51.99,50.37,82.21,84.54,87.44,78.12,64.06,41.23,41.69,50.18,77.05,46.82,58.16,70.39,33.01,70.39,34.84,86.55,89.76,75.89,82.7,90.04,86.61,88.02,13.94,89.18,81.42,85.85,19.9,76.96,84.11,89.58,69.83,43.52,22.46,76.96,77.23,79.49,39.64,33.01,21.88,56.54,31.72,20.02,38.11,34.84,64.3,54.37,52.08,56.63,23.84,66.66,46.97,54.83,51.22,89.0,73.32,52.72,59.32,27.63,36.0,41.41,27.17,88.78,19.22,79.46,64.18,56.33,50.0,81.05,66.99,55.47
Depú,ao ANG,FW,24,2000,3,0,43,17.79,74.94,93.55,96.74,40.98,38.72,89.97,99.0,38.97,25.94,70.8,65.79,11.84,22.43,11.34,8.15,28.2,12.22,11.84,9.59,9.27,13.78,32.64,6.27,8.02,6.27,59.9,8.96,12.59,21.3,14.29,18.36,16.23,9.09,87.72,10.96,18.05,9.52,54.39,64.72,9.65,86.84,89.72,13.35,89.29,64.85,58.52,11.03,53.38,8.02,9.4,12.66,2.88,2.63,66.17,59.9,79.95,52.51,50.81,22.68,8.21,1.75,41.17,51.5,50.81,84.96,59.71,8.77,81.83,2.13,39.04,95.99,66.98,11.09,9.84,25.94,73.56,73.06,10.34,11.34,11.09,11.03
Derek Dodson,us USA,MF,26-258,1998,11,3,370,30.26,29.8,17.54,59.41,48.38,47.98,53.67,69.96,42.27,44.74,45.78,41.26,52.75,63.57,11.64,11.49,92.94,76.99,96.79,72.89,45.97,43.37,86.4,45.29,44.13,45.29,74.14,89.3,90.16,91.87,83.22,61.25,93.15,93.12,10.97,83.65,82.15,82.06,64.55,40.07,73.07,60.18,38.05,47.31,81.69,40.07,29.19,62.53,11.34,44.13,24.39,86.43,87.19,34.57,30.41,74.14,43.0,54.37,52.08,16.75,21.3,66.66,46.97,54.83,51.22,9.6,29.34,28.03,48.72,74.21,66.72,54.61,75.58,92.18,19.22,21.82,32.49,68.28,22.37,15.04,64.88,97.28
Derick,br BRA,MF,30,1993,23,17,1417,67.6,43.98,75.28,86.67,48.38,47.98,56.02,71.73,7.09,12.74,5.2,4.4,13.51,20.75,53.18,75.79,88.36,79.83,41.69,69.77,16.35,56.54,87.26,10.12,77.44,10.12,68.77,43.15,30.96,65.5,22.52,79.37,58.34,72.04,19.13,70.2,34.47,83.04,19.9,15.8,66.47,62.53,10.54,50.98,44.83,15.8,71.61,60.61,5.2,77.44,34.96,77.78,30.07,66.17,4.65,68.77,51.93,54.37,52.08,40.83,40.77,66.66,46.97,54.83,51.22,35.36,48.69,56.42,41.01,45.87,52.63,57.33,58.01,41.5,84.08,55.5,5.13,14.79,8.07,22.37,21.18,34.66
Derlis González,py PAR,MO,31-121,1994,4,2,216,89.22,93.23,95.51,94.95,45.47,44.54,90.27,76.01,33.31,24.63,35.93,38.25,34.88,29.12,15.79,17.33,24.33,71.52,74.44,72.72,58.53,46.59,18.71,57.63,25.97,57.63,84.88,11.83,22.57,10.67,37.76,15.08,39.75,23.88,76.2,46.11,11.9,7.11,57.67,24.66,7.49,1.2,16.65,73.2,90.94,24.66,54.57,58.72,40.57,25.97,39.97,78.03,89.15,79.75,36.26,84.88,2.54,53.41,50.97,32.26,39.9,0.9,43.82,52.62,50.45,69.16,34.17,25.0,63.06,90.68,78.14,89.67,83.38,26.98,50.41,17.89,65.91,27.36,57.11,19.61,88.85,56.29
Derlis Rodríguez,py PAR,MO,27-304,1997,2,0,36,20.21,5.43,3.44,8.76,45.47,44.54,2.81,16.28,27.62,43.04,4.98,31.81,68.49,65.34,71.41,40.53,24.33,7.78,7.63,5.35,93.19,95.43,18.71,94.61,60.07,94.61,30.69,97.08,95.17,97.16,97.27,15.08,99.78,99.59,0.86,96.18,98.47,7.11,57.67,40.91,7.49,42.63,77.47,9.66,33.27,41.02,96.37,98.5,1.05,60.07,4.98,9.21,48.54,96.03,9.69,30.69,83.16,53.41,50.97,96.26,82.15,83.42,43.82,52.62,50.45,77.81,96.71,96.41,81.77,85.33,60.67,2.81,48.84,98.43,60.93,98.47,7.75,0.9,61.9,97.79,47.01,94.76
Dermane Karim,tg TOG,MO,20,2003,9,8,686,53.52,61.15,50.97,66.95,45.47,44.54,45.51,72.87,60.67,57.26,33.35,36.6,80.09,76.76,69.05,66.06,66.17,39.75,43.19,49.1,67.78,65.94,47.64,56.7,46.48,56.7,32.41,92.14,87.95,93.45,91.73,57.41,91.77,81.62,48.62,22.64,49.14,60.82,57.67,58.23,34.54,87.95,69.72,29.75,24.93,58.31,61.56,66.73,68.64,46.48,47.12,55.2,35.63,35.25,34.58,32.41,83.16,53.41,50.97,55.09,53.26,83.42,43.82,52.62,50.45,95.88,53.78,31.44,62.57,35.25,33.53,48.95,31.03,90.12,37.91,37.13,61.98,23.8,78.48,61.38,69.61,59.81
Derrick Etienne,ht HAI,MO,28-236,1996,16,6,673,20.21,38.4,32.22,24.4,45.47,44.54,12.99,37.39,43.04,36.53,36.04,30.35,50.04,48.13,67.22,56.77,66.17,49.25,52.02,35.89,56.62,44.99,78.11,34.73,65.53,34.73,71.03,18.94,29.79,48.8,25.04,15.08,38.02,28.33,67.1,43.41,49.89,68.79,57.67,28.89,43.94,70.36,24.63,37.28,58.23,28.97,34.06,49.89,39.15,65.53,60.44,76.35,38.36,47.19,32.34,71.03,52.21,53.41,50.97,54.0,24.93,37.35,43.82,52.62,50.45,61.19,48.24,32.67,58.01,43.34,63.47,13.29,61.94,31.18,14.86,32.49,58.76,57.67,52.4,77.62,71.18,83.98
Derrick Jones,us USA,MF,28-138,1997,3,0,5,30.26,11.12,99.79,16.23,48.38,47.98,99.54,18.7,99.76,99.57,99.17,98.99,99.88,99.69,5.01,3.61,28.76,12.04,9.47,8.95,98.96,9.96,22.52,3.67,6.82,3.67,99.17,4.71,6.17,7.4,7.09,15.56,6.78,4.95,92.76,6.63,8.19,99.24,64.55,99.69,99.54,98.44,99.54,99.3,99.57,99.69,6.02,9.29,99.63,6.82,7.43,21.73,94.93,92.45,99.82,99.17,86.58,54.37,52.08,94.77,6.75,66.66,46.97,54.83,51.22,3.36,7.49,94.19,4.06,96.18,97.83,99.42,99.33,5.26,62.84,7.49,96.15,97.13,96.94,5.01,5.26,9.29
Derrick Tshimanga,be BEL,DF,35,1988,14,11,1033,86.6,40.09,21.74,49.71,49.59,49.51,47.38,61.45,40.9,31.19,51.48,49.65,40.76,37.65,28.9,18.81,34.51,38.37,28.84,54.36,50.76,13.46,25.61,58.43,29.48,58.43,44.71,73.34,68.81,87.82,34.62,59.97,58.81,55.67,47.47,51.08,62.41,20.35,18.55,22.06,55.81,44.59,41.86,30.67,12.44,22.06,50.55,68.46,70.64,29.48,61.95,27.97,53.75,29.85,47.01,44.71,69.19,56.89,52.91,66.83,28.2,68.69,47.97,59.88,54.27,51.69,13.11,62.41,16.51,43.46,37.53,48.87,9.3,64.74,97.35,12.91,65.44,60.41,45.29,61.16,50.76,88.81
Derrick Williams,ie IRL,DF,32-183,1993,14,13,1124,84.33,91.13,66.98,80.32,49.59,49.51,43.75,85.9,74.24,71.92,32.06,28.17,86.37,85.41,89.24,91.57,34.51,16.74,70.78,25.47,82.76,40.15,25.61,38.95,36.57,38.95,39.39,26.22,35.2,55.99,15.87,23.05,14.74,11.89,76.25,24.94,56.05,77.33,8.49,69.65,82.76,89.65,57.12,32.27,78.14,69.65,20.15,13.43,79.59,36.57,51.51,27.97,78.34,86.8,80.49,39.39,87.7,56.89,52.91,71.19,44.59,23.05,47.97,59.88,54.27,29.45,69.24,28.08,70.32,85.0,30.44,52.21,56.77,22.47,47.06,52.35,69.88,70.29,85.26,58.2,68.43,13.43
Desmond Acquah,be BEL,MF,22,2002,13,0,231,30.26,11.12,23.87,75.43,48.38,47.98,77.48,18.7,12.1,16.5,15.13,16.69,15.92,21.33,28.7,30.9,28.76,41.23,58.44,50.18,28.33,61.98,22.52,77.14,53.58,77.14,87.16,77.78,94.99,21.76,86.0,95.69,68.18,97.68,1.44,96.64,68.89,33.83,64.55,46.76,44.22,38.48,33.99,79.61,93.55,46.82,96.94,89.91,73.44,53.58,20.6,82.24,1.89,1.59,44.07,87.16,20.87,54.37,52.08,38.94,73.29,3.61,46.97,54.83,51.22,95.87,24.88,40.37,35.79,1.71,86.19,71.0,85.85,90.4,62.84,21.03,14.21,15.16,11.0,35.88,25.73,25.92
Devante Cole,eng ENG,MO,29,1995,14,0,163,20.21,92.51,39.93,83.35,45.47,44.54,8.53,16.28,16.39,20.66,23.91,21.86,13.17,27.99,5.65,2.77,24.33,7.78,7.63,5.35,11.94,30.65,18.71,33.23,38.29,33.23,46.97,36.64,31.03,60.82,49.51,15.08,51.83,64.52,27.58,97.23,64.9,86.9,57.67,33.76,84.88,50.52,43.86,41.47,67.03,33.76,38.62,74.51,14.07,38.29,56.85,9.21,4.49,96.03,31.06,46.97,83.16,53.41,50.97,96.26,74.63,2.4,43.82,52.62,50.45,49.7,95.43,1.2,98.5,18.9,36.38,8.23,37.09,37.61,14.86,43.11,12.46,34.17,5.65,5.65,25.22,97.08
Devid Bouah,it ITA,DF,22,2001,30,12,1350,96.74,96.8,91.66,93.14,49.59,49.51,83.28,56.1,17.38,17.21,51.25,54.22,7.21,6.16,12.94,11.45,34.51,68.55,75.06,82.76,8.43,82.09,91.16,11.13,94.91,11.13,90.61,61.69,62.38,52.3,72.35,67.35,52.47,36.34,73.66,51.08,17.27,29.97,24.1,16.74,29.48,6.1,17.47,83.43,91.51,16.74,93.2,92.67,30.96,94.91,88.95,88.34,14.8,8.84,33.52,90.61,45.09,56.89,52.91,39.8,87.18,68.69,47.97,59.88,54.27,18.2,85.84,58.49,75.49,10.96,86.45,80.73,91.72,58.05,83.4,89.83,23.08,27.82,16.1,34.04,75.99,51.92
Devin Padelford,us USA,DF,22-197,2003,4,1,105,33.87,12.76,9.04,19.13,49.59,49.51,5.7,23.43,4.33,5.2,8.31,10.78,10.55,5.58,2.62,15.84,34.51,16.74,11.57,11.22,9.94,13.46,25.61,59.22,7.18,59.22,74.91,83.11,83.63,87.06,81.16,23.05,90.67,65.49,93.17,87.09,4.91,95.44,68.75,10.38,64.88,25.58,11.45,59.91,85.67,10.38,86.31,13.43,5.17,7.18,9.24,27.97,9.59,86.8,9.59,74.91,87.7,56.89,52.91,95.73,66.89,68.69,47.97,59.88,54.27,18.69,89.85,6.74,92.76,25.78,67.67,5.7,59.13,88.02,64.07,52.76,5.76,4.59,74.22,2.62,93.14,13.43
Devyne Rensch,nl NED,DF,21,2003,14,13,1113,84.33,91.13,93.05,93.14,49.59,49.51,82.21,75.64,85.47,80.93,90.61,89.36,71.48,70.67,57.67,19.83,34.51,93.28,93.6,83.37,67.82,87.47,76.8,91.66,69.19,91.66,77.5,81.98,83.26,49.74,78.43,98.43,86.77,82.21,29.8,51.08,66.54,5.78,68.75,77.91,9.53,17.73,83.31,89.83,93.95,77.91,53.11,50.99,76.54,69.19,89.48,67.12,50.73,22.09,81.4,77.5,54.83,56.89,52.91,87.38,92.12,10.93,47.97,59.88,54.27,45.73,19.83,87.91,11.25,37.85,82.35,81.86,91.16,85.58,47.06,69.04,87.79,80.9,60.44,96.98,73.14,45.12
Deybi Flores,hn HON,MF,29-033,1996,17,15,1252,83.59,61.77,59.11,65.77,48.38,47.98,33.04,78.27,64.61,62.96,67.76,64.24,55.17,56.97,74.08,79.16,82.46,53.27,34.87,31.85,83.25,29.89,22.52,44.01,24.17,44.01,11.95,89.03,82.79,87.44,88.81,57.7,71.45,82.43,13.29,63.39,93.89,92.79,64.55,69.77,94.07,88.45,74.82,18.28,46.7,69.77,15.86,18.92,54.77,24.17,32.7,48.87,66.66,79.49,52.23,11.95,24.36,54.37,52.08,23.56,76.47,24.21,46.97,54.83,51.22,93.61,63.33,31.72,64.12,79.71,11.86,37.87,32.37,78.58,89.61,50.79,56.36,76.96,38.94,46.64,32.0,20.29
Deyverson,br BRA,FW,34-072,1991,17,8,782,68.05,73.62,69.24,64.1,40.98,89.22,83.9,60.65,55.08,69.05,47.93,65.1,64.6,77.44,80.89,74.06,28.2,80.51,43.36,65.41,89.91,63.35,32.64,82.71,28.88,82.71,41.17,48.68,69.8,54.32,57.08,62.47,53.57,45.36,50.06,40.73,63.41,68.61,54.39,54.14,59.46,27.69,75.44,43.17,33.58,54.14,15.79,33.71,41.6,28.88,30.08,26.94,76.0,69.55,61.78,41.17,27.38,52.51,50.81,32.96,73.43,26.38,93.98,51.5,50.81,54.32,91.04,28.26,85.71,78.63,46.37,81.83,27.57,63.66,42.61,88.03,13.91,14.91,17.04,71.74,91.35,91.73
Di'Shon Bernard,jm JAM,DF,23,2000,27,26,2235,84.33,85.73,71.22,66.13,49.59,49.51,33.37,49.36,55.23,44.68,49.3,46.86,67.56,64.8,23.58,14.8,34.51,48.52,50.84,47.62,14.24,35.29,25.61,29.27,20.61,29.27,37.38,28.75,35.84,42.73,27.33,23.05,37.15,30.64,68.14,69.85,53.6,53.98,68.75,38.55,79.3,80.67,20.61,25.67,60.38,38.55,20.15,27.65,43.34,20.61,25.32,58.98,68.78,48.11,46.57,37.38,17.97,5.09,4.68,45.96,41.37,68.69,47.97,8.34,54.27,36.77,86.66,27.73,84.27,63.28,22.82,32.12,41.45,35.9,64.07,75.06,77.24,55.41,65.93,63.92,74.59,58.37
Diant Ramaj,de GER,GK,22,2001,1,1,90,50.0,49.64,48.34,49.53,50.0,50.0,16.82,40.4,97.75,97.99,84.6,90.88,98.82,98.82,1.78,18.48,48.22,45.5,45.38,38.39,82.94,41.47,50.12,41.11,49.76,41.11,49.29,36.37,40.17,36.49,49.64,50.0,37.56,28.44,66.23,43.96,45.85,6.75,77.96,97.87,96.56,97.39,99.29,46.09,48.22,97.87,100.0,100.0,99.17,49.76,48.82,49.41,63.27,52.96,98.82,49.29,73.82,52.01,50.47,59.83,18.36,50.24,50.12,57.23,53.44,99.53,14.45,62.44,13.86,64.69,40.76,16.82,39.81,36.49,50.36,14.45,72.16,2.37,18.48,0.95,36.49,93.48
Diber Cambindo,co COL,FW,28,1996,30,25,2159,93.17,78.63,89.22,91.79,40.98,38.72,49.56,68.36,13.16,16.17,25.56,26.57,13.91,14.41,24.62,31.27,28.2,47.68,30.89,49.94,19.42,34.4,66.29,16.04,66.29,16.04,54.76,33.4,41.23,43.23,54.7,39.29,55.89,27.44,74.56,56.95,60.15,48.93,54.39,25.69,46.12,14.16,17.54,54.39,72.49,25.94,65.91,69.36,30.33,66.29,72.49,79.2,16.42,19.86,35.21,54.76,30.45,52.51,50.81,13.97,31.58,33.46,41.17,51.5,50.81,29.64,67.79,56.52,50.69,16.6,48.81,52.51,67.23,44.67,89.6,81.08,23.56,32.64,29.07,26.07,87.72,62.78
Didier Lamkel Zé,cm CMR,FW,27,1996,9,7,641,86.84,90.16,56.27,67.61,94.36,98.18,68.42,89.54,73.93,80.2,70.18,83.33,74.44,77.57,86.09,80.83,28.2,42.67,49.56,56.52,83.58,62.09,78.2,78.2,66.98,78.2,83.96,40.1,40.48,56.45,33.65,67.92,71.68,34.09,87.72,37.84,18.05,56.77,54.39,75.94,54.82,65.73,87.97,65.6,76.69,75.69,48.75,55.89,86.47,66.98,66.17,85.21,37.28,19.05,84.96,83.96,6.95,52.51,50.81,80.7,92.36,18.48,95.36,51.5,50.81,54.32,86.22,16.23,86.09,28.38,81.58,72.93,78.51,52.94,49.06,68.3,21.18,12.78,38.85,67.92,90.54,63.78
Diederrick Joel,cm CMR,FW,30,1993,14,8,860,51.94,43.61,35.15,23.93,40.98,87.28,37.03,41.67,24.44,19.67,33.77,26.07,30.2,30.08,46.24,24.31,28.2,68.17,77.63,41.17,59.27,74.81,32.64,51.63,26.75,51.63,10.65,37.72,51.94,21.3,40.79,72.93,50.63,26.25,74.06,37.84,18.05,69.42,54.39,9.9,60.9,17.04,30.58,12.72,31.39,9.9,32.96,38.85,5.14,26.75,39.16,32.27,84.77,62.91,8.27,10.65,50.88,52.51,50.81,43.36,63.66,47.06,41.17,51.5,50.81,43.3,81.52,13.28,83.96,82.46,11.9,34.96,32.33,49.44,44.61,53.01,51.57,64.29,38.22,95.99,93.48,50.44
Diego Abitia,mx MEX,FW,21,2003,11,3,320,17.79,23.56,23.93,23.12,40.98,38.72,33.46,66.79,47.43,36.22,58.02,51.88,45.3,26.94,28.95,26.75,28.2,64.29,11.84,31.52,32.52,39.72,32.64,14.66,72.12,14.66,27.69,57.33,40.48,71.55,49.06,67.92,59.34,44.17,58.33,10.96,70.05,56.77,54.39,27.69,54.82,28.13,40.1,32.33,40.73,27.69,15.48,29.32,53.38,72.12,66.17,72.24,23.56,22.31,39.66,27.69,6.95,52.51,50.81,10.21,76.88,4.32,99.19,51.5,50.81,19.42,24.44,36.72,42.79,20.93,28.7,37.47,39.35,45.55,9.84,17.17,67.92,57.64,89.1,50.06,37.66,80.33
Diego Araujo,mx MEX,MF,21,2003,2,1,108,30.26,11.12,49.45,16.23,48.38,47.98,4.86,18.7,35.94,28.24,36.74,36.19,37.99,30.81,71.79,58.83,28.76,12.04,9.47,8.95,76.31,9.96,22.52,19.44,70.84,19.44,4.61,69.07,76.41,53.48,89.27,15.56,87.99,75.28,52.35,82.58,88.63,22.98,64.55,21.03,5.75,50.21,56.23,4.65,7.95,21.03,6.02,9.29,38.81,70.84,41.53,21.73,94.93,11.37,23.59,4.61,86.58,54.37,52.08,94.77,76.96,66.66,46.97,54.83,51.22,92.97,48.69,21.36,63.72,67.85,8.99,4.86,5.78,83.13,62.84,27.6,62.26,35.39,66.17,80.26,87.87,9.29
Diego Arriaga,mx MEX,MO,20,2004,4,2,146,20.21,72.31,70.21,53.44,45.47,44.54,20.25,16.28,5.69,3.14,8.68,6.81,11.86,4.87,5.65,2.77,24.33,28.82,7.63,20.21,32.97,7.19,18.71,12.39,3.56,12.39,77.96,17.18,36.49,10.67,8.05,89.22,58.94,72.57,20.1,29.38,11.9,7.11,57.67,0.97,7.49,2.54,3.26,18.0,75.19,0.97,76.53,89.93,15.04,3.56,17.74,9.21,73.91,13.14,6.74,77.96,7.41,53.41,50.97,82.19,14.22,1.91,43.82,52.62,50.45,7.71,6.18,96.41,2.1,41.73,52.4,17.03,35.29,43.6,14.86,6.18,40.19,23.39,82.37,5.65,50.11,88.88
Diego Barbosa,mx MEX,DF,27,1996,20,12,1208,33.87,29.91,48.69,19.13,49.59,49.51,69.42,83.87,56.92,53.63,64.94,61.92,50.06,48.28,57.38,55.29,80.52,77.35,78.72,55.96,54.94,66.28,75.7,28.17,57.59,28.17,78.14,98.26,98.2,96.74,99.01,54.88,98.63,97.85,6.37,31.74,83.81,10.35,68.75,53.95,5.58,35.03,64.65,66.72,56.8,53.95,91.08,92.38,45.35,57.59,72.47,81.42,18.2,9.83,42.03,78.14,57.41,56.89,52.91,10.23,59.3,68.69,47.97,59.88,54.27,76.98,11.45,63.11,15.29,13.14,69.59,71.54,66.22,98.55,21.22,12.38,57.82,70.35,47.21,51.1,72.5,63.69
Diego Barrera,ar ARG,MO,21-027,2004,14,1,412,69.84,69.76,50.97,56.66,45.47,44.54,60.59,50.11,44.57,45.17,53.22,40.12,38.1,47.6,55.43,58.57,24.33,83.46,67.81,65.38,49.63,71.33,96.89,37.39,84.58,37.39,93.75,67.93,67.51,32.04,73.76,90.27,85.1,75.86,42.66,64.78,90.64,30.58,57.67,52.4,29.9,40.34,37.28,72.16,41.17,52.54,77.17,81.06,64.6,84.58,74.33,65.76,13.7,25.22,57.9,93.75,83.16,53.41,50.97,29.19,33.35,83.42,43.82,52.62,50.45,78.52,56.77,45.4,53.59,15.46,91.84,58.61,65.31,77.58,51.42,55.99,39.48,90.94,15.91,41.54,72.83,62.99
Diego Campillo,mx MEX,MF,22,2001,32,24,2209,62.87,36.8,48.38,47.28,48.38,47.98,49.02,48.29,46.52,38.42,32.67,27.54,55.32,49.39,77.75,66.93,28.76,41.23,23.14,61.67,71.0,40.59,51.19,66.38,51.71,66.38,33.86,21.06,24.21,35.73,34.96,15.56,34.05,39.3,43.15,48.17,87.68,62.65,15.59,31.48,66.05,47.52,59.38,16.05,31.05,31.48,57.4,67.33,45.9,51.71,70.35,44.93,62.71,40.56,37.71,33.86,50.18,54.37,52.08,70.57,62.68,66.66,46.97,54.83,51.22,59.99,31.82,82.03,18.12,55.87,36.19,47.52,27.57,26.38,81.39,74.51,68.34,60.27,67.08,76.89,35.45,74.6
Diego Chará,co COL,MF,39-105,1986,17,9,928,30.26,24.42,16.66,16.23,48.38,47.98,31.78,45.39,82.64,76.83,86.31,85.7,80.07,74.36,62.5,42.51,74.57,35.39,34.87,50.18,76.89,29.89,22.52,66.23,20.39,66.23,16.69,79.92,90.77,73.32,64.7,91.41,67.67,54.49,57.12,41.2,85.06,62.65,11.71,71.27,67.82,80.93,80.32,19.13,7.95,71.33,16.66,29.34,63.02,20.39,54.37,21.73,82.43,61.06,72.92,16.69,51.93,54.37,52.08,15.53,60.51,66.66,46.97,3.18,51.22,67.24,28.79,82.82,16.41,80.5,22.04,31.36,12.81,83.99,19.22,72.1,88.69,71.27,89.03,88.69,92.11,91.87
Diego Churín,ar ARG,FW,35-230,1989,4,1,108,17.79,8.08,6.77,10.28,40.98,38.72,63.78,19.42,82.46,81.95,85.84,88.47,84.71,84.4,64.1,67.23,28.2,52.69,11.84,85.71,90.41,13.78,32.64,90.41,8.02,90.41,27.13,8.96,12.59,21.3,14.29,18.36,16.23,84.77,5.39,93.36,94.49,90.35,54.39,76.44,89.35,71.68,93.36,19.42,10.53,76.44,5.83,11.03,29.51,8.02,9.4,12.66,9.84,72.18,76.19,27.13,79.95,52.51,50.81,6.89,86.78,18.98,41.17,51.5,50.81,73.18,97.43,38.1,90.6,18.86,38.47,55.45,9.4,11.09,62.22,95.49,50.88,49.94,64.22,46.87,11.09,11.03
Diego Chávez,ar ARG,MF,27-298,1997,6,1,194,30.26,50.58,54.89,16.23,48.38,47.98,16.29,18.7,53.67,56.48,44.04,49.54,52.81,52.38,72.07,71.33,28.76,12.04,41.69,8.95,37.96,86.06,22.52,84.17,23.07,84.17,43.83,44.13,82.55,60.36,54.89,15.56,21.24,10.33,92.76,16.44,25.09,57.52,64.55,52.14,56.75,64.82,62.71,29.06,27.93,52.2,37.41,43.28,70.78,23.07,23.44,21.73,87.65,37.81,70.81,43.83,14.49,54.37,52.08,46.3,20.29,2.14,46.97,54.83,51.22,35.15,7.49,79.92,9.35,76.56,49.17,15.4,45.87,57.24,19.22,7.49,38.51,23.53,46.88,58.13,98.84,57.09
Diego Collado,es ESP,MO,23,2001,5,0,24,20.21,5.43,93.15,8.76,45.47,44.54,73.13,16.28,74.51,67.78,86.45,75.3,12.24,57.07,87.69,59.24,24.33,7.78,7.63,5.35,3.85,7.19,18.71,2.43,82.34,2.43,14.75,94.72,97.57,98.8,8.05,15.08,9.32,4.23,93.71,5.54,99.14,7.11,57.67,90.12,97.46,96.18,87.99,44.05,63.62,90.12,69.46,5.95,78.52,82.34,95.43,98.43,2.06,96.03,75.34,14.75,83.16,53.41,50.97,5.05,94.31,83.42,43.82,52.62,50.45,1.35,6.18,96.41,2.1,6.55,13.36,65.87,79.83,94.27,60.93,6.18,82.93,97.94,2.02,97.79,98.28,5.95
Diego De Buen,mx MEX,MF,33,1991,27,25,2154,72.31,56.72,56.57,69.8,48.38,47.98,27.48,41.84,23.23,20.35,20.17,15.37,31.51,28.42,47.8,58.19,28.76,35.39,28.64,34.66,31.48,27.23,45.9,22.4,18.83,22.4,16.69,30.96,30.23,37.32,42.88,48.56,35.12,36.95,48.62,43.31,68.89,87.81,25.49,15.89,93.95,76.83,25.43,10.36,44.41,15.89,21.94,29.34,9.72,18.83,17.88,62.44,77.81,77.57,12.5,16.69,48.26,54.37,52.08,77.29,14.39,66.66,46.97,7.98,51.22,18.64,75.83,36.89,69.87,83.37,9.17,26.8,33.28,30.56,81.39,70.66,39.18,54.58,40.83,32.76,35.7,69.74
