Player,Nation,Position,Age,Born,Matches Played,Starts,Minutes Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Assists,Expected Assists (xAG),Expected Assists (xA),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes.1,Progressive Runs,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Progressive Carries.1,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Total Aerial Duels,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels won,Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons
Rúben Vinagre,pt POR,DF,25,1999,8,8,686,34.15,50.53,71.95,21.27,49.62,49.54,89.21,99.31,42.53,50.08,81.33,82.28,18.1,18.45,22.56,48.67,97.94,93.86,90.97,92.72,23.93,64.18,79.95,45.69,62.73,45.69,69.7,32.47,32.89,24.89,65.36,21.57,14.56,29.88,40.24,50.19,21.42,32.96,73.32,54.27,16.35,31.86,49.92,80.03,78.47,54.27,96.11,89.33,49.77,62.73,44.66,89.33,12.69,6.4,39.79,69.7,86.47,56.55,53.01,63.41,82.43,68.52,47.56,61.36,54.76,92.23,16.81,90.28,7.96,7.89,63.8,94.13,77.63,21.0,20.66,79.23,25.23,43.56,23.4,11.97,20.39,34.07
Răzvan Marin,ro ROU,MF,28,1996,33,13,1406,86.2,82.29,70.29,80.61,98.59,97.93,89.17,49.18,49.8,56.53,43.82,42.89,50.86,49.53,83.89,91.63,77.56,92.89,92.61,93.28,59.15,82.45,61.26,76.51,60.83,76.51,42.92,26.27,30.22,29.67,41.44,46.44,45.78,38.47,59.03,14.74,15.87,39.17,17.75,44.72,22.56,31.7,52.38,60.48,56.96,44.1,59.93,68.76,51.76,60.83,59.46,68.65,54.5,33.42,47.69,42.92,35.34,54.93,52.5,31.9,41.16,67.47,46.09,56.33,51.13,43.32,40.66,39.64,46.25,47.38,52.23,86.71,65.72,34.09,80.77,35.11,29.59,40.66,46.79,29.09,56.96,72.63
Rıdvan Yılmaz,tr TUR,MF,23,2001,7,5,418,29.87,82.29,81.55,92.96,47.85,47.26,31.51,19.47,7.35,8.37,12.04,14.82,9.77,7.47,17.2,40.58,28.62,29.4,9.97,29.24,18.57,10.36,23.1,10.09,74.08,10.09,44.76,21.93,46.33,52.93,16.77,51.84,75.57,85.03,12.59,90.89,35.46,86.94,69.47,11.18,62.82,61.3,11.81,20.95,65.52,11.26,65.05,41.52,9.38,74.08,41.28,63.92,30.45,81.82,9.03,44.76,43.71,54.93,52.5,87.14,78.38,3.09,46.09,56.33,51.13,38.94,21.66,94.06,9.38,56.06,26.86,28.07,42.81,61.02,18.57,98.59,9.62,12.63,25.72,12.2,56.72,24.39
Saad El Haddad,ma MAR,MF,19,2005,3,0,30,29.87,11.34,7.39,16.18,47.85,47.26,97.46,19.47,39.13,39.33,33.62,19.08,34.36,37.02,60.24,27.25,28.62,12.63,9.97,97.38,48.01,10.36,23.1,32.13,90.42,32.13,98.98,4.73,6.37,7.7,7.74,15.25,7.62,4.96,93.08,6.14,7.9,5.82,69.47,73.65,5.12,1.76,86.4,87.65,86.9,73.73,5.86,9.66,86.9,90.42,7.74,20.09,0.63,1.64,75.1,98.98,84.99,54.93,52.5,6.49,95.07,67.47,46.09,56.33,51.13,14.27,8.56,4.73,79.87,0.59,98.59,96.6,64.46,5.24,61.3,8.56,38.66,96.56,28.46,98.2,5.24,9.66
Saba Goglichidze,ge GEO,DF,20,2004,33,29,2539,34.15,31.14,27.4,21.27,49.62,49.54,21.19,55.14,7.16,5.34,5.79,5.18,20.66,14.21,52.59,58.38,74.24,37.96,28.32,26.68,21.0,27.02,54.54,14.29,32.2,14.29,40.59,74.7,68.71,71.49,81.97,58.96,50.95,63.03,24.05,58.46,58.99,39.44,23.29,3.89,31.02,32.81,13.64,21.27,25.46,3.89,39.9,39.94,6.25,32.2,40.24,64.98,46.07,57.39,7.85,40.59,64.48,9.15,53.01,52.67,83.77,31.86,47.56,61.36,54.76,52.74,32.39,14.1,57.89,53.43,15.36,22.9,20.62,60.1,20.66,16.46,25.53,20.81,45.16,41.39,27.36,45.58
Saba Sazonov,ge GEO,DF,22,2002,1,0,3,34.15,13.61,9.68,21.27,49.62,49.54,5.53,23.93,0.46,0.27,0.91,0.8,0.95,0.61,2.59,1.83,34.49,16.69,11.97,11.28,3.12,13.07,25.65,2.59,7.2,2.59,9.38,3.77,4.99,4.8,8.19,21.57,4.69,3.51,92.87,99.89,4.23,1.91,73.32,0.72,99.54,60.82,0.69,2.02,6.17,0.72,9.07,14.02,0.3,7.2,8.12,28.28,93.56,87.69,0.3,9.38,86.47,56.55,53.01,95.27,7.43,68.52,47.56,61.36,54.76,2.29,4.42,95.54,2.71,94.86,1.71,5.53,4.84,3.96,64.37,4.42,0.46,0.91,0.95,2.59,3.96,14.02
Sacha Boey,fr FRA,DF,23,2000,16,7,697,34.15,59.64,71.19,85.4,49.62,49.54,82.93,97.83,94.74,93.52,99.16,98.86,57.01,53.58,14.41,5.79,97.94,92.45,98.67,67.53,95.66,90.66,79.95,94.89,91.92,94.89,98.78,89.94,22.79,42.91,88.15,99.31,94.86,86.7,40.85,19.51,9.6,10.9,73.32,93.06,8.65,4.04,89.25,98.7,94.09,93.06,93.29,84.68,93.52,91.92,87.39,96.8,9.91,8.54,93.37,98.78,60.1,56.55,53.01,43.75,81.48,68.52,99.54,5.68,54.76,87.42,25.27,21.27,46.04,8.27,98.48,87.31,94.66,74.85,20.66,13.49,93.14,82.7,59.57,90.4,17.3,34.3
Sael Kumbedi,fr FRA,DF,19,2005,18,14,1102,34.15,40.59,39.33,68.1,49.62,49.54,70.31,91.43,39.79,33.31,79.19,79.65,18.29,12.8,8.23,7.55,34.49,55.3,74.54,69.66,21.19,93.79,73.17,55.98,84.95,55.98,92.76,87.42,76.22,68.45,91.81,92.8,80.14,72.68,40.85,27.17,20.85,36.62,31.33,35.44,15.09,16.69,32.55,83.08,91.43,35.44,88.22,88.87,34.91,84.95,79.54,94.44,17.99,11.24,48.63,92.76,32.01,56.55,53.01,16.65,70.66,68.52,47.56,61.36,54.76,24.31,13.57,82.09,10.37,13.83,91.69,74.43,92.76,78.51,20.66,24.39,53.35,54.88,44.78,16.01,44.66,51.11
Sagiv Yehezkel,il ISR,MF,29,1995,4,2,172,29.87,47.77,59.54,16.18,47.85,47.26,91.05,91.63,28.93,19.94,28.23,23.46,28.15,20.72,63.41,44.68,28.62,66.65,38.94,83.54,13.1,73.46,23.1,22.91,94.37,22.91,78.26,32.29,44.41,30.18,29.44,88.23,61.73,93.24,3.75,16.3,93.63,30.26,1.64,26.27,17.94,65.6,10.09,63.76,74.24,26.27,90.89,48.01,23.06,94.37,95.62,97.97,4.69,66.97,10.13,78.26,9.23,54.93,52.5,16.93,6.72,0.7,46.09,56.33,51.13,76.11,37.33,94.06,11.49,10.79,76.35,91.71,83.78,50.78,18.57,98.59,83.85,61.02,78.54,85.69,19.82,19.94
Saidou Alioum,cm CMR,MO,21,2003,8,1,177,97.62,96.83,85.24,98.19,45.87,44.57,14.2,97.12,38.4,47.74,55.09,71.04,14.48,19.06,19.51,16.4,24.66,8.37,22.0,17.02,12.05,52.71,19.51,41.06,83.6,41.06,96.83,56.05,85.07,85.8,46.55,14.2,92.99,58.2,92.93,6.17,9.9,68.21,61.09,37.56,28.73,60.75,15.05,68.89,86.31,37.56,64.37,89.2,40.61,83.6,50.4,38.57,91.4,11.65,54.3,96.83,83.37,53.34,51.47,84.5,74.04,82.86,43.16,52.55,50.23,84.28,66.06,12.9,80.94,56.05,95.53,32.69,71.89,90.27,85.01,32.24,16.86,12.44,10.52,46.38,98.7,94.68
Saidou Sow,gn GUI,DF,22,2002,21,20,1817,76.3,59.64,52.97,66.16,49.62,49.54,35.59,51.91,54.27,44.89,36.2,31.17,68.37,63.87,47.83,57.74,77.21,55.3,11.97,36.51,19.97,31.21,25.65,13.41,15.36,13.41,23.48,31.06,32.89,47.07,33.46,21.57,27.71,32.2,54.92,79.27,72.37,54.34,14.56,41.23,89.18,89.48,21.68,11.13,39.98,41.31,43.37,52.93,60.75,15.36,18.29,28.28,76.3,49.5,61.43,23.48,55.26,56.55,53.01,70.62,40.24,29.34,47.56,4.38,54.76,36.97,51.56,23.82,62.08,70.66,8.88,34.76,27.9,28.35,82.58,31.55,73.86,89.1,81.25,32.32,39.33,77.36
Saldanha,br BRA,MO,24,1999,10,5,444,59.5,62.56,69.4,45.53,45.87,44.57,42.82,15.16,3.85,4.41,3.62,4.52,6.0,5.09,43.78,40.89,24.66,17.87,34.79,20.48,14.42,20.64,19.51,17.76,59.05,17.76,39.76,66.97,61.65,65.67,83.03,41.46,37.39,15.16,84.67,91.06,9.9,55.77,61.09,15.33,81.33,33.71,35.92,22.06,55.71,15.33,87.73,90.61,25.17,59.05,53.62,72.45,6.5,13.57,18.67,39.76,15.61,53.34,51.47,23.98,66.97,14.48,43.16,52.55,50.23,34.22,85.41,11.2,87.78,7.24,35.41,35.8,46.1,50.79,47.06,58.14,10.52,7.81,43.21,60.07,73.76,76.64
Salih Uçan,tr TUR,MF,30,1994,7,0,135,29.87,78.38,97.54,99.37,47.85,47.26,97.46,19.47,84.13,90.23,72.79,75.14,91.01,94.29,66.65,84.87,28.62,12.63,89.72,43.67,96.56,84.13,23.1,95.39,29.67,95.39,72.44,74.12,85.89,78.81,39.21,93.35,92.85,55.28,93.08,97.22,36.67,66.07,69.47,91.79,76.31,80.57,89.41,83.42,82.8,91.79,72.01,86.0,84.99,29.67,32.6,20.09,19.78,19.82,84.17,72.44,6.14,54.93,52.5,45.35,32.1,67.47,46.09,56.33,51.13,96.87,8.56,29.16,33.19,19.31,82.64,96.6,77.09,90.81,18.57,8.56,27.09,36.47,25.18,21.89,97.58,85.42
Salih Özcan,tr TUR,MF,26,1998,25,6,774,29.87,47.77,39.29,16.18,47.85,47.26,63.02,19.47,71.19,77.01,67.2,70.52,76.27,81.63,39.87,63.64,28.62,78.97,64.97,69.43,84.83,82.45,59.27,84.91,51.76,84.91,29.98,38.9,58.21,66.77,26.35,53.75,61.73,68.73,25.25,67.04,93.63,61.92,69.47,76.74,52.85,56.92,83.82,49.84,48.67,76.74,36.2,60.79,51.56,51.76,62.16,65.13,60.09,81.27,54.22,29.98,84.99,54.93,52.5,16.93,71.38,20.09,46.09,56.33,51.13,89.99,93.16,27.09,88.0,77.91,47.73,56.57,60.52,59.81,18.57,88.82,33.15,28.15,37.88,17.9,63.72,92.42
Sam Beukema,nl NED,DF,25,1998,43,41,3658,34.15,59.64,54.92,58.61,49.62,49.54,59.72,76.6,77.59,76.3,37.54,37.54,86.66,85.37,88.07,85.44,77.21,62.46,50.38,56.29,87.8,55.14,63.99,78.2,51.91,78.2,34.49,41.23,34.87,34.15,63.38,51.87,27.71,35.14,48.02,42.23,37.08,35.18,73.32,72.1,43.33,56.4,85.52,41.96,55.53,72.1,19.28,28.05,83.35,51.91,62.61,56.67,72.56,54.8,75.91,34.49,66.27,56.55,53.01,53.81,77.44,29.34,47.56,22.37,54.76,62.69,85.02,10.02,88.22,70.66,46.3,62.0,50.76,28.66,20.66,51.3,66.2,32.62,78.39,69.59,25.38,34.57
Sam Johnstone,eng ENG,GK,31,1993,7,7,630,50.15,50.0,48.65,49.4,50.15,50.15,87.84,41.29,59.16,77.78,48.05,50.3,39.19,39.79,88.29,86.49,48.2,44.14,46.25,95.95,79.73,40.99,50.0,37.54,49.1,37.54,49.4,37.39,41.89,37.39,50.0,50.0,38.74,81.98,9.61,45.05,43.99,89.79,77.78,82.28,69.67,84.68,45.95,46.4,47.75,82.28,38.89,40.09,85.89,49.1,49.55,49.55,64.11,52.4,87.69,49.4,72.07,52.25,50.45,60.81,18.02,50.15,50.15,57.81,53.15,57.81,92.49,61.56,91.59,65.17,36.79,84.38,39.34,38.29,50.3,75.83,26.43,6.91,30.78,49.55,38.29,40.09
Sam Lammers,nl NED,FW,27,1997,7,5,442,72.99,52.63,43.84,53.12,40.8,39.0,52.63,77.91,58.54,66.17,61.25,75.53,66.17,68.23,53.2,55.34,28.57,64.12,36.45,46.63,88.92,70.94,31.53,84.73,34.65,84.73,52.22,77.75,89.08,78.33,64.61,90.56,70.69,32.27,87.44,25.86,86.62,59.44,56.16,61.25,88.42,66.75,82.59,32.51,76.03,61.25,48.36,71.92,57.96,34.65,37.52,62.32,25.53,56.4,66.01,52.22,31.36,53.12,51.23,49.34,51.31,50.33,40.15,51.31,50.41,58.29,74.06,45.98,63.05,37.68,55.67,56.4,70.28,82.92,86.21,79.15,30.87,17.57,49.34,50.57,96.72,94.42
Sam Morsy,eg EGY,MF,32,1991,33,31,2751,60.59,24.24,24.86,37.02,47.85,47.26,36.51,41.48,64.58,55.94,68.53,63.49,62.78,54.38,49.92,50.0,58.13,39.64,38.94,50.98,79.12,45.58,61.26,50.04,31.55,50.04,13.68,59.42,61.77,77.72,48.24,37.37,49.57,57.0,32.72,48.75,55.16,50.27,13.64,44.84,72.4,72.05,58.72,18.45,13.88,44.84,36.98,51.56,41.87,31.55,38.0,48.12,83.42,72.01,56.84,13.68,25.14,54.93,52.5,33.5,43.55,67.47,46.09,11.3,1.76,61.61,41.24,59.81,35.11,85.03,15.64,33.7,19.86,55.86,96.6,45.97,77.44,82.02,81.31,49.22,47.07,79.12
Sam Todd,ie IRL,DF,26,1998,5,4,382,34.15,68.94,30.07,21.27,49.62,49.54,5.53,23.93,5.3,3.35,4.27,3.96,16.77,8.16,55.34,42.3,34.49,16.69,11.97,11.28,8.16,13.07,25.65,6.25,21.11,6.25,35.82,58.5,73.48,77.93,45.27,21.57,81.1,65.89,57.7,77.4,9.38,93.1,73.32,3.51,88.26,51.94,4.57,4.04,15.82,3.51,73.63,89.86,4.04,21.11,26.3,28.28,80.6,87.69,3.96,35.82,34.6,56.55,53.01,89.75,57.81,68.52,47.56,61.36,54.76,27.67,59.6,75.69,43.48,87.08,6.63,5.53,10.75,78.05,20.66,85.37,46.34,15.17,75.0,71.91,90.4,88.41
Samet Akaydın,tr TUR,DF,30,1994,2,2,135,34.15,13.61,9.68,21.27,49.62,49.54,32.24,23.93,60.14,57.55,41.23,37.92,80.41,80.72,10.14,17.91,34.49,76.98,11.97,73.82,14.75,13.07,25.65,35.4,7.2,35.4,9.38,10.86,4.99,26.03,8.19,21.57,4.69,13.03,39.41,95.77,91.12,75.91,0.38,58.88,52.25,89.33,51.14,5.3,6.17,58.88,9.07,14.02,72.29,7.2,8.12,28.28,46.07,87.69,57.01,9.38,4.42,56.55,53.01,6.71,96.04,68.52,47.56,61.36,54.76,86.05,70.16,11.81,79.95,63.57,15.47,29.76,4.84,3.96,64.37,37.84,59.83,65.05,62.8,9.26,3.96,14.02
Sammie Szmodics,ie IRL,MO,28,1995,20,13,992,80.54,75.96,47.57,80.2,45.87,44.57,6.73,15.16,10.07,6.0,5.83,2.71,22.0,14.08,49.83,49.55,24.66,17.87,22.0,16.18,27.6,19.23,42.82,20.02,26.47,20.02,21.04,51.41,54.64,41.18,77.88,39.08,58.88,84.16,9.67,51.13,62.56,77.49,61.09,4.98,79.41,67.42,7.24,5.54,40.05,4.98,13.07,16.86,6.45,26.47,18.21,46.49,53.62,43.72,3.05,21.04,41.06,53.34,51.47,72.91,18.95,10.35,43.16,2.21,50.23,46.32,45.02,61.54,37.95,51.64,14.93,6.62,27.83,55.54,73.3,52.38,50.68,70.25,73.53,52.71,26.81,29.19
Sampson Dweh Jr.,lr LBR,DF,22,2001,11,11,969,34.15,76.87,83.54,52.36,49.62,49.54,51.3,88.34,41.46,52.36,27.48,24.62,43.06,53.85,92.99,95.73,34.49,68.1,58.61,47.33,38.87,30.22,60.48,38.61,22.98,38.61,48.82,89.94,94.17,83.61,87.69,90.32,53.89,49.85,48.93,91.88,83.84,95.2,73.32,67.23,65.47,71.53,57.93,55.03,70.08,67.23,41.04,44.97,22.6,22.98,34.38,28.28,70.2,37.46,26.22,48.82,9.34,4.54,2.02,12.5,72.1,21.53,47.56,61.36,54.76,90.28,92.53,50.46,83.27,59.22,31.55,59.45,49.39,84.49,20.66,90.62,20.12,66.16,15.09,49.31,85.14,66.39
Samson Baidoo,at AUT,DF,20,2004,7,7,616,34.15,31.14,35.94,66.16,49.62,49.54,51.3,73.09,65.32,54.15,30.79,29.27,75.27,71.57,91.92,72.48,34.49,16.69,28.32,30.72,79.34,13.07,25.65,60.14,39.98,60.14,27.71,80.37,93.83,88.8,72.64,21.57,92.07,89.56,18.45,26.14,82.2,41.12,73.32,48.93,72.83,71.88,53.54,14.41,60.48,48.93,60.52,77.1,84.15,39.98,29.19,28.28,84.83,87.69,59.68,27.71,55.26,56.55,53.01,34.45,24.43,68.52,47.56,4.38,54.76,73.13,58.42,74.35,43.06,88.95,34.72,53.73,36.55,94.47,20.66,83.77,88.0,58.38,82.47,95.66,91.54,88.26
Samu,pt POR,MO,28,1996,6,1,185,97.29,71.89,14.99,72.74,45.87,44.57,64.14,76.92,84.39,80.54,76.13,74.77,87.95,86.76,65.61,67.87,24.66,23.7,44.97,35.24,91.23,74.21,19.51,76.64,14.59,76.64,29.86,27.71,58.65,10.07,81.56,14.2,8.82,12.22,68.83,92.93,85.41,65.05,61.09,78.0,87.67,63.4,92.53,31.62,27.88,78.0,6.05,6.28,63.01,14.59,12.78,9.73,63.46,13.57,83.43,29.86,12.22,53.34,51.47,12.1,28.17,18.83,43.16,52.55,50.23,4.64,63.91,42.02,59.22,34.45,33.99,66.91,25.68,31.62,96.95,60.41,84.67,70.25,79.41,49.04,85.97,6.28
Samu Costa,pt POR,MF,23,2000,32,31,2649,29.87,53.09,57.86,58.91,47.85,47.26,45.5,61.3,61.22,61.38,50.82,52.62,67.32,67.16,77.4,68.69,65.99,39.64,45.19,33.11,66.81,40.3,67.87,50.16,35.5,50.16,52.78,83.07,68.53,86.0,83.89,33.62,70.29,77.6,17.98,78.03,63.68,85.3,37.22,65.44,77.87,65.36,76.39,31.27,48.67,65.44,44.1,42.3,67.12,35.5,29.67,40.62,41.67,24.51,68.33,52.78,23.57,8.48,4.34,16.3,87.76,27.21,46.09,56.33,51.13,40.15,91.63,28.3,86.28,33.97,44.76,46.83,39.8,69.51,18.57,87.18,48.87,33.82,51.76,75.68,29.24,41.4
Samu Omorodion,es ESP,FW,20,2004,9,9,764,90.97,68.14,46.72,78.0,40.8,39.0,55.58,43.84,29.06,27.26,24.47,26.27,55.83,55.42,38.83,31.12,28.57,61.25,72.25,62.32,37.44,66.75,31.53,39.66,39.0,39.66,46.47,20.03,13.3,21.18,15.6,44.58,40.72,23.07,72.91,33.33,44.33,46.55,56.16,18.06,48.28,21.67,33.74,24.14,68.39,18.56,27.18,40.15,25.45,39.0,36.04,43.6,33.0,14.61,23.97,46.47,16.5,53.12,51.23,37.03,21.76,20.11,40.15,51.31,50.41,17.49,70.77,35.88,66.83,21.51,40.72,52.05,58.13,24.63,93.43,62.89,37.68,30.13,51.89,62.23,33.58,68.31
Samuel Amo-Ameyaw,eng ENG,MO,18,2006,11,3,348,90.95,48.08,74.26,95.93,45.87,44.57,79.81,50.34,71.44,57.64,67.76,60.24,79.52,71.44,27.32,32.52,24.66,70.76,89.59,66.18,29.19,77.15,62.95,53.68,69.34,53.68,38.86,57.35,46.27,76.07,69.46,14.2,69.51,88.63,8.65,41.12,79.52,35.8,61.09,57.18,29.36,81.22,58.99,47.34,37.27,57.3,75.9,56.9,54.52,69.34,85.24,75.57,69.57,69.91,57.35,38.86,27.83,53.34,51.47,59.84,66.52,40.55,43.16,52.55,50.23,48.81,7.98,27.04,52.83,73.87,47.45,76.47,55.94,56.0,95.76,7.98,95.25,92.08,87.84,32.81,23.08,27.49
Samuel Bamba,de GER,MO,20,2004,5,0,27,19.34,78.79,99.1,98.98,45.87,44.57,97.85,15.16,98.64,99.21,92.65,87.5,99.89,99.89,6.17,97.85,24.66,8.37,94.63,97.51,98.87,100.0,99.89,100.0,99.49,100.0,99.89,95.42,98.42,99.21,8.77,14.2,8.82,4.19,92.93,6.17,9.9,7.86,61.09,99.55,6.0,61.2,97.29,99.66,47.85,99.55,99.66,95.64,99.77,99.49,99.55,97.57,0.62,95.76,99.55,99.89,83.37,53.34,51.47,95.7,95.08,0.51,43.16,52.55,50.23,91.74,94.23,1.87,97.91,1.75,99.89,96.49,99.66,92.65,13.91,45.93,65.5,98.53,92.76,6.17,98.7,18.67
Samuel Chukwueze,ng NGA,MO,25,1999,33,10,1205,63.12,57.64,86.03,58.77,45.87,44.57,90.78,55.26,78.73,79.86,64.71,64.14,90.72,91.97,73.42,75.28,80.88,90.55,87.95,94.8,47.23,94.34,78.05,71.44,93.04,71.44,95.7,58.2,58.65,64.93,55.37,65.05,40.78,66.63,20.76,19.57,54.69,51.24,61.09,81.22,39.82,47.51,54.07,92.08,85.63,81.45,85.8,91.97,89.14,93.04,95.98,91.97,41.12,78.56,83.71,95.7,46.61,53.34,51.47,86.14,28.17,28.17,43.16,52.55,50.23,46.32,59.33,63.74,44.63,62.9,95.98,89.59,93.67,50.79,60.41,74.04,59.62,59.05,58.37,51.02,30.88,84.16
Samuel Dahl,se SWE,MF,24,2000,5,1,200,29.87,41.63,51.92,16.18,47.85,47.26,93.0,19.47,52.58,55.79,77.56,79.71,29.98,25.1,32.33,49.45,28.62,62.98,78.46,88.31,15.95,95.86,96.83,43.86,88.15,43.86,86.32,96.79,97.26,56.72,97.97,98.67,99.06,97.89,11.42,63.76,23.14,24.94,69.47,61.49,15.44,26.27,30.26,92.03,54.57,61.49,67.12,86.75,64.5,88.15,88.27,82.1,26.62,70.88,41.09,86.32,84.99,54.93,52.5,70.91,6.72,67.47,46.09,56.33,51.13,43.98,8.56,28.66,33.97,44.92,84.25,90.46,85.14,98.28,18.57,8.56,36.2,46.33,52.07,19.82,90.38,91.71
Samuel Edozie,eng ENG,MF,21,2003,7,2,283,94.84,87.92,86.36,98.48,47.85,47.26,95.31,95.58,23.22,24.71,66.11,62.2,10.48,10.4,5.28,13.17,28.62,50.2,64.97,84.17,4.65,95.62,23.1,21.11,98.36,21.11,99.22,88.86,73.57,76.23,78.73,97.15,84.79,81.82,25.76,36.86,18.69,17.9,69.47,40.38,5.12,5.32,3.05,97.58,98.75,40.38,96.95,96.33,68.49,98.36,81.86,99.22,5.08,12.98,65.87,99.22,26.7,54.93,52.5,67.2,94.29,5.63,100.0,56.33,51.13,7.47,26.19,22.05,55.36,6.88,98.91,96.01,98.91,78.97,88.98,19.43,27.76,72.44,12.82,5.28,38.78,40.62
Samuel Essende,cd COD,FW,26,1998,30,21,1636,70.85,40.48,58.05,47.87,40.8,39.0,31.03,47.95,19.38,21.51,20.69,19.54,30.87,33.33,34.48,25.62,68.97,46.14,59.69,36.21,39.16,41.54,74.06,35.3,62.56,35.3,60.51,29.8,45.65,44.91,39.33,51.07,47.04,22.33,74.55,63.14,18.88,48.11,6.81,35.96,37.77,31.53,51.72,41.22,69.21,36.12,66.17,55.75,50.49,62.56,58.37,72.91,7.88,23.15,48.19,60.51,27.83,2.22,51.23,13.79,76.52,25.21,40.15,51.31,50.41,42.69,82.92,22.91,78.16,11.0,55.99,30.21,62.07,43.43,92.45,67.16,26.11,31.36,28.9,67.73,96.39,35.3
Samuel Gigot,fr FRA,DF,30,1993,21,13,1184,93.64,92.34,44.74,88.68,49.62,49.54,33.04,57.62,49.09,32.7,50.5,43.48,57.51,50.38,18.56,8.54,34.49,37.96,58.61,24.12,26.11,37.27,25.65,28.2,53.89,28.2,52.74,15.85,24.7,11.13,60.59,21.57,14.1,11.51,79.38,19.02,93.1,72.29,73.32,31.59,55.95,42.0,54.54,45.96,66.39,31.59,36.2,41.2,53.35,53.89,70.77,28.28,57.05,62.39,45.73,52.74,14.52,5.18,53.01,31.82,84.15,23.51,47.56,10.1,54.76,13.19,72.22,77.06,54.23,62.69,37.31,33.84,45.69,17.61,84.83,92.3,90.74,89.18,78.81,76.6,83.46,61.85
Samuel Grandsir,fr FRA,MO,27,1996,6,0,84,19.34,5.49,3.0,8.37,45.87,44.57,82.24,15.16,42.65,58.37,33.26,45.53,58.77,70.64,69.29,80.77,24.66,99.32,93.95,96.95,99.66,91.06,96.15,93.67,94.0,93.67,37.56,98.53,99.43,10.07,99.1,98.87,96.66,93.55,30.6,95.14,9.9,7.86,61.09,50.9,6.0,27.77,75.34,32.35,2.77,50.9,35.63,6.28,47.74,94.0,4.86,9.73,97.96,67.7,21.66,37.56,83.37,53.34,51.47,16.12,4.13,82.86,43.16,52.55,50.23,98.98,7.98,57.13,21.1,97.4,74.43,74.38,16.29,99.1,60.41,7.98,10.24,9.05,18.44,27.15,96.95,6.28
Samuel Iling-Junior,eng ENG,MO,20,2003,15,3,467,83.71,26.36,33.09,29.07,45.87,44.57,49.6,15.16,58.31,69.91,56.33,62.1,66.52,71.27,60.35,74.6,24.66,21.04,44.97,19.17,39.99,76.81,85.29,48.76,85.8,48.76,93.44,76.87,85.46,75.34,81.0,67.31,86.54,73.19,49.21,39.88,65.84,73.81,61.09,76.19,33.26,41.06,44.63,90.5,29.98,76.19,78.96,73.02,68.78,85.8,83.77,53.05,28.28,53.85,71.49,93.44,38.97,53.34,51.47,34.39,38.8,82.86,43.16,52.55,50.23,54.41,19.68,64.08,24.83,38.46,91.97,42.08,47.51,86.26,97.96,19.91,22.4,31.22,33.65,24.1,88.07,44.8
Samuel Lino,br BRA,MF,24,1999,41,25,1964,80.18,95.86,95.23,95.35,47.85,47.26,73.57,84.79,57.54,57.78,74.55,74.94,32.02,31.43,49.61,41.28,96.4,87.65,75.61,77.83,30.57,87.18,77.72,55.9,97.11,55.9,97.11,60.67,47.26,88.86,21.81,53.75,85.18,91.48,10.05,65.4,21.54,21.31,31.7,60.48,24.04,40.81,27.6,89.44,95.93,60.48,86.83,87.26,79.75,97.11,94.25,98.2,34.6,33.7,75.1,97.11,59.3,54.93,52.5,78.46,83.39,13.84,96.48,56.33,51.13,58.52,47.3,69.66,33.19,34.44,97.11,75.8,96.09,70.05,37.84,69.59,47.97,54.22,37.06,68.02,30.34,52.23
Samuel Mbangula,be BEL,FW,20,2004,30,9,935,70.85,26.19,21.51,50.9,40.8,39.0,62.73,83.91,86.86,81.94,87.19,86.12,85.06,82.27,75.78,59.85,91.95,84.24,79.97,84.89,88.01,84.15,96.22,69.7,81.94,69.7,62.23,89.16,90.89,92.12,90.31,54.84,86.54,81.61,23.15,80.38,79.64,45.89,56.16,76.68,56.24,83.42,76.35,74.55,23.56,77.01,77.5,74.79,77.01,81.94,73.56,67.98,58.13,58.95,79.31,62.23,48.6,53.12,51.23,75.12,67.32,59.77,92.53,51.31,50.41,78.82,22.82,75.12,20.03,65.52,68.14,67.82,52.22,89.82,97.54,23.65,91.63,86.21,79.64,83.91,80.13,53.37
