Player,Nation,Position,Age,Born,Matches Played,Starts,Minutes Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Assists,Expected Assists (xAG),Expected Assists (xA),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes.1,Progressive Runs,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Progressive Carries.1,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Total Aerial Duels,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels won,Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons
Francesco Folino,it ITA,DF,22,2002,23,18,1739,0.16,0.08,0.67,0.41,0.0,0.0,0.98,0.05,39.85,50.36,14.08,15.99,20.7,23.81,4.66,8.69,0.0,0.01,0.02,0.26,2.74,0.26,0.05,2.69,1.04,2.69,0.93,1.29,0.93,0.98,0.26,0.05,0.62,0.93,0.31,1.5,1.14,5.33,0.0,62.16,6.47,30.17,27.64,4.76,1.24,62.16,0.21,0.05,30.33,1.04,0.57,0.0,0.52,0.21,34.26,0.93,0.41,0.05,0.05,1.35,1.71,0.0,0.0,0.0,0.0,2.33,2.69,1.81,4.5,0.72,5.59,1.04,1.55,1.55,1.0,59.78,79.13,88.06,86.94,53.62,69.82,23.81
Francesco Galuppini,it ITA,MO,30,1993,34,18,1689,0.11,0.22,3.52,1.07,0.0,0.0,4.16,0.43,34.0,44.39,18.33,21.74,12.26,15.03,1.6,3.57,0.16,0.12,0.17,1.28,3.57,1.65,0.16,6.18,2.34,6.18,4.9,1.28,0.96,0.69,0.43,0.16,0.91,1.65,0.75,0.75,0.21,1.33,0.0,56.64,1.81,10.34,27.5,19.08,2.72,56.64,1.92,0.48,33.57,2.34,2.13,0.43,2.18,1.23,43.69,4.9,0.16,0.0,0.0,0.53,2.29,0.05,0.0,0.0,0.0,4.42,1.07,0.85,1.92,3.41,18.33,4.58,4.96,1.87,-0.5,55.73,76.59,84.31,81.57,44.82,63.82,25.0
Francesco Gelli,it ITA,MF,27,1996,23,17,1629,0.0,0.07,0.83,0.22,0.0,0.0,2.38,0.06,38.84,48.23,16.57,18.56,17.96,21.1,3.2,5.97,0.06,0.07,0.12,1.1,4.36,1.1,0.33,5.47,1.6,5.47,3.76,1.16,0.77,0.61,0.5,0.06,0.5,0.94,0.44,1.16,0.39,1.38,0.0,57.24,1.82,9.56,32.15,16.24,1.6,57.24,1.16,0.44,28.34,1.6,1.38,0.17,1.6,0.88,36.52,3.76,0.11,0.0,0.0,1.27,1.88,0.06,0.0,0.06,0.0,4.92,0.61,1.16,1.77,2.49,14.59,2.43,3.2,1.27,-1.0,34.46,80.53,89.28,85.12,53.6,60.48,37.93
Francesco Lo Celso,ar ARG,MF,25-136,2000,1,0,35,0.0,0.0,0.0,0.0,0.0,0.0,2.57,0.0,59.14,77.14,36.0,41.14,18.0,25.71,5.14,5.14,0.0,0.0,0.26,0.0,7.71,2.57,0.0,12.86,0.0,12.86,2.57,2.57,2.57,0.0,2.57,0.0,2.57,7.71,5.14,0.0,0.0,0.0,0.0,82.29,0.0,2.57,51.43,28.29,0.0,82.29,0.0,0.0,38.57,0.0,0.0,0.0,0.0,0.0,61.71,2.57,0.0,0.0,0.0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,2.57,0.0,2.57,0.0,18.0,2.57,2.57,5.14,0.0,100.0,76.67,87.51,70.01,100.0,50.0,0.0
Francesco Ruocco,it ITA,MO,23,2001,21,7,796,0.23,0.25,1.24,0.45,0.0,0.0,3.39,0.45,33.13,39.01,21.82,23.63,8.71,10.63,0.68,1.7,0.23,0.11,0.15,1.7,1.36,1.02,0.45,2.15,3.05,2.15,11.08,0.9,0.45,0.45,0.23,0.23,0.34,0.79,0.45,1.02,0.11,0.23,0.0,49.3,0.23,8.82,19.11,21.93,3.73,49.3,3.17,1.47,34.03,3.05,1.58,0.79,2.6,1.7,41.27,11.08,0.0,0.0,0.0,1.13,3.39,0.11,0.0,0.0,0.0,3.84,0.34,1.58,1.92,4.3,27.36,3.84,5.99,0.79,-0.08,17.71,84.93,92.34,81.94,40.0,46.75,46.37
Francesco Vicari,it ITA,DF,29,1994,25,22,1960,0.0,0.03,0.64,0.05,0.0,0.0,0.73,0.0,34.71,39.99,7.12,8.36,21.81,23.28,5.33,7.53,0.0,0.01,0.02,0.23,2.3,0.32,0.05,2.43,0.05,2.43,0.0,0.83,0.6,0.64,0.18,0.0,0.37,0.64,0.28,1.19,0.64,7.21,0.09,51.43,9.28,30.44,19.65,1.47,0.83,51.43,0.0,0.0,25.99,0.05,0.09,0.0,0.23,0.0,29.2,0.0,0.18,0.0,0.0,1.47,0.46,0.05,0.0,0.05,0.0,1.84,3.81,2.57,6.38,0.23,2.48,0.73,1.19,0.96,-1.0,59.72,86.8,85.17,93.69,70.78,65.99,0.0
Francis Abu,gh GHA,MF,23,2001,29,17,1659,0.0,0.04,1.03,0.11,0.0,0.0,2.88,0.27,40.14,52.68,16.27,20.99,18.44,22.62,3.96,6.62,0.22,0.11,0.09,1.03,6.78,0.6,0.16,6.94,0.33,6.94,1.84,4.01,2.6,0.92,2.28,0.81,1.84,2.93,1.08,0.87,1.14,2.5,0.0,65.05,2.88,9.82,41.66,14.1,0.76,65.05,1.3,0.71,34.88,0.33,1.63,0.11,0.87,0.81,30.0,1.84,0.05,0.0,0.0,1.03,1.3,0.0,0.0,0.0,0.0,8.41,2.98,1.79,4.77,1.68,10.96,3.15,1.63,4.45,-1.0,62.47,76.2,77.51,81.52,59.82,63.98,54.62
Francis Amuzu,be BEL,FW,24,1999,27,12,1156,0.23,0.16,2.57,0.93,0.0,0.0,3.81,0.54,25.3,33.4,13.78,16.12,8.64,11.21,2.02,3.74,0.16,0.33,0.29,1.71,1.25,2.1,0.86,2.96,5.06,2.96,10.43,1.09,0.78,0.54,0.23,0.31,0.54,1.09,0.54,0.16,0.23,0.31,0.0,43.91,0.16,2.57,12.38,29.66,4.36,43.91,4.13,1.71,32.54,5.06,3.27,2.26,1.56,1.01,33.56,10.43,0.23,0.0,0.0,0.78,1.79,0.62,0.0,0.0,0.0,2.49,0.08,0.93,1.01,2.57,28.88,4.36,9.58,1.32,0.44,7.92,75.75,85.48,77.07,54.01,60.55,41.4
Francis Mac Allister,ar ARG,MF,29-262,1995,16,16,1176,0.0,0.01,0.15,0.0,0.0,0.0,0.69,0.08,23.65,30.77,9.8,11.71,10.64,13.16,2.53,4.06,0.08,0.02,0.02,0.38,2.6,0.08,0.0,3.6,0.08,3.6,0.23,4.21,2.6,2.37,1.53,0.31,2.3,3.83,1.53,1.84,1.38,2.45,0.0,41.17,3.06,13.85,23.49,4.29,0.15,41.17,0.46,0.23,12.02,0.08,0.15,0.0,0.77,0.23,16.68,0.23,0.46,0.0,0.0,2.37,0.69,0.0,0.0,0.15,0.0,4.52,1.91,1.68,3.6,0.99,4.13,0.77,0.23,4.9,-1.0,53.06,76.86,83.69,80.85,62.32,60.95,50.0
Francis Westfield,us USA,DF,19-222,2005,19,14,1328,0.07,0.05,0.68,0.2,0.0,0.0,2.51,0.34,31.38,47.71,15.86,18.98,12.13,18.3,2.85,7.25,0.2,0.15,0.16,1.02,3.86,1.49,0.61,4.34,1.15,4.34,5.69,2.03,1.42,1.02,0.61,0.41,1.29,1.97,0.68,1.02,0.34,3.39,0.0,58.76,3.12,14.16,26.57,18.64,1.63,58.76,0.81,0.2,27.31,1.15,0.95,0.27,1.42,0.61,30.97,5.69,0.2,0.0,0.0,0.81,0.68,0.14,0.0,0.0,0.0,2.98,1.83,0.95,2.78,2.03,16.88,2.85,4.0,2.71,0.4,65.83,65.77,83.56,66.28,39.31,67.75,24.69
Francisco Calvo,cr CRC,DF,32,1992,3,3,270,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44.67,54.33,12.0,13.67,24.0,27.0,8.33,13.0,0.0,0.03,0.13,0.67,1.67,0.0,0.0,2.67,0.33,2.67,0.0,2.0,1.33,1.33,0.67,0.0,0.67,1.33,0.67,1.0,0.33,3.0,0.0,62.33,8.67,32.0,29.0,2.33,1.67,62.33,1.0,0.67,36.0,0.33,0.0,0.0,1.0,0.33,39.33,0.0,0.33,0.0,0.0,0.67,0.33,0.0,0.0,0.0,0.0,7.0,2.33,1.67,4.0,1.33,3.0,1.0,1.67,2.0,0.0,58.25,82.22,87.78,88.89,64.08,60.06,67.0
Francisco Chissumba,pt POR,DF,19,2005,16,16,1429,0.0,0.04,0.63,0.13,0.0,0.0,1.89,0.13,50.01,60.78,25.7,29.1,20.91,24.56,2.52,4.66,0.06,0.06,0.07,0.76,2.77,0.63,0.25,3.9,1.95,3.9,6.55,1.76,1.2,1.01,0.69,0.06,1.2,2.39,1.2,0.88,0.94,4.09,0.0,72.24,2.2,19.78,34.89,18.45,0.94,72.24,2.27,1.13,36.15,1.95,1.32,0.38,1.26,0.69,44.4,6.55,0.19,0.0,0.0,1.95,0.82,0.0,0.0,0.0,0.0,4.66,1.01,1.32,2.33,1.95,18.96,2.02,2.2,2.39,-1.0,43.35,82.28,88.32,85.14,54.08,57.83,49.78
Francisco Contreras,mx MEX,MF,25,1999,14,7,656,0.0,0.01,0.41,0.14,0.0,0.0,2.06,0.0,56.25,65.3,24.01,26.48,24.97,28.4,6.17,8.51,0.0,0.11,0.05,0.96,4.94,0.55,0.27,4.8,1.92,4.8,2.74,3.98,2.88,1.92,1.78,0.27,2.2,3.29,1.1,1.65,1.78,2.06,0.0,79.16,2.33,21.54,44.45,13.72,0.96,79.16,1.23,0.41,46.23,1.92,2.06,0.41,1.1,0.55,50.49,2.74,0.0,0.0,0.0,1.1,0.96,0.27,0.0,0.0,0.0,4.12,0.96,1.51,2.47,1.65,12.21,2.06,2.2,5.08,-1.0,38.87,86.14,90.67,87.92,72.5,69.88,33.33
Francisco Eduardo Venegas,mx MEX,DF,26,1998,26,24,1937,0.09,0.07,1.35,0.42,0.0,0.0,2.04,0.09,30.57,40.66,12.59,14.73,12.55,15.24,4.83,9.06,0.09,0.1,0.1,0.74,3.3,0.79,0.19,3.67,1.35,3.67,1.72,2.14,1.3,1.21,0.74,0.19,1.07,2.18,1.12,0.79,0.84,3.35,0.0,50.13,3.39,19.7,21.47,9.48,1.16,50.13,0.37,0.05,23.05,1.35,0.7,0.14,0.28,0.23,27.74,1.72,0.37,0.05,0.05,1.63,0.37,0.05,0.0,0.0,0.0,3.81,0.74,0.84,1.58,0.51,8.46,2.14,2.28,2.37,0.29,46.84,75.18,85.47,82.35,53.31,54.86,13.51
Francisco García,mx MEX,FW,20,2003,1,0,21,0.0,0.43,4.29,4.29,0.0,0.0,0.0,0.0,4.29,8.57,0.0,0.0,4.29,4.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.71,0.0,0.0,8.57,17.14,4.29,25.71,0.0,0.0,21.43,0.0,4.29,0.0,4.29,0.0,21.43,8.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,17.14,0.0,4.29,0.0,-1.0,0.0,50.06,0.0,100.0,0.0,0.0,0.0
Francisco Gerometta,ar ARG,DF,25-321,1999,9,8,688,0.0,0.0,0.13,0.0,0.0,0.0,2.62,0.0,31.0,44.22,13.74,16.09,14.0,19.23,3.14,6.41,0.0,0.05,0.08,1.18,2.09,1.44,1.05,2.35,3.79,2.35,4.84,2.49,1.7,0.92,1.31,0.26,1.31,2.75,1.44,0.92,1.05,2.49,0.0,56.25,1.7,13.34,26.03,17.53,1.83,56.25,2.22,1.05,28.39,3.79,2.49,0.52,0.65,1.18,31.4,4.84,0.0,0.0,0.0,1.31,0.39,0.0,0.0,0.0,0.0,3.92,1.83,1.05,2.88,1.83,15.83,2.62,4.84,3.01,0.0,63.54,70.1,85.39,72.8,48.99,57.44,47.3
Francisco González,ar ARG,MF,28-112,1997,30,20,1683,0.05,0.06,1.28,0.43,0.0,0.0,2.57,0.32,26.79,36.1,13.64,16.95,9.68,12.46,2.35,4.12,0.16,0.09,0.06,0.96,2.62,0.91,0.16,4.17,1.98,4.17,6.36,1.87,1.12,0.8,1.02,0.05,0.96,1.76,0.8,1.02,0.53,1.23,0.05,46.26,1.18,7.43,22.14,17.06,1.66,46.26,1.71,0.75,25.13,1.98,1.23,0.27,1.66,1.18,30.21,6.36,0.16,0.0,0.0,1.28,1.34,0.21,0.0,0.0,0.0,4.39,0.7,1.02,1.71,2.83,18.88,2.89,2.99,2.09,-0.17,40.94,74.21,80.47,77.69,57.04,57.3,43.86
Francisco Meixedo,pt POR,GK,23,2001,1,0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,42.0,2.0,2.0,22.0,22.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,44.0,46.0,0.0,0.0,0.0,46.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.19,100.0,100.0,44.44,0.0,0.0
Francisco Nevarez,mx MEX,MF,23,2000,8,1,140,0.0,0.06,1.29,0.0,0.0,0.0,2.57,0.0,30.86,43.07,14.79,15.43,10.29,16.07,5.14,7.07,0.0,0.0,0.0,0.64,3.21,0.64,0.64,2.57,0.0,2.57,1.29,7.07,2.57,3.86,3.21,0.0,3.21,4.5,1.29,1.93,1.29,5.14,0.0,64.29,4.5,22.5,30.86,12.21,0.0,64.29,0.64,0.64,24.43,0.0,1.29,0.64,2.57,0.64,25.07,1.29,0.0,0.0,0.0,3.86,0.64,0.0,0.0,0.0,0.0,5.79,1.29,1.29,2.57,3.21,5.14,2.57,1.93,5.79,-1.0,50.19,71.65,95.85,64.03,72.7,49.96,100.0
Francisco Pereira,pt POR,MF,22,2002,1,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5,75.0,37.5,37.5,30.0,30.0,0.0,7.5,0.0,0.0,0.0,0.0,7.5,0.0,0.0,7.5,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,82.5,7.5,7.5,60.0,15.0,0.0,82.5,0.0,0.0,52.5,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,90.0,100.0,100.0,0.0,0.0,0.0
Francisco Perruzzi,ar ARG,MF,23-320,2001,1,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,27.0,18.0,18.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,9.0,9.0,0.0,45.0,9.0,18.0,18.0,9.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.67,100.0,0.0,0.0,0.0,0.0
Francisco Petrasso,ar ARG,DF,22,2002,7,5,412,0.22,0.31,1.09,0.44,0.0,0.0,0.22,0.0,29.05,34.73,8.52,9.83,18.79,19.66,1.53,4.59,0.0,0.0,0.0,0.22,0.44,0.0,0.0,0.66,0.22,0.66,0.0,1.09,0.66,0.87,0.22,0.0,0.0,1.09,1.09,1.09,0.87,5.9,0.22,46.75,5.9,32.77,12.23,1.97,1.53,46.75,0.0,0.0,28.4,0.22,0.22,0.0,0.44,0.0,29.05,0.0,0.44,0.0,0.0,2.18,0.22,0.0,0.0,0.44,0.0,1.31,2.84,0.66,3.5,0.44,0.87,0.22,1.53,0.66,-0.29,81.14,83.65,86.67,95.57,33.33,30.28,0.0
Francisco Pizzini,ar ARG,MO,31-303,1993,20,13,1050,0.09,0.13,1.71,0.6,0.0,0.0,2.83,0.34,26.66,39.86,12.69,16.11,10.46,14.74,2.49,4.46,0.09,0.11,0.1,1.11,2.57,1.03,0.34,5.14,4.97,5.14,9.17,1.11,0.94,0.34,0.43,0.34,0.69,1.63,0.94,1.29,0.51,0.6,0.0,56.74,0.34,4.97,26.57,26.4,3.0,56.74,4.54,1.54,36.43,4.97,3.51,1.03,4.8,3.34,40.29,9.17,0.0,0.0,0.0,0.94,2.49,0.17,0.0,0.0,0.09,7.46,0.26,1.63,1.89,8.14,28.46,3.17,5.4,1.63,-0.31,13.76,66.88,78.77,70.96,55.83,59.49,33.92
Francisco Reis Ferreira,pt POR,DF,27,1997,18,16,1410,0.0,0.03,0.38,0.06,0.0,0.0,1.02,0.06,36.51,49.15,8.55,10.21,20.87,23.55,7.02,14.17,0.0,0.03,0.03,0.38,3.64,0.19,0.06,3.38,0.38,3.38,0.26,2.94,1.79,2.11,0.83,0.0,1.91,2.55,0.64,0.89,1.6,6.06,0.32,60.96,7.79,34.91,23.04,3.7,1.02,60.96,0.38,0.19,27.13,0.38,0.19,0.0,0.45,0.06,34.02,0.26,0.38,0.0,0.0,1.02,0.51,0.0,0.0,0.0,0.0,4.79,1.85,0.83,2.68,0.51,4.28,1.09,1.28,3.7,-1.0,69.03,74.28,83.74,88.62,49.54,67.4,50.0
Francisco Sebastián Córdova,mx MEX,MO,27,1997,31,17,1435,0.13,0.24,2.07,0.69,0.0,0.0,3.64,0.44,25.71,38.01,13.17,15.62,8.72,12.98,2.82,6.4,0.25,0.21,0.18,2.13,3.7,1.76,0.44,5.58,1.76,5.58,9.16,1.82,0.94,0.63,0.94,0.25,0.75,1.69,0.94,0.82,0.5,0.38,0.0,52.24,0.63,4.01,20.89,28.35,4.01,52.24,2.95,1.19,29.48,1.76,1.51,0.5,4.08,2.38,35.56,9.16,0.13,0.0,0.0,2.01,1.51,0.44,0.06,0.0,0.0,3.95,1.19,2.13,3.32,6.46,25.65,4.08,6.71,1.69,-0.46,35.84,67.64,84.31,67.18,44.06,48.15,40.34
Francisco Sierralta,cl CHI,DF,27,1997,33,21,1897,0.0,0.08,0.43,0.14,0.0,0.0,0.85,0.05,49.25,56.41,21.63,23.72,24.77,27.28,2.28,3.94,0.0,0.04,0.03,0.24,1.33,0.05,0.0,1.57,0.0,1.57,0.28,1.71,1.14,1.09,0.62,0.0,0.81,1.33,0.52,1.52,1.23,7.21,0.05,69.84,8.92,39.38,28.37,2.61,1.47,69.84,0.28,0.14,35.54,0.0,0.28,0.0,0.33,0.19,42.56,0.28,0.43,0.0,0.0,1.09,0.57,0.05,0.0,0.0,0.0,3.13,4.22,1.61,5.84,0.52,2.13,0.9,1.52,1.95,-1.0,72.26,87.31,91.19,90.8,57.87,64.14,50.0
Francisco Trincão,pt POR,MO,24,1999,34,34,2936,0.28,0.28,3.25,1.01,0.0,0.0,4.94,0.89,25.96,33.08,13.67,15.97,8.89,11.19,2.15,3.43,0.43,0.25,0.23,2.3,2.94,1.32,0.18,4.72,2.85,4.72,6.62,1.56,0.89,0.4,0.8,0.37,0.49,1.01,0.52,0.86,0.4,0.95,0.03,46.72,0.86,4.05,17.32,25.93,4.14,46.72,4.35,2.15,30.78,2.85,2.02,1.13,2.21,1.32,35.28,6.62,0.03,0.0,0.0,0.74,1.75,0.0,0.03,0.0,0.0,3.07,0.12,0.21,0.34,3.53,20.81,5.82,6.77,1.38,0.0,35.29,78.48,85.6,79.45,62.68,53.7,49.43
Francisco Valenzuela,mx MEX,MF,17,2007,1,0,45,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,20.0,24.0,12.0,14.0,4.0,4.0,4.0,4.0,0.0,0.4,0.2,2.0,2.0,2.0,0.0,2.0,6.0,2.0,4.0,4.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,30.0,0.0,6.0,12.0,14.0,2.0,30.0,2.0,2.0,14.0,6.0,8.0,0.0,0.0,2.0,22.0,4.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,16.0,10.0,4.0,4.0,0.0,0.0,83.33,85.71,100.0,100.0,66.67,100.0
Francisco da Costa,br BRA,MO,30-075,1995,3,0,81,1.11,1.22,3.33,3.33,0.0,0.0,1.11,0.0,18.89,30.0,13.33,17.78,4.44,6.67,0.0,1.11,0.0,0.0,0.0,0.0,1.11,0.0,0.0,1.11,2.22,1.11,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,41.11,1.11,2.22,16.67,22.22,5.56,41.11,0.0,0.0,20.0,2.22,0.0,2.22,2.22,2.22,36.67,1.11,0.0,0.0,0.0,1.11,1.11,1.11,0.0,0.0,0.0,1.11,3.33,2.22,5.56,4.44,5.56,1.11,7.78,0.0,-0.09,59.89,62.97,74.97,66.57,0.0,0.0,0.0
Francisco Álvarez,ar ARG,DF,25-143,2000,17,17,1525,0.0,0.02,0.71,0.06,0.0,0.0,1.18,0.18,53.41,60.85,16.52,18.53,30.22,32.34,6.14,8.73,0.12,0.01,0.02,0.18,3.78,0.18,0.06,4.13,1.12,4.13,0.18,0.89,0.65,0.65,0.18,0.06,0.71,1.06,0.35,1.06,1.83,4.13,0.24,71.06,7.14,35.35,33.46,2.54,0.94,71.06,0.65,0.3,40.66,1.12,0.53,0.06,0.41,0.3,48.04,0.18,0.24,0.0,0.0,0.83,0.77,0.0,0.0,0.0,0.0,4.31,3.25,2.07,5.31,0.71,5.61,1.36,1.24,1.36,-1.0,61.21,87.77,89.15,93.44,70.33,69.74,46.15
Franck Boli,ci CIV,FW,30,1993,14,9,813,0.44,0.61,3.76,1.33,0.11,0.11,1.88,0.33,11.29,13.73,5.54,6.64,5.31,6.09,0.33,0.44,0.0,0.02,0.01,0.55,0.66,0.22,0.0,1.33,1.77,1.33,5.54,0.66,0.11,0.11,0.33,0.22,0.22,0.55,0.33,0.22,0.33,0.66,0.0,26.9,0.66,1.55,11.18,14.83,6.2,26.79,3.1,0.66,17.27,1.77,1.55,1.55,3.1,2.1,20.92,5.54,0.11,0.0,0.0,0.44,1.99,0.77,0.0,0.0,0.0,3.65,1.11,1.88,2.99,5.2,14.17,2.21,7.97,0.33,-0.28,37.12,82.23,83.43,87.19,75.0,27.27,21.29
Franck Surdez,ch SUI,MO,22,2002,23,14,1220,0.15,0.23,2.14,0.74,0.0,0.0,2.95,0.44,22.57,32.46,12.25,16.23,8.41,11.07,0.96,2.73,0.37,0.23,0.14,1.11,1.55,1.4,0.3,3.54,3.69,3.54,10.4,1.99,1.18,0.3,0.89,0.81,0.59,1.92,1.33,1.03,0.37,0.52,0.0,45.89,0.37,3.76,18.3,24.64,2.8,45.89,2.58,0.81,33.42,3.69,2.58,1.03,2.95,1.48,32.83,10.4,0.15,0.0,0.0,1.33,1.48,0.07,0.0,0.0,0.0,3.84,0.37,1.11,1.48,4.43,28.03,3.39,5.53,1.77,-0.35,25.0,69.53,75.48,75.97,35.16,45.27,31.4
Franco Alfonso,ar ARG,MO,23-076,2002,8,2,286,0.0,0.22,2.52,0.63,0.0,0.0,3.15,0.0,25.17,36.82,12.9,16.05,7.24,10.7,3.78,5.66,0.0,0.06,0.06,1.57,2.2,1.57,0.63,4.41,4.09,4.41,7.24,2.2,1.57,0.94,0.31,0.94,1.26,3.46,2.2,1.57,0.94,0.31,0.0,50.98,0.63,6.29,19.2,26.43,3.78,50.98,3.15,1.57,32.1,4.09,2.83,0.31,2.52,1.57,33.67,7.24,0.0,0.0,0.0,0.94,2.52,0.63,0.0,0.0,0.0,4.09,0.0,1.57,1.57,4.09,22.97,3.15,6.29,2.83,-1.0,0.0,68.36,80.37,67.66,66.78,50.0,49.84
Franco Amarfil,ar ARG,MF,24-130,2001,16,16,1399,0.0,0.08,0.77,0.19,0.0,0.0,1.99,0.26,31.97,39.05,12.48,14.47,13.38,15.25,5.4,7.21,0.13,0.04,0.04,0.64,4.31,0.45,0.13,4.95,0.96,4.95,1.99,2.32,1.42,0.77,1.42,0.13,1.03,2.51,1.48,1.8,0.84,2.57,0.0,51.21,2.96,12.99,31.78,6.95,0.77,51.21,1.54,1.16,24.7,0.96,0.39,0.13,1.74,0.71,28.63,1.99,0.45,0.0,0.0,2.38,1.29,0.13,0.0,0.0,0.0,5.47,1.35,1.48,2.83,2.44,9.91,2.25,1.48,2.44,-1.0,47.7,81.87,86.25,87.74,74.9,50.72,75.32
Franco Armani,ar ARG,GK,38-276,1986,23,23,2070,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,18.61,23.52,2.91,2.96,10.17,10.48,5.52,10.04,0.0,0.0,0.0,0.04,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.57,0.13,25.3,21.83,25.13,0.22,0.0,0.0,25.3,0.04,0.04,11.48,0.0,0.0,0.0,0.0,0.0,9.52,0.0,0.09,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,1.13,0.17,0.0,0.17,0.0,0.0,0.04,0.0,0.0,0.0,100.0,79.12,98.31,97.04,54.98,0.0,100.0
Franco Baldassarra,ar ARG,MF,26-293,1998,4,1,155,0.0,0.06,1.74,0.58,0.0,0.0,2.9,0.58,18.0,26.71,8.71,11.03,6.39,8.71,2.32,4.06,0.0,0.0,0.0,0.0,1.16,0.58,0.58,2.9,1.16,2.9,1.74,2.9,2.32,0.58,1.74,0.58,1.74,1.74,0.0,1.74,0.0,4.06,0.0,44.13,5.81,13.94,19.16,12.19,0.0,44.13,1.16,0.58,15.68,1.16,0.0,0.0,1.74,1.16,19.16,1.74,0.0,0.0,0.0,2.9,1.74,0.0,0.0,0.0,0.0,2.9,2.9,2.32,5.23,2.9,7.55,3.48,1.16,4.06,-1.0,55.45,67.39,78.97,73.36,57.14,87.5,50.0
