Player,Nation,Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
Allan Arigoni,ch SUI,DF,Chicago Fire,25,1998,28,25,2096,64,53,82,47
Allan Campbell,sct SCO,MF,Millwall,25,1998,12,9,724,39,52,30,62
Allano,br BRA,MO,Criciúma,28,1995,24,13,1296,49,66,83,69
Allen Obando,ec ECU,FW,ec Barcelona,17,2006,2,1,64,13,12,8,35
Allyson Aires dos Santos,br BRA,DF,Cuiabá,33,1990,1,1,90,28,17,9,21
Almeida,br BRA,DF,Estrela,23,2000,7,5,486,39,33,27,39
Almoatasem Al Musrati,ly LBY,MF,Braga,27,1996,11,9,803,72,63,45,70
Alois Oroz,hr CRO,DF,Vitesse,22,2000,27,23,1891,56,47,36,54
Alonso Aceves,mx MEX,DF,Pachuca,22,2001,4,4,309,63,22,58,46
Alonso Coello,es ESP,MF,Toronto FC,24,1999,25,20,1530,71,77,46,63
Alonso Escoboza,mx MEX,DF,Cruz Azul,30,1993,20,1,449,58,81,95,41
Alonso Martínez,cr CRC,FW,NYCFC,25,1998,26,19,1488,70,47,49,39
Alonso Ramírez,mx MEX,MF,Austin,22,2001,2,0,23,27,22,38,20
Aloísio Souza Genézio,br BRA,MF,Estrela,27,1996,24,19,1491,30,46,21,70
Alvaro Quiroga,bo BOL,MF,bo The Strongest,28,1995,5,2,219,61,20,9,39
Alvas Powell,jm JAM,DF,FC Cincinnati,29,1994,20,10,784,50,47,85,68
Alysson Edward,br BRA,MO,Grêmio,17,2006,3,0,77,49,50,82,83
Alán Bautista,mx MEX,MO,Pachuca,20,2002,15,9,767,81,68,62,32
Alán Montes,mx MEX,DF,Necaxa,22,2000,32,28,2513,68,51,34,75
Amadou Ba-Sy,fr FRA,MO,Vizela,22,2001,7,0,119,36,21,42,54
Amadou Diawara,gn GUI,MF,Anderlecht,26,1997,11,6,594,27,36,25,64
Amadou Keita,gn GUI,MO,Eupen,21,2001,24,15,1363,32,41,44,80
Amahl Pellegrino,no NOR,FW,SJ Earthquakes,33,1990,32,22,1725,50,55,53,63
Amar Sejdic,us USA,MF,Nashville SC,27,1996,17,1,306,46,82,63,69
Amaury Escoto,mx MEX,MO,FC Juárez,30,1992,15,4,541,55,24,6,32
Amaury Morales,mx MEX,MO,Cruz Azul,17,2005,8,0,54,42,20,84,73
Amine Bassi,fr FRA,MF,Houston Dynamo,26,1997,31,30,2533,75,91,85,15
Amine Boutrah,fr FRA,FW,Vitesse,22,2000,29,20,1822,60,78,84,55
Amine Oudrhiri,ma MAR,MF,Rio Ave,30,1992,29,28,2219,50,37,24,39
Amir Ismaïl,nl NED,FW,Heerenveen,18,2004,1,0,13,23,12,7,15
Amney Moutassime,it ITA,FW,Südtirol,19,2004,2,0,11,23,12,40,11
Amourrichio Van Axel Dongen,nl NED,FW,Ajax,18,2004,3,1,55,28,12,50,27
Anas Ouahim,de GER,MO,Heracles Almelo,25,1997,18,16,1219,47,34,28,70
Anas Tahiri,be BEL,MF,Heerenveen,28,1995,24,13,1161,76,79,67,22
Anass Salah-Eddine,nl NED,DF,Ajax,21,2002,12,2,318,56,95,95,59
Anass Zaroury,ma MAR,MO,Hull City,22,2000,12,9,696,74,49,72,61
Anastasios Douvikas,gr GRE,FW,Utrecht,23,1999,2,2,180,30,52,65,55
Anatolii Trubin,ua UKR,GK,Benfica,21,2001,28,28,2520,45,41,43,81
Anders Dreyer,dk DEN,MO,Anderlecht,25,1998,28,26,2240,84,76,66,28
Anderson,br BRA,GK,Cruzeiro,25,1998,17,17,1530,45,42,43,53
Anderson Contreras,ve VEN,MF,ve Caracas,22,2001,1,1,45,48,80,64,6
Anderson Jesus,br BRA,DF,Vizela,28,1995,31,29,2667,25,28,22,51
Anderson Julio,ec ECU,MO,Real Salt Lake,27,1996,33,13,1394,76,43,47,36
Anderson Ordóñez,ec ECU,DF,bo Bolívar,30,1994,2,1,156,28,16,31,48
Anderson Santamaría,pe PER,DF,Atlas,31,1992,19,19,1507,30,52,33,70
Andi Zeqiri,ch SUI,MO,Genk,24,1999,20,7,686,66,14,30,30
Andre Blake,jm JAM,GK,Philadelphia Union,33,1990,14,14,1112,46,50,43,75
Andre Dozzell,eng ENG,MF,QPR,24,1999,35,30,2597,66,53,29,31
Andrea Barberis,it ITA,MO,Pisa,29,1993,9,5,457,23,61,26,67
Andrea Bertolacci,it ITA,MF,Cremonese,32,1991,6,3,260,38,60,67,31
Andrea Cagnano,it ITA,DF,Südtirol,25,1998,22,14,1360,31,46,61,69
Andrea Cecchetto,it ITA,DF,Cittadella,20,2003,1,1,45,59,11,73,66
Andrea Cisco,it ITA,MF,Südtirol,24,1998,18,2,383,45,22,93,18
Andrea Cistana,it ITA,DF,Brescia,26,1997,22,22,1950,38,70,62,44
Andrea Conti,it ITA,DF,Sampdoria,29,1994,1,0,1,28,15,8,3
Andrea Danzi,it ITA,MF,Cittadella,24,1999,12,4,482,45,61,20,50
Andrea Favilli,it ITA,FW,Ternana,26,1997,23,13,1019,31,43,50,57
Andrea Fulignati,it ITA,GK,Catanzaro,28,1994,37,37,3330,53,60,68,44
Andrea Ghion,it ITA,MF,Catanzaro,23,2000,21,17,1584,59,56,59,26
Andrea Giorgini,it ITA,DF,Südtirol,21,2002,32,31,2649,41,61,36,39
Andrea La Mantia,it ITA,FW,FeralpiSalò,32,1991,37,21,1920,54,53,25,45
Andrea Magrassi,it ITA,FW,Cittadella,30,1993,30,11,1166,37,24,32,53
Andrea Masiello,it ITA,DF,Südtirol,37,1986,34,34,3016,58,51,45,54
Andrea Meroni,it ITA,DF,Cosenza,26,1997,23,23,2001,31,43,48,62
Andrea Oliveri,it ITA,MF,Catanzaro,20,2003,26,6,787,72,45,58,50
Andrea Papetti,it ITA,DF,Brescia,21,2002,33,28,2551,51,53,48,57
Andrea Rispoli,it ITA,DF,Cosenza,34,1988,13,8,680,56,82,90,23
Andrea Sala,it ITA,GK,Catanzaro,29,1993,1,1,90,39,39,43,37
Andrea Seculin,it ITA,GK,Modena,33,1990,17,16,1487,51,66,43,36
Andrea Tessiore,it ITA,MF,Cittadella,23,1999,23,14,1125,42,49,65,22
Andreas Jungdal,dk DEN,GK,Cremonese,21,2002,18,18,1620,55,57,43,39
Andreas Maxsø,dk DEN,DF,Colorado Rapids,29,1994,34,34,3060,28,38,27,27
Andreas Skov Olsen,dk DEN,FW,Club Brugge,23,1999,28,25,2126,80,91,90,68
Andreas Voglsammer,de GER,MF,Millwall,31,1992,2,0,46,34,29,50,61
Andreas Weimann,at AUT,MO,West Brom,31,1991,32,13,1226,39,42,19,48
Andres Jasson,us USA,MO,NYCFC,22,2002,3,2,157,29,18,29,82
Andres Montaño,mx MEX,MF,Mazatlán,21,2002,25,23,1904,77,73,73,35
Andreu Fontàs,es ESP,DF,Sporting KC,34,1989,17,16,1409,34,67,33,39
Andrew,br BRA,GK,Gil Vicente FC,22,2001,32,32,2880,46,39,43,47
Andrew Brody,us USA,DF,Real Salt Lake,28,1995,33,23,2108,41,75,72,27
Andrew Farrell,us USA,MF,NE Revolution,31,1992,14,6,552,36,35,51,40
Andrew Gutman,us USA,DF,Chicago Fire,27,1996,11,11,727,78,54,78,62
Andrew Hjulsager,dk DEN,MF,Gent,28,1995,13,9,708,55,68,89,56
Andrew Hughes,wls WAL,DF,Preston,31,1992,39,35,3144,58,62,56,60
Andrew Moran,ie IRL,MO,Blackburn,19,2003,35,19,1856,48,79,60,64
Andrew Omobamidele,ie IRL,DF,Norwich City,21,2002,2,0,20,52,57,20,44
Andrew Privett,us USA,DF,Charlotte,23,2000,30,30,2681,26,29,37,38
Andrew Rick,us USA,GK,Philadelphia Union,18,2006,6,6,540,39,54,61,66
Andrew Tarbell,us USA,GK,Houston Dynamo,30,1993,4,3,288,39,42,43,36
Andrew Thomas,ru RUS,GK,Seattle Sounders,25,1998,7,5,593,39,42,43,40
Andries Noppert,nl NED,GK,Heerenveen,29,1994,22,22,1980,51,47,64,46
Andrija Novakovich,us USA,FW,Calcio Lecco 1912,26,1996,38,33,2795,46,55,46,41
Andrija Vukčević,me MNE,MF,FC Juárez,26,1996,21,14,1396,57,33,70,43
André,br BRA,MF,Fluminense,22,2001,17,17,1506,25,45,32,49
André André,pt POR,MF,Vitória,33,1989,18,6,653,46,81,71,27
André Bukia,cd COD,MO,Arouca,28,1995,10,0,157,87,89,86,69
André Carrillo,pe PER,MF,Corinthians,32,1991,13,8,730,46,85,70,51
André Castro,pt POR,MF,Braga,35,1988,17,6,582,79,56,53,73
André Franco,pt POR,MO,Porto,25,1998,15,5,441,40,89,36,57
André Geraldes,pt POR,MF,Casa Pia,32,1991,16,5,604,23,19,33,23
André Green,eng ENG,FW,Rotherham Utd,25,1998,9,8,645,19,39,56,33
André Horta,pt POR,MF,Braga,26,1996,14,5,553,90,92,82,42
André Inácio,br BRA,MO,Estrela,21,2002,27,13,1198,47,24,53,54
André Lacximicant,pt POR,MO,Casa Pia,22,2001,13,1,218,66,52,33,41
André Luis,br BRA,MO,Cuiabá,26,1997,35,17,1829,54,34,26,52
André Pereira,pt POR,FW,Rio Ave,28,1995,11,7,584,42,54,38,76
André Ramalho,br BRA,DF,PSV Eindhoven,31,1992,51,46,3838,70,68,54,58
André Seruca,pt POR,MF,Farense,22,2000,6,0,34,36,24,11,77
André Silva,br BRA,FW,São Paulo,26,1997,60,41,3610,66,63,49,51
André Simões,pt POR,FW,Gil Vicente FC,19,2003,1,0,14,23,29,55,11
André Vidigal,ao ANG,MO,Stoke City,24,1998,29,18,1680,60,35,62,29
André-Pierre Gignac,fr FRA,FW,UANL,37,1985,25,21,1763,72,66,49,33
Andrés Berizovsky,ar ARG,DF,Defensa y Just,19,2004,3,0,50,28,27,28,74
Andrés Colorado,co COL,MF,Necaxa,24,1998,19,8,694,26,30,37,54
Andrés Cubas,py PAR,MF,Vancouver W'caps,27,1996,24,23,1931,22,38,18,68
Andrés Guardado,mx MEX,MF,León,36,1986,9,5,478,47,63,36,34
Andrés Gudiño,mx MEX,GK,Cruz Azul,26,1997,14,13,1219,37,46,43,42
Andrés Iniestra,mx MEX,MF,Atlético,27,1996,4,0,30,44,32,33,20
Andrés Llinás,co COL,DF,co Millonarios,26,1997,4,4,360,65,17,34,83
Andrés Micolta,ec ECU,DF,Pachuca,24,1999,6,6,540,22,31,29,47
Andrés Mosquera Guardia,co COL,DF,Toluca,33,1990,16,16,1400,32,65,40,39
Andrés Murillo,co COL,DF,ve Dep Táchira,28,1996,5,4,291,31,17,13,56
Andrés Perea,us USA,MF,NYCFC,23,2000,28,11,1206,77,52,60,60
Andrés Reyes,co COL,DF,NY Red Bulls,24,1999,23,18,1492,62,30,30,47
Andrés Roa,co COL,FW,Huracán,30,1993,1,0,14,55,56,71,64
Andrés Ríos,ar ARG,MO,ve Dep Táchira,34,1989,3,2,168,23,8,10,62
Andrés Sánchez,mx MEX,GK,Atlético,25,1997,24,24,2160,48,41,43,71
Andrés Vombergar,si SVN,MO,San Lorenzo,29,1994,19,3,646,36,30,17,52
Andrés Zanini,ar ARG,DF,ec LDU de Quito,27,1997,1,0,1,28,11,8,3
Andy King,wls WAL,MF,Bristol City,34,1988,15,4,412,30,41,33,57
Andy Polo,pe PER,MO,pe Universitario,29,1994,6,6,537,36,64,54,35
Andy Rinomhota,zw ZIM,MF,Rotherham Utd,26,1997,19,13,1248,30,34,40,60
Andy Smith,sct SCO,MF,Hull City,21,2001,1,0,1,51,9,7,20
Andy Visser,nl NED,FW,Vitesse,18,2004,9,2,241,22,33,20,28
Anfernee Dijksteel,sr SUR,DF,Middlesbrough,26,1996,20,8,744,49,54,85,34
Ange-Yoan Bonny,fr FRA,FW,Parma,19,2003,35,28,1990,73,87,80,58
Angelo Marchese,ar ARG,DF,Tigre,19,2004,5,4,378,51,54,89,48
Angus Gunn,sct SCO,GK,Norwich City,27,1996,40,40,3540,51,50,55,84
Anibal Leguizamón,ar ARG,DF,Belgrano,32,1992,14,14,1228,61,35,36,54
Anis Hadj Moussa,dz ALG,FW,Vitesse,21,2002,14,9,850,58,90,92,41
Anis Mehmeti,al ALB,MO,Bristol City,22,2001,38,21,1865,57,40,77,50
Anouar Ait El Hadj,be BEL,MO,Genk,21,2002,9,3,282,74,74,55,57
Anouar El Azzouzi,nl NED,MF,Zwolle,22,2001,22,14,1313,39,47,43,78
Anselmo García MacNulty,ie IRL,DF,Zwolle,20,2003,31,30,2508,76,71,72,66
Anthoni,br BRA,GK,Internacional,22,2002,2,2,180,39,35,43,37
Anthony Descotte,be BEL,FW,Utrecht,19,2003,6,2,211,36,52,63,67
Anthony Fontana,us USA,MO,Zwolle,23,1999,4,0,47,38,10,10,19
Anthony Landazuri,ec ECU,DF,ec Independiente,26,1997,5,5,405,64,85,57,65
Anthony Limbombe,be BEL,FW,Almere City,29,1994,3,3,182,34,54,76,29
Anthony Markanich,ph PHI,MF,Minnesota Utd,24,1999,21,16,1374,42,49,45,69
Anthony Moris,lu LUX,GK,Union SG,33,1990,29,29,2588,64,60,56,42
Anthony Musaba,nl NED,MO,Sheffield Weds,22,2000,43,29,2618,49,40,56,42
Anthony Partipilo,it ITA,FW,Parma,28,1994,27,8,999,74,81,75,63
Anthony Patterson,eng ENG,GK,Sunderland,23,2000,45,45,4050,63,48,53,44
Anthony Ramirez,us USA,MF,FC Dallas,18,2005,1,0,1,27,11,7,6
Anthony Uribe,ve VEN,MO,ve Dep Táchira,33,1990,4,3,268,13,10,17,37
Anthony Valencia,ec ECU,MO,Antwerp,20,2003,7,1,189,50,73,97,61
Antino Lopez,us USA,MF,Seattle Sounders,21,2002,1,0,6,51,38,36,6
Antoine Bernier,be BEL,MO,Charleroi,25,1997,21,8,662,53,41,64,70
Antoine Colassin,be BEL,FW,Anderlecht,22,2001,1,0,9,37,16,46,15
Antoine Hainaut,fr FRA,MF,Parma,21,2002,4,2,113,23,27,51,63
Anton Gaaei,dk DEN,DF,Ajax,20,2002,25,12,1164,90,87,91,47
Antoni Milambo,nl NED,MO,Feyenoord,18,2005,8,3,233,73,85,34,52
Antonino La Gumina,it ITA,FW,Sampdoria,27,1996,12,4,387,51,23,33,51
Antonio Adán,es ESP,GK,Sporting CP,36,1987,22,22,1980,39,43,53,38
Antonio Bareiro,py PAR,MO,py Libertad,34,1989,4,2,201,28,53,52,40
Antonio Barreca,it ITA,MF,Sampdoria,28,1995,22,14,1293,33,49,54,36
Antonio Briseño,mx MEX,DF,Guadalajara,29,1994,26,18,1649,69,45,24,43
Antonio Candela,it ITA,DF,Venezia,23,2000,36,35,2977,56,80,86,41
Antonio Caracciolo,it ITA,DF,Pisa,33,1990,24,23,1954,68,48,30,65
Antonio Carlos,br BRA,DF,Fluminense,30,1993,19,12,1285,31,54,39,45
Antonio Castillo,cl CHI,DF,cl Huachipato,25,1998,4,2,161,38,14,64,70
Antonio Ceza,cl CHI,DF,cl Palestino,21,2002,4,2,232,32,15,15,23
Antonio Galeano,py PAR,MO,uy Nacional,23,2000,8,8,651,33,57,59,55
Antonio Leone,mx MEX,DF,Monterrey,19,2004,1,1,90,28,14,31,13
Antonio Napolitano,ar ARG,MF,Ind. Rivadavia,24,1999,4,1,119,52,50,38,72
Antonio Nusa,no NOR,MO,Club Brugge,18,2005,20,9,1009,78,76,95,70
Antonio Palumbo,it ITA,MF,Modena,26,1996,36,35,2761,81,81,76,53
Antonio Pergreffi,it ITA,DF,Modena,35,1988,24,20,1840,25,38,29,40
Antonio Raimondo,it ITA,FW,Ternana,19,2004,38,24,2224,52,34,46,55
Antonio Satriano,it ITA,FW,Heracles Almelo,19,2003,6,1,163,17,26,18,45
Antonio Vergara,it ITA,MO,Reggiana,20,2003,7,3,202,56,54,59,78
Antonio Čolak,hr CRO,MO,Parma,29,1993,22,6,663,63,21,25,30
Antony,br BRA,MO,Portland Timbers,22,2001,33,20,1886,73,49,80,77
Antony Alonso,ar ARG,FW,Deportivo Riestra,25,1998,16,9,703,60,39,44,74
Antony Iannarilli,it ITA,GK,Ternana,32,1990,32,32,2880,54,50,73,57
António Filipe de Carvalho,pt POR,GK,Estrela,38,1985,3,3,270,39,42,43,47
António Silva,pt POR,DF,Benfica,19,2003,30,29,2616,56,55,52,63
Anwar El Ghazi,nl NED,FW,PSV Eindhoven,28,1995,1,0,4,53,29,86,11
Aníbal Chalá,ec ECU,DF,ec Barcelona,27,1996,5,5,447,54,60,78,23
Aníbal Godoy,pa PAN,MF,Nashville SC,33,1990,23,17,1492,52,70,40,55
Aníbal Moreno,ar ARG,MF,Palmeiras,24,1999,41,36,2958,65,59,40,56
Apostolos Vellios,gr GRE,MO,Zwolle,31,1992,27,4,733,51,33,15,34
Ar'jany Martha,nl NED,MF,Ajax,19,2003,9,8,699,48,73,90,65
Arath Moreno,mx MEX,MF,Necaxa,17,2005,2,0,40,38,49,20,47
Arbnor Muja,al ALB,MO,Antwerp,24,1998,23,14,1208,72,60,85,47
Archie Brown,eng ENG,DF,Gent,21,2002,21,20,1650,56,71,95,40
Archie Gray,eng ENG,MF,Leeds United,17,2006,44,40,3599,29,45,61,54
Arelibetsiel Hernández,mx MEX,DF,Tijuana,28,1994,1,0,10,42,53,46,8
Ari Contreras,mx MEX,DF,Pachuca,17,2005,2,2,144,56,36,80,42
Arianit Ferati,xk KVX,MF,Fortuna Sittard,25,1997,16,9,739,48,60,54,46
Ariel Gamarra,py PAR,MF,Arg Juniors,20,2003,18,10,967,32,56,28,81
Ariel Lassiter,cr CRC,MF,Chicago Fire,29,1994,27,25,2037,67,51,79,16
Ariel Martínez,cl CHI,MF,cl Palestino,30,1994,5,4,339,33,46,47,68
Ariel Rojas,ar ARG,MF,Belgrano,38,1986,1,0,16,27,9,20,6
Arjan Raikhy,eng ENG,MF,Leicester City,20,2002,1,0,3,27,9,45,20
Arkadiusz Reca,pl POL,DF,Spezia,28,1995,14,13,1059,92,60,81,24
Armando González,mx MEX,MO,Guadalajara,20,2003,3,0,33,47,55,35,84
Armando Méndez,uy URU,DF,Newell's OB,27,1996,19,17,1433,66,61,84,66
Armando Obispo,nl NED,DF,PSV Eindhoven,24,1999,9,1,169,38,56,39,50
Armando Rivas,ve VEN,MF,ve Caracas,21,2003,2,0,35,59,77,74,10
Armel Bella Kotchap,de GER,DF,PSV Eindhoven,21,2001,4,2,162,35,56,47,28
Arnaud Ake,ci CIV,FW,Tijuana,25,1998,13,8,668,68,40,42,45
Arnaud Bodart,be BEL,GK,Standard Liège,25,1998,29,29,2610,51,51,55,57
Arnaud Souquet,fr FRA,DF,Chicago Fire,31,1992,26,21,1868,44,68,75,58
Arno Verschueren,be BEL,MF,Sparta R'dam,26,1997,27,27,2364,87,59,63,47
Arnór Sigurðsson,is ISL,MO,Blackburn,24,1999,29,17,1456,62,66,51,30
Aron Dønnum,no NOR,MF,Standard Liège,25,1998,5,5,428,45,64,80,21
Arthur,br BRA,FW,Cruzeiro,25,1998,63,32,3118,55,54,61,50
Arthur Cabral,br BRA,FW,Benfica,25,1998,28,13,1329,57,50,60,49
Arthur Piedfort,be BEL,MF,Westerlo,18,2005,17,17,1465,31,45,44,50
Arthur Rodrigues,br BRA,MO,Cruzeiro,19,2004,3,0,82,23,31,37,25
Arthur Vermeeren,be BEL,MF,Antwerp,18,2005,21,21,1870,55,76,66,41
Arthur Zagre,fr FRA,DF,Excelsior,21,2001,28,28,2313,63,62,80,68
Artur,br BRA,MF,Houston Dynamo,27,1996,34,34,3038,29,59,41,59
Artur Ioniță,md MDA,MF,Calcio Lecco 1912,32,1990,36,35,2841,68,53,44,43
Artur Jorge Marques Amorim,pt POR,DF,Farense,28,1994,9,5,493,30,22,16,48
Artur Serobyan,am ARM,MF,Casa Pia,20,2003,2,1,65,27,10,40,62
Arturo Calabresi,it ITA,DF,Pisa,27,1996,26,17,1440,82,72,76,66
Arturo Ortiz,mx MEX,DF,FC Juárez,30,1992,16,10,1074,73,58,43,74
Arturo Vidal,cl CHI,MO,cl Colo-Colo,36,1987,7,6,527,45,59,20,78
Arvin Appiah,eng ENG,MO,Rotherham Utd,22,2001,29,7,834,18,27,53,42
Ashley Barnes,eng ENG,MO,Norwich City,33,1989,35,30,2503,39,34,11,37
Ashley Fletcher,eng ENG,MO,Sheffield Weds,27,1995,23,4,610,21,25,12,58
Ashley Phillips,wls WAL,DF,Plymouth Argyle,18,2005,18,16,1384,22,33,30,37
Ashley Westwood,eng ENG,MF,Charlotte,33,1990,33,33,2970,70,84,38,22
Asier Illarramendi,es ESP,MF,FC Dallas,33,1990,25,22,1952,72,85,54,68
Asmir Begović,ba BIH,GK,QPR,36,1987,45,45,4049,56,53,43,76
Augustin Anello,it ITA,MO,Sparta R'dam,21,2002,8,1,225,33,43,62,42
Augusto Lotti,it ITA,FW,Cruz Azul,27,1996,24,6,757,22,59,48,72
Augusto Max,ar ARG,MF,Gimnasia–LP,31,1992,13,6,557,27,40,25,74
Augusto Schott,ar ARG,DF,Newell's OB,24,2000,15,10,1001,53,61,81,56
Augusto Solari,ar ARG,MO,Atlas,31,1992,30,19,1489,41,37,40,74
Aurélien Scheidler,fr FRA,FW,Bari,25,1998,3,0,95,31,32,46,31
Avilés Hurtado,co COL,MO,FC Juárez,36,1987,28,18,1725,80,76,76,52
Axel Atum,ar ARG,MO,Estudiantes–LP,18,2006,2,0,12,22,8,12,57
Axel Guessand,fr FRA,DF,Volendam,18,2004,2,1,41,28,10,21,87
Axel Moyano,pe PER,MF,pe Alianza Lima,23,2001,1,0,6,51,28,7,6
Axel Tuanzebe,cd COD,DF,Ipswich Town,25,1997,18,16,1376,42,68,57,63
Axel Werner,ar ARG,GK,Rosario Central,27,1996,3,3,270,39,46,43,36
Ayase Ueda,jp JPN,MO,Feyenoord,24,1998,26,5,833,71,50,39,36
Aynsley Pears,eng ENG,GK,Blackburn,25,1998,26,26,2311,50,51,43,75
Ayo Akinola,ca CAN,MO,Toronto FC,24,2000,5,0,87,16,50,14,27
Ayrton Lucas,br BRA,DF,Flamengo,26,1997,41,34,2865,88,75,87,45
Ayrton Portillo,ar ARG,MF,Defensa y Just,23,2000,7,3,338,36,37,36,45
Ayrton Preciado,ec ECU,MF,Querétaro,29,1994,4,0,34,42,45,83,15
Azeem Abdulai,sct SCO,MF,Swansea City,20,2002,7,0,139,61,74,77,93
Aziel Jackson,us USA,MF,Columbus Crew,22,2001,25,13,1157,77,74,83,32
Aziz Ouattara,ci CIV,MF,Genk,22,2001,8,3,285,29,27,51,68
Bachir Belloumi,dz ALG,MO,Farense,21,2002,33,26,2069,67,53,55,77
Bae Junho,kr KOR,MO,Stoke City,19,2003,38,25,2392,48,74,68,55
Bailey-Tye Cadamarteri,jm JAM,FW,Sheffield Weds,18,2005,23,14,1102,52,32,24,59
Bakary Haidara,ci CIV,DF,Westerlo,18,2005,5,4,350,26,31,34,49
Baldovino Cimino,it ITA,DF,Cosenza,19,2004,16,8,789,38,49,58,29
Bali Mumba,eng ENG,MO,Plymouth Argyle,21,2001,43,36,2956,43,56,57,71
Baltasar Barcia,uy URU,MO,Criciúma,22,2001,4,0,25,46,30,23,89
Baltasar Rodríguez,ar ARG,MO,Racing Club,20,2003,19,9,868,28,62,54,66
Bambo Diaby,sn SEN,DF,Sheffield Weds,25,1997,34,26,2266,28,31,24,46
Barreto,br BRA,MF,Criciúma,28,1995,30,29,2281,48,46,36,63
Barry Bannan,sct SCO,MF,Sheffield Weds,33,1989,42,41,3418,59,77,48,44
Barry Lauwers,nl NED,GK,Volendam,23,1999,1,1,90,39,46,43,53
Bart Nieuwkoop,nl NED,DF,Feyenoord,27,1996,23,11,1035,73,87,78,48
Bart Ramselaar,nl NED,MO,Utrecht,27,1996,11,3,401,64,63,61,27
Bart Vriends,nl NED,DF,Sparta R'dam,32,1991,26,26,2205,56,56,40,50
Bart van Hintum,nl NED,DF,Zwolle,36,1987,3,2,181,61,83,68,69
Bart van Rooij,nl NED,DF,NEC Nijmegen,22,2001,24,23,1975,84,74,82,44
Bartosz Bereszyński,pl POL,DF,Sampdoria,31,1992,1,1,90,51,57,57,7
Bartosz Białkowski,pl POL,GK,Millwall,36,1987,14,14,1260,48,43,43,41
Bartosz Slisz,pl POL,MF,Atlanta Utd,24,1999,28,27,2398,56,60,62,50
Bartłomiej Drągowski,pl POL,GK,Spezia,25,1997,13,13,1170,54,61,43,46
Bas Dost,nl NED,FW,NEC Nijmegen,34,1989,8,5,463,63,74,30,38
Bas Kuipers,nl NED,DF,Go Ahead Eag,28,1994,33,33,2950,88,75,80,35
Bashir Humphreys,eng ENG,DF,Swansea City,20,2003,24,22,1893,54,42,52,39
Bastos,ao ANG,DF,Botafogo (RJ),32,1991,42,41,3489,58,44,36,53
Bautista Barros Schelotto,ar ARG,DF,Platense,24,2000,17,16,1378,42,59,36,65
Bautista Kociubinski,ar ARG,MF,Estudiantes–LP,22,2001,10,3,333,28,60,37,82
Bautista Merlini,ar ARG,MF,py Libertad,28,1995,6,5,420,47,89,83,18
Beckham Castro,co COL,MO,co Millonarios,20,2003,3,0,17,50,8,6,6
Beder Caicedo,ec ECU,DF,ec Independiente,31,1992,4,4,283,63,68,77,63
Belal Halbouni,sy SYR,DF,Vancouver W'caps,24,1999,3,2,168,40,42,68,31
Ben Aissa Ben Amar,ma MAR,DF,Volendam,26,1997,31,27,2270,66,48,51,40
Ben Bender,us USA,MO,Charlotte,22,2001,6,2,194,69,51,55,21
Ben Cabango,wls WAL,DF,Swansea City,23,2000,35,32,2890,37,58,38,54
Ben Cremaschi,us USA,MF,Inter Miami,18,2005,22,12,1140,71,57,70,45
Ben Gibson,eng ENG,DF,Norwich City,30,1993,35,33,2871,29,47,29,39
Ben Hamer,eng ENG,GK,Watford,35,1987,19,19,1710,44,40,43,50
Ben Hatton,0,MF,Rotherham Utd,0,0,3,0,5,27,14,7,6
Ben Jackson,eng ENG,MF,Huddersfield,22,2001,25,14,1337,59,35,47,61
Ben Lhassine Kone,ci CIV,MF,Como,23,2000,14,8,757,35,60,56,37
Ben Pearson,eng ENG,MF,Stoke City,28,1995,29,22,1846,23,54,34,48
Ben Sheaf,eng ENG,MF,Coventry City,25,1998,31,30,2590,67,71,76,71
Ben Waine,nz NZL,FW,Plymouth Argyle,22,2001,32,9,920,27,35,26,43
Ben Whiteman,eng ENG,MF,Preston,27,1996,30,25,2332,67,60,25,46
Ben Wiles,eng ENG,MO,Rotherham Utd,24,1999,32,22,2015,16,39,21,56
Ben Wilmot,eng ENG,DF,Stoke City,23,1999,25,23,2043,54,50,45,39
Ben Wilson,eng ENG,GK,Coventry City,30,1992,18,18,1620,45,48,58,40
Ben Woodburn,wls WAL,MO,Preston,23,1999,20,1,249,20,51,26,91
Beni,ao ANG,MF,Casa Pia,21,2002,25,14,1470,28,43,42,57
Benito Raman,be BEL,FW,Anderlecht,28,1994,10,3,275,48,64,78,74
Benjamin Chrisene,eng ENG,DF,Blackburn,19,2004,16,7,820,41,45,69,71
Benjamin Kikanovic,us USA,MO,SJ Earthquakes,24,2000,24,13,1253,46,31,37,81
Benjamin Lundt,de GER,GK,St. Louis,28,1995,3,2,239,39,42,43,46
Benjamin Nelson,eng ENG,DF,Leicester City,19,2004,5,2,209,64,53,55,73
Benjamin Tahirovic,ba BIH,MF,Ajax,20,2003,26,18,1667,68,75,44,53
Benjamín Ampuero,cl CHI,MF,cl Huachipato,17,2006,1,0,12,41,36,18,11
Benjamín Bosch,ar ARG,MF,Vélez Sarsfield,18,2005,2,0,3,65,14,45,6
Benjamín Domínguez,ar ARG,FW,Gimnasia–LP,20,2003,11,11,960,58,70,81,58
Benjamín Galdames,mx MEX,MO,Atlético,22,2001,16,4,563,81,52,83,77
Benjamín Gazzolo,cl CHI,DF,cl Huachipato,26,1997,6,6,540,38,34,32,70
