Player,Nation,Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
Leighton Clarkson,eng ENG,MF,sct Aberdeen,21,2001,3,2,146,46,49,26,43
Lennard Maloney,us USA,MF,Heidenheim,23,1999,29,27,2284,47,33,19,58
Leny Yoro,fr FRA,DF,fr Lille,17,2005,39,36,3251,55,33,30,42
Leo Bengtsson,se SWE,MO,cy Aris Limassol FC,25,1998,6,5,458,47,56,42,66
Leo Sauer,sk SVK,MO,nl Feyenoord,17,2005,2,0,15,38,36,97,12
Leo Skiri Østigård,no NOR,DF,it Napoli,23,1999,29,19,1814,63,47,38,43
Leon Bailey,jm JAM,MO,eng Aston Villa,25,1997,46,30,2838,80,74,82,36
Leon Chiwome,eng ENG,FW,Wolves,17,2006,3,2,174,16,28,16,56
Leon Goretzka,de GER,MF,de Bayern Munich,28,1995,40,34,3002,76,83,67,58
Leon Grgic,at AUT,MF,at Sturm Graz,17,2006,1,0,3,28,10,7,7
Leon Opitz,de GER,MO,Werder Bremen,18,2005,3,0,18,37,7,87,58
Leon-Robin Juberg-Hovland,no NOR,MF,no Molde,19,2004,1,0,6,42,15,7,7
Leonardo Balerdi,ar ARG,DF,Marseille,24,1999,39,37,3300,62,48,48,86
Leonardo Bittencourt,de GER,MF,Werder Bremen,29,1993,29,19,1578,59,72,79,37
Leonardo Bonucci,it ITA,MF,tr Fenerbahçe,36,1987,12,9,727,47,28,12,46
Leonardo Cerri,it ITA,DF,Juventus,20,2003,1,0,7,29,11,47,4
Leonardo Mendicino,it ITA,MF,Atalanta,17,2006,2,0,2,28,15,7,7
Leonardo Pavoletti,it ITA,FW,Cagliari,34,1988,19,5,628,71,55,24,44
Leonardo Spinazzola,it ITA,DF,Roma,30,1993,34,23,2015,85,73,92,17
Leonidas Stergiou,ch SUI,DF,Stuttgart,21,2002,15,6,594,75,62,51,50
Leroy Sané,de GER,FW,de Bayern Munich,27,1996,39,36,3058,67,89,91,50
Lesley Ugochukwu,fr FRA,MF,Chelsea,19,2004,12,3,301,41,52,55,79
Levi Colwill,eng ENG,DF,Chelsea,20,2003,23,20,1797,59,59,60,76
Levi Garcia,tt TRI,FW,gr AEK Athens,25,1997,3,3,211,64,39,28,28
Lewin Blum,ch SUI,DF,ch Young Boys,22,2001,6,3,336,80,49,49,62
Lewis Cook,eng ENG,MF,Bournemouth,26,1997,33,32,2786,34,67,32,69
Lewis Dobbin,eng ENG,MF,Everton,20,2003,12,1,232,82,37,83,72
Lewis Dunk,eng ENG,DF,Brighton,31,1991,40,40,3454,65,69,49,34
Lewis Ferguson,sct SCO,MF,Bologna,23,1999,31,31,2712,80,68,65,34
Lewis Hall,eng ENG,DF,eng Newcastle Utd,18,2004,19,9,826,85,63,81,75
Lewis Miley,eng ENG,MF,eng Newcastle Utd,17,2006,20,16,1372,60,59,49,59
Lewis Warrington,eng ENG,FW,Everton,20,2002,1,0,1,24,17,7,13
Liam Henderson,sct SCO,MF,Empoli,27,1996,1,0,5,28,10,7,7
Liam Scales,ie IRL,DF,sct Celtic,24,1998,6,6,540,31,51,27,50
Liberato Cacace,nz NZL,DF,Empoli,22,2000,31,18,1912,46,69,72,50
Libor Holík,cz CZE,MF,cz Viktoria Plzeň,25,1998,3,2,174,55,57,49,35
Lilian Brassier,fr FRA,DF,Brest,23,1999,30,30,2677,62,50,46,40
Lilian Egloff,de GER,MF,Stuttgart,20,2002,5,1,106,19,15,35,40
Linton Maina,de GER,MO,Köln,24,1999,31,21,1901,43,49,76,38
Lior Refaelov,il ISR,MO,il Maccabi Haifa,37,1986,8,4,388,16,50,13,74
Lisandro Martínez,ar ARG,DF,eng Manchester Utd,25,1998,12,9,736,39,57,46,39
Llazaros Rota,gr GRE,DF,gr AEK Athens,25,1997,3,2,204,60,44,91,7
Lloyd Kelly,eng ENG,DF,Bournemouth,24,1998,23,17,1559,42,63,49,55
Logan Costa,cv CPV,DF,Toulouse,22,2001,38,36,3279,49,54,49,53
Lorenc Trashi,al ALB,MF,xk KF Ballkani Therandë,31,1992,6,6,507,33,36,72,68
Lorenco Šimić,hr CRO,DF,il Maccabi Haifa,27,1996,9,6,556,26,16,19,37
Lorenz Assignon,tg TOG,DF,Rennes,23,2000,34,31,2606,90,72,83,49
Lorenzo Amatucci,it ITA,MF,Fiorentina,19,2004,2,0,22,39,59,54,23
Lorenzo Colombo,it ITA,FW,Monza,21,2002,25,16,1359,51,39,41,64
Lorenzo De Silvestri,it ITA,DF,Bologna,35,1988,15,7,674,64,35,47,49
Lorenzo Lucca,it ITA,FW,Udinese,22,2000,37,30,2592,46,34,22,56
Lorenzo Montipò,it ITA,GK,Hellas Verona,27,1996,37,37,3330,62,78,43,68
Lorenzo Pellegrini,it ITA,MF,Roma,27,1996,39,28,2585,87,71,70,42
Lorenzo Pirola,it ITA,DF,Salernitana,21,2002,27,24,1987,53,24,27,60
Lorenzo Venuti,it ITA,DF,Lecce,28,1995,14,3,364,47,66,75,51
Loris Benito,ch SUI,DF,ch Young Boys,31,1992,5,5,406,25,40,22,47
Loris Karius,de GER,GK,Newcastle Utd,30,1993,1,1,90,40,36,43,38
Loris Mouyokolo,fr FRA,DF,Lorient,22,2001,1,1,90,29,15,17,33
Loum Tchaouna,fr FRA,MO,Salernitana,19,2003,33,23,2100,54,41,53,39
Lovro Majer,hr CRO,MF,Rennes,25,1998,33,25,2122,77,78,80,27
Lovro Zvonarek,hr CRO,MO,Bayern Munich,18,2005,5,1,163,67,55,48,25
Loïc Bade,fr FRA,DF,es Sevilla,23,2000,30,28,2372,33,48,38,80
Loïc Lapoussin,mg MAD,DF,be Union SG,27,1996,10,8,767,58,85,93,44
Loïc Nego,hu HUN,MF,Le Havre,32,1991,28,18,1561,46,53,70,58
Loïs Openda,be BEL,FW,de RB Leipzig,23,2000,42,40,3250,79,57,62,35
Luc Kassi,ci CIV,MO,fo KÍ,28,1994,3,2,181,14,34,11,33
Luca Caldirola,it ITA,DF,Monza,32,1991,29,23,2141,54,40,27,35
Luca Garritano,it ITA,MF,Frosinone,29,1994,12,5,485,47,46,42,42
Luca Gemello,it ITA,GK,Torino,23,2000,2,2,180,40,47,43,36
Luca Kilian,de GER,DF,Köln,23,1999,13,6,635,33,19,26,64
Luca Koleosho,it ITA,MO,Burnley,18,2004,15,13,974,49,35,80,25
Luca Lipani,it ITA,MF,Sassuolo,18,2005,8,5,384,36,45,38,69
Luca Mazzitelli,it ITA,MF,Frosinone,27,1995,29,26,2210,69,49,46,52
Luca Netz,de GER,DF,Gladbach,20,2003,30,25,2225,54,69,77,47
Luca Oyen,be BEL,FW,be Genk,20,2003,2,1,100,16,52,27,30
Luca Pellegrini,it ITA,DF,it Lazio,24,1999,23,10,947,77,56,79,60
Luca Pfeiffer,de GER,MO,Darmstadt 98,26,1996,24,20,1619,38,37,16,40
Luca Raimund,de GER,MO,Stuttgart,18,2005,3,0,30,50,25,14,73
Luca Ranieri,it ITA,DF,it Fiorentina,24,1999,37,32,2922,77,69,54,35
Luca Waldschmidt,de GER,MO,Köln,27,1996,22,14,1146,59,49,44,57
Luca de la Torre,us USA,MF,Celta Vigo,25,1998,31,22,1956,54,53,69,40
Lucas,br BRA,DF,Cádiz,22,2001,28,15,1539,78,60,72,61
Lucas Beltrán,ar ARG,MO,it Fiorentina,22,2001,44,30,2448,70,49,22,49
Lucas Beraldo,br BRA,DF,fr Paris S-G,19,2003,18,16,1417,55,51,42,66
Lucas Boyé,ar ARG,FW,Granada,27,1996,31,30,2541,48,58,50,76
Lucas Chevalier,fr FRA,GK,fr Lille,21,2001,40,40,3629,59,64,57,59
Lucas Digne,fr FRA,DF,eng Aston Villa,30,1993,44,36,3211,81,68,73,43
Lucas Gourna-Douath,fr FRA,MF,at RB Salzburg,19,2003,5,4,399,46,49,38,78
Lucas Hernández,fr FRA,DF,fr Paris S-G,27,1996,38,33,2750,69,74,68,60
Lucas Hey,dk DEN,DF,dk Nordsjælland,20,2003,5,4,374,62,47,40,34
Lucas Höler,de GER,MO,Freiburg,29,1994,43,34,3048,47,38,23,63
Lucas Lingman,fi FIN,MF,fi HJK,25,1998,6,6,510,54,79,42,47
Lucas Lovat,br BRA,MF,sk Slovan Bratislava,26,1997,3,3,263,43,72,61,59
Lucas Martínez Quarta,ar ARG,DF,it Fiorentina,27,1996,38,34,3026,82,76,63,78
Lucas Michal,fr FRA,FW,Monaco,18,2005,1,0,7,24,17,40,13
Lucas Mincarelli,fr FRA,MF,Montpellier,19,2004,13,12,978,57,36,61,66
Lucas Ocampos,ar ARG,FW,es Sevilla,29,1994,40,38,3216,50,69,77,84
Lucas Paquetá,br BRA,MO,West Ham,25,1997,40,39,3320,55,76,43,81
Lucas Perrin,fr FRA,DF,Strasbourg,24,1998,31,30,2723,31,57,40,53
Lucas Robertone,ar ARG,MF,Almería,26,1997,33,29,2381,42,68,41,66
Lucas Torreira,uy URU,MF,tr Galatasaray,27,1996,8,8,667,39,62,42,50
Lucas Torró,es ESP,MF,Osasuna,29,1994,28,21,1788,45,31,23,51
Lucas Tousart,fr FRA,MF,de Union Berlin,26,1997,28,21,1808,32,30,36,68
Lucas Vázquez,es ESP,DF,es Real Madrid,32,1991,38,18,1795,94,80,89,51
Lucien Agoume,fr FRA,MF,Inter,21,2002,13,9,782,39,49,38,72
Luck Zogbé,ci CIV,DF,Brest,18,2005,1,0,11,29,11,8,23
Ludovic Ajorque,fr FRA,FW,Mainz 05,29,1994,26,15,1360,38,50,27,48
Ludovic Blas,fr FRA,MO,Rennes,25,1997,37,21,1934,66,53,72,46
Luigi Canotto,it ITA,FW,Frosinone,29,1994,1,0,16,24,14,32,13
Luigi Cherubini,it ITA,MF,it Roma,19,2004,1,0,2,28,15,7,7
Luis Alberto,es ESP,MF,it Lazio,30,1992,41,37,2953,74,90,83,25
Luis Díaz,co COL,FW,Liverpool,26,1997,44,37,3068,69,82,86,61
Luis Enrique Palma,hn HON,FW,sct Celtic,23,2000,5,4,266,64,48,76,74
Luis Henrique,br BRA,MO,Marseille,21,2001,22,11,1147,41,53,68,61
Luis Hernández,es ESP,DF,Cádiz,34,1989,9,8,723,63,56,26,28
Luis Javier Suárez,co COL,FW,Almería,25,1997,15,10,917,62,42,59,52
Luis Milla,es ESP,MF,Getafe,28,1994,27,25,2115,40,65,41,65
Luis Muriel,co COL,MO,Atalanta,32,1991,23,5,677,88,85,87,40
Luis Rioja,es ESP,MO,Alavés,29,1993,37,31,2498,49,53,54,49
Luis Sinisterra,co COL,MO,Bournemouth,24,1999,20,7,699,72,72,92,84
Luiz Felipe,it ITA,DF,Betis,26,1997,4,4,360,24,34,9,40
Luiz Henrique,br BRA,FW,Betis,22,2001,19,9,856,44,76,84,87
Luka Adžić,rs SRB,MO,rs Čukarički,24,1998,4,3,246,60,30,42,35
Luka Gugeshashvili,ge GEO,GK,az Qarabağ,24,1999,1,0,6,40,35,43,34
Luka Ivanušec,hr CRO,MO,nl Feyenoord,24,1998,7,2,286,28,62,73,48
Luka Jović,rs SRB,MO,it Milan,25,1997,28,9,1075,60,46,22,41
Luka Marin,hr CRO,DF,ba Zrinjski Mostar,25,1998,1,0,1,29,11,8,4
Luka Menalo,ba BIH,MO,hr Dinamo Zagreb,27,1996,2,1,71,45,53,73,58
Luka Modrić,hr CRO,MF,es Real Madrid,37,1985,43,21,2108,74,95,85,40
Luka Romero,ar ARG,MO,Milan,18,2004,17,5,526,59,29,45,28
Luka Subotić,rs SRB,DF,rs Čukarički,20,2003,4,4,305,33,29,12,76
Luka Sučić,hr CRO,MO,at RB Salzburg,20,2002,6,4,392,56,67,51,70
Lukas Daschner,de GER,MO,Bochum,24,1998,20,3,536,51,59,50,49
Lukas Klostermann,de GER,DF,de RB Leipzig,27,1996,31,19,1792,54,61,38,31
Lukas Kübler,de GER,DF,Freiburg,30,1992,35,26,2281,57,51,49,67
Lukas Lerager,dk DEN,MF,dk FC Copenhagen,30,1993,6,6,539,75,41,32,73
Lukas Nmecha,de GER,FW,Wolfsburg,24,1998,3,0,42,90,48,45,78
Lukas Ullrich,de GER,MF,Gladbach,19,2004,4,0,47,28,10,49,21
Luke Berry,eng ENG,MF,Luton Town,31,1992,17,2,323,75,32,28,34
Luke Chambers,eng ENG,DF,eng Liverpool,19,2004,3,2,137,34,33,59,28
Luke Harris,wls WAL,MF,Fulham,18,2005,1,0,75,28,20,14,24
Luke Shaw,eng ENG,DF,eng Manchester Utd,28,1995,14,14,1094,48,76,65,42
Luke Thomas,eng ENG,DF,Sheffield Utd,22,2001,12,11,917,37,39,56,41
Lukáš Haraslín,sk SVK,MO,cz Sparta Prague,27,1996,9,6,522,76,40,43,39
Lukáš Hejda,cz CZE,DF,cz Viktoria Plzeň,33,1990,8,4,353,30,39,34,24
Lukáš Hrádecký,fi FIN,GK,Leverkusen,33,1989,33,33,2970,53,47,68,46
Lukáš Kalvach,cz CZE,MF,cz Viktoria Plzeň,28,1995,10,10,894,66,68,46,52
Lukáš Masopust,cz CZE,MF,cz Slavia Prague,30,1993,6,6,465,86,73,64,44
Lukáš Pauschek,sk SVK,MF,sk Slovan Bratislava,30,1992,6,2,164,51,32,52,82
Lukáš Provod,cz CZE,MO,cz Slavia Prague,26,1996,7,4,413,48,79,64,36
Lukáš Sadílek,cz CZE,MF,cz Sparta Prague,27,1996,8,1,219,52,40,31,32
Lukáš Červ,cz CZE,MF,cz Viktoria Plzeň,22,2001,4,4,384,26,20,30,71
Lukáš Štetina,sk SVK,DF,sk Spartak Trnava,32,1991,3,3,258,32,44,34,54
Lumbardh Dellova,xk KVX,MF,xk KF Ballkani Therandë,24,1999,6,6,540,22,46,29,85
Luther Singh,za RSA,MO,rs Čukarički,25,1997,4,0,64,39,32,86,70
Lutsharel Geertruida,nl NED,DF,nl Feyenoord,23,2000,7,7,660,38,64,69,53
Luuk de Jong,nl NED,FW,nl PSV Eindhoven,32,1990,7,7,627,51,37,21,71
Luís Maximiano,pt POR,GK,Almería,24,1999,33,33,2970,50,42,54,44
Luís Neto,pt POR,DF,pt Sporting CP,35,1988,2,1,101,37,41,24,88
Lyle Foster,za RSA,MO,Burnley,22,2000,24,22,1899,54,32,43,42
Lázaro,br BRA,MO,Almería,21,2002,14,2,285,39,39,53,39
Léo Baptistão,br BRA,FW,Almería,30,1992,32,22,1837,50,45,39,74
Léo Leroy,fr FRA,MF,Montpellier,23,2000,21,3,499,29,41,46,73
Lóránd Pászka,hu HUN,DF,hu Ferencváros,27,1996,1,0,9,29,16,40,4
M'Bala Nzola,ao ANG,FW,it Fiorentina,26,1996,42,17,1883,55,61,50,62
M'Baye Niang,sn SEN,FW,Empoli,28,1994,14,5,708,66,49,47,48
Maarten Vandevoordt,be BEL,GK,be Genk,21,2002,4,4,360,55,49,43,34
Maciej Rosołek,pl POL,MO,pl Legia Warsaw,21,2001,8,1,161,30,35,46,62
Mads Bidstrup,dk DEN,MF,at RB Salzburg,22,2001,6,6,494,31,15,31,78
Mads Hansen,dk DEN,FW,dk Nordsjælland,21,2002,1,0,18,60,49,67,13
Mads Juel Andersen,dk DEN,DF,Luton Town,25,1997,8,4,400,59,16,13,74
Mads Mikkelsen,fo FRO,MO,fo KÍ,23,1999,5,2,184,53,17,45,83
Mads Pedersen,dk DEN,DF,Augsburg,26,1996,27,19,1786,73,64,82,59
Mads Roerslev,dk DEN,DF,Brentford,24,1999,34,22,1985,72,54,59,53
Maduka Okoye,ng NGA,GK,Udinese,23,1999,21,21,1890,40,43,43,52
Maghnes Akliouche,fr FRA,MO,Monaco,21,2002,28,18,1613,80,82,68,60
Magnus Grødem,no NOR,MF,no Molde,24,1998,5,2,142,35,20,57,20
Magnus Mattsson,dk DEN,MF,dk FC Copenhagen,24,1999,2,1,113,84,35,37,60
Magnus Wolff Eikrem,no NOR,FW,no Molde,32,1990,7,7,480,84,93,65,36
Magomed Ozdoyev,ru RUS,MF,gr PAOK,30,1992,10,5,476,76,47,43,54
Mahamadou Diawara,fr FRA,MF,Lyon,18,2005,11,4,358,41,43,81,56
Mahamadou Nagida,cm CMR,DF,Rennes,18,2005,6,2,219,59,70,94,62
Mahamadou Susoho,es ESP,MF,eng Manchester City,18,2005,1,0,15,28,40,14,7
Mahdi Camara,fr FRA,MF,Brest,25,1998,32,26,2020,86,63,68,70
Mahir Madatov,az AZE,MO,hr Dinamo Zagreb,26,1997,4,3,209,30,24,25,25
Mahmoud Dahoud,de GER,MF,Brighton,27,1996,26,9,837,70,73,32,22
Mahmoud Jaber,il ISR,MF,il Maccabi Haifa,23,1999,6,3,392,28,40,26,70
Mahmut Kücüksahin,0,MF,Augsburg,19,2004,1,0,1,28,29,7,7
Makana Baku,de GER,MF,pl Legia Warsaw,25,1998,1,0,1,28,10,7,7
Makoto Hasebe,jp JPN,MF,de Eint Frankfurt,39,1984,11,3,344,40,51,27,50
Maks Ebonh,by BLR,MF,kz Astana FK,23,1999,4,3,294,40,67,69,50
Maksim Medvedev,az AZE,DF,az Qarabağ,33,1989,3,1,113,51,43,26,21
Maksym Koval,ua UKR,GK,md Sheriff Tiraspol,30,1992,6,6,540,69,51,43,37
Maksym Talovierov,ua UKR,DF,at LASK,23,2000,5,5,405,76,54,29,77
Malick Fofana,be BEL,MF,be Gent,18,2005,23,8,927,90,40,93,23
Malick Mbaye,sn SEN,MO,Metz,19,2004,5,1,153,19,30,76,46
Malick Thiaw,de GER,DF,it Milan,21,2001,30,25,2161,34,55,40,43
Malik Abubakari,gh GHA,MO,sk Slovan Bratislava,23,2000,3,0,13,46,39,43,30
Malik Tillman,us USA,MF,nl PSV Eindhoven,21,2002,8,5,505,53,67,66,64
Malo Gusto,fr FRA,DF,Chelsea,20,2003,27,19,1751,56,83,90,56
Mama Samba Baldé,gw GNB,MO,Lyon,27,1995,20,4,551,68,57,77,55
Mamadou Coulibaly,sn SEN,DF,Salernitana,24,1999,6,1,121,48,65,74,68
Mamadou Diakhon,fr FRA,MO,Reims,17,2005,11,1,209,31,27,61,66
Mamadou Mbaye,sn SEN,DF,Cádiz,25,1998,4,2,288,29,13,10,61
Mamadou Sakho,fr FRA,DF,Montpellier,33,1990,1,0,7,52,30,35,77
Mamadou Sarr,fr FRA,DF,Lyon,17,2005,1,0,8,29,16,8,4
Mamadou Sylla,sn SEN,MO,Alavés,29,1994,2,0,18,23,34,15,34
Mamady Bangré,bf BFA,MO,Toulouse,22,2001,8,0,101,50,90,82,81
Mandela Keita,be BEL,MF,be Antwerp,21,2002,3,3,262,31,23,26,62
Manor Solomon,il ISR,FW,Tottenham,24,1999,5,2,199,49,92,96,74
Manprit Sarkaria,at AUT,MO,at Sturm Graz,26,1996,9,7,543,33,45,47,32
Manu Bueno,es ESP,MF,Sevilla,19,2004,4,1,117,41,37,34,55
Manu Koné,fr FRA,MF,Gladbach,22,2001,22,18,1561,66,49,73,64
Manu Morlanes,es ESP,MF,Mallorca,24,1999,35,16,1615,42,67,64,67
Manu Sánchez,es ESP,MF,Celta Vigo,22,2000,26,20,1775,39,65,59,61
Manu Trigueros,es ESP,MF,Villarreal,31,1991,19,7,680,40,58,60,57
Manuel Akanji,ch SUI,MF,eng Manchester City,28,1995,38,35,3176,61,56,50,47
Manuel Gulde,de GER,DF,Freiburg,32,1991,35,30,2668,46,43,32,52
Manuel Lazzari,it ITA,DF,it Lazio,29,1993,31,22,2096,47,65,88,43
Manuel Locatelli,it ITA,MF,Juventus,25,1998,36,34,3008,51,69,42,57
Manuel Neuer,de GER,GK,de Bayern Munich,37,1986,32,32,2863,59,57,72,70
Manuel Riemann,de GER,GK,Bochum,34,1988,33,33,2970,69,85,79,83
Manuel Ugarte Ribeiro,uy URU,MF,fr Paris S-G,22,2001,33,26,2323,30,49,42,75
Maor Kandil,il ISR,MF,il Maccabi Haifa,29,1993,6,4,364,41,41,43,75
Marash Kumbulla,al ALB,DF,Sassuolo,23,2000,7,3,362,32,20,14,26
Marc Bartra,es ESP,DF,Betis,32,1991,4,4,315,38,23,45,76
Marc Cardona,es ESP,FW,Las Palmas,28,1995,26,6,737,58,55,56,66
Marc Casado,es ESP,MF,es Barcelona,19,2003,4,0,39,49,40,61,78
Marc Cucurella,es ESP,DF,Chelsea,25,1998,21,20,1782,49,63,60,70
Marc Gual,es ESP,FW,pl Legia Warsaw,27,1996,7,5,349,30,48,55,64
Marc Guiu,es ESP,FW,es Barcelona,17,2006,5,1,109,72,40,39,39
Marc Guéhi,eng ENG,DF,Crystal Palace,23,2000,25,23,2021,32,57,41,40
Marc Martínez,es ESP,GK,Granada,33,1990,3,3,270,40,44,43,35
Marc Pubill,es ESP,DF,Almería,20,2003,23,22,1883,78,56,82,50
Marc Roca,es ESP,MF,es Betis,26,1996,34,31,2642,66,65,42,61
Marc-André ter Stegen,de GER,GK,es Barcelona,31,1992,36,36,3240,63,66,67,42
Marcel Ratnik,si SVN,DF,si Olimpija,19,2003,6,6,540,24,46,34,20
Marcel Sabitzer,at AUT,MF,de Dortmund,29,1994,37,34,2889,77,69,54,40
Marcel Schuhen,de GER,GK,Darmstadt 98,30,1993,31,31,2790,66,74,70,64
Marciano Tchami,gw GNB,MO,Almería,19,2004,6,0,43,27,27,34,25
Marcin Bułka,pl POL,GK,Nice,23,1999,34,34,3060,54,41,53,43
Marcin Cebula,pl POL,MO,pl Raków,27,1995,6,3,294,31,57,67,27
Marcin Listkowski,pl POL,FW,Lecce,25,1998,1,0,8,24,44,24,13
Marco Asensio,es ESP,MO,fr Paris S-G,27,1996,25,14,1237,68,90,63,42
Marco Bizot,nl NED,GK,Brest,32,1991,32,32,2876,51,62,56,41
Marco Brescianini,it ITA,MF,Frosinone,23,2000,36,24,2321,70,45,61,27
Marco Burch,ch SUI,DF,pl Legia Warsaw,22,2000,1,0,45,31,19,8,11
Marco Carnesecchi,it ITA,GK,Atalanta,23,2000,28,28,2508,40,43,43,48
Marco Djuricin,at AUT,FW,sk Spartak Trnava,30,1992,2,0,35,37,30,13,13
Marco Friedl,at AUT,DF,Werder Bremen,25,1998,25,25,2197,50,30,26,73
Marco Mancosu,it ITA,MO,Cagliari,34,1988,6,3,156,34,61,50,12
Marco Palestra,it ITA,MF,it Atalanta,18,2005,1,0,7,28,43,31,7
Marco Pellegrino,ar ARG,DF,Salernitana,21,2002,11,5,613,37,20,21,56
Marco Reus,de GER,MO,de Dortmund,34,1989,39,23,2088,63,72,32,66
Marco Richter,de GER,MO,Mainz 05,25,1997,20,7,717,53,62,59,35
Marco Silvestri,it ITA,GK,Udinese,32,1991,17,17,1530,48,40,43,42
Marco Sportiello,it ITA,GK,it Milan,31,1992,9,7,710,59,48,43,36
Marcos Acuña,ar ARG,DF,es Sevilla,31,1991,24,20,1490,85,80,70,46
Marcos Alonso,es ESP,MF,es Barcelona,32,1990,8,5,391,44,61,83,46
Marcos Antônio,br BRA,MF,gr PAOK,23,2000,1,0,20,42,32,51,7
Marcos Leonardo,br BRA,FW,pt Benfica,20,2003,4,1,95,31,34,9,21
Marcos Llorente,es ESP,MF,es Atlético Madrid,28,1995,46,35,3213,74,65,72,34
Marcos López,pe PER,DF,nl Feyenoord,23,1999,1,0,45,38,23,23,17
Marcos Peña,es ESP,MF,Almería,18,2005,7,4,441,21,20,9,81
Marcos Senesi,ar ARG,DF,Bournemouth,26,1997,31,26,2242,83,84,60,64
Marcus Coco,fr FRA,MF,Nantes,27,1996,28,18,1481,59,43,59,75
Marcus Edwards,eng ENG,MO,pt Sporting CP,24,1998,10,6,591,66,80,82,25
Marcus Ingvartsen,dk DEN,FW,dk Nordsjælland,27,1996,5,5,420,45,54,37,26
Marcus Müller,de GER,MF,Mainz 05,20,2002,1,0,18,31,38,11,25
Marcus Pedersen,no NOR,DF,Sassuolo,23,2000,28,16,1613,43,50,80,51
Marcus Rashford,eng ENG,FW,eng Manchester Utd,25,1997,37,30,2559,63,69,78,56
Marcus Tavernier,eng ENG,FW,Bournemouth,24,1999,30,25,2118,53,80,75,74
Marcus Thuram,fr FRA,FW,it Inter,25,1997,43,39,3144,64,58,63,61
Marcão,br BRA,DF,Sevilla,27,1996,7,3,355,42,46,38,69
Marek Ujlaky,sk SVK,DF,sk Spartak Trnava,19,2003,1,0,11,29,11,8,4
Mariano,do DOM,MO,es Sevilla,29,1993,12,2,307,42,19,31,44
Marin Ljubicic,hr CRO,FW,at LASK,21,2002,6,5,365,39,37,29,49
Marin Pongračić,hr CRO,DF,Lecce,25,1997,36,36,3219,32,48,50,50
Marin Tomasov,hr CRO,FW,kz Astana FK,35,1987,6,4,400,57,67,47,57
Mario Dominguez,es ESP,FW,Valencia,19,2004,3,0,25,26,41,16,13
Mario Dorgeless,ci CIV,MF,dk Nordsjælland,18,2004,4,2,180,43,43,42,33
Mario Gila,es ESP,DF,it Lazio,22,2000,25,25,2159,30,53,52,48
Mario Götze,de GER,MO,de Eint Frankfurt,31,1992,37,30,2537,46,70,34,70
Mario Hermoso,es ESP,DF,es Atlético Madrid,28,1995,40,38,3374,61,71,66,43
Mario Lemina,ga GAB,MF,Wolves,29,1993,35,34,2968,52,35,37,69
Mario Martín,es ESP,MF,Real Madrid,19,2004,2,0,18,28,24,18,59
Mario Pašalić,hr CRO,MF,Atalanta,28,1995,45,25,2496,70,77,65,42
Mario Tičinović,hr CRO,MF,ba Zrinjski Mostar,31,1991,3,3,210,42,37,53,42
Mario Čuže,hr CRO,MO,ba Zrinjski Mostar,24,1999,6,6,430,15,18,15,78
Marius Bülter,de GER,MF,Hoffenheim,30,1993,30,15,1351,68,70,82,43
Marius Lode,no NOR,DF,no Bodø/Glimt,30,1993,1,1,90,33,38,62,57
Marius Wolf,de GER,MF,de Dortmund,28,1995,28,15,1451,43,66,77,52
Mariusz Stępiński,pl POL,MO,cy Aris Limassol FC,28,1995,6,0,67,24,40,62,59
Mark Flekken,nl NED,GK,Brentford,30,1993,37,37,3285,64,90,70,72
Mark McKenzie,us USA,DF,be Genk,24,1999,4,4,360,67,48,49,36
Mark O'Mahony,ie IRL,FW,Brighton,18,2005,3,1,63,14,17,7,48
Mark Travers,ie IRL,GK,Bournemouth,24,1999,4,4,360,59,48,43,51
Mark Uth,de GER,MO,Köln,31,1991,11,3,373,46,68,51,59
Marko Arnautović,at AUT,FW,it Inter,34,1989,31,7,993,56,70,49,57
Marko Brest,si SVN,MO,si Olimpija,21,2002,5,3,238,16,19,28,31
Marko Bulat,hr CRO,MF,hr Dinamo Zagreb,21,2001,7,6,426,75,46,54,31
Marko Dmitrović,rs SRB,GK,es Sevilla,31,1992,17,17,1530,52,63,68,83
Marko Docić,rs SRB,MF,rs Čukarički,30,1993,3,3,198,41,56,27,23
Marko Grujić,rs SRB,MF,pt Porto,27,1996,3,0,50,28,31,17,74
Marko Janković,me MNE,MF,az Qarabağ,28,1995,10,10,901,57,66,68,46
Marko Marić,hr CRO,GK,ba Zrinjski Mostar,27,1996,6,6,540,61,53,43,47
Marko Mijailović,rs SRB,MF,si Olimpija,25,1997,2,1,64,28,15,7,38
Marko Milovanović,rs SRB,MO,Almería,19,2003,11,2,308,37,17,11,65
Marko Mladenović,rs SRB,MF,Eint Frankfurt,18,2005,1,0,6,28,10,42,7
Marko Rakonjac,me MNE,FW,rs TSC,23,2000,4,2,225,19,37,18,39
Marko Stamenic,nz NZL,MF,rs Red Star,21,2002,4,4,296,61,19,19,44
Marko Tolić,hr CRO,MO,sk Slovan Bratislava,27,1996,6,1,154,49,71,69,46
Marko Vešović,me MNE,DF,az Qarabağ,31,1991,6,6,510,52,58,75,72
Markus Andreas Kaasa,no NOR,MF,no Molde,26,1997,9,9,699,68,46,71,42
Markus Solbakken,no NOR,MF,cz Sparta Prague,23,2000,3,2,181,31,20,18,45
Marley Aké,fr FRA,FW,Udinese,22,2001,1,0,10,24,13,7,13
