Team,Matches Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Assists,Expected Assists (xA),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes Received,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Age_goal,Goals Against,Shots on Target Against,Saves,Clean Sheets,Penalty Kicks Attempted,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Post-Shot Expected Goals,Launched Passes Completed,Launched Passes Attempted,Passes Attempted (GK),Through Balls,Goal Kicks Attempted,Crosses Opposed,Crosses Stopped,Sweeper Actions,Total Aerial Duels,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels won,Penaltys Winner,Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons,Efficiency GK,% Saves,% Long Passes,% Crosses Stopped
Spezia,38,0.92,1.18,13.95,4.13,0.13,0.18,24.76,1.42,351.87,460.32,162.5,186.95,144.95,174.79,35.45,74.29,0.45,0.93,10.18,29.53,8.58,3.34,38.97,15.5,38.61,16.37,9.58,8.45,5.97,1.95,7.71,14.13,6.42,11.13,9.08,18.87,0.21,571.45,53.87,176.58,252.39,148.08,21.34,571.26,15.16,7.45,296.95,11.47,3.26,16.37,7.87,348.79,2.95,0.13,0.08,15.26,15.87,1.16,0.11,0.16,0.05,48.18,15.13,16.26,1.5,1.29,4.29,3.03,0.26,0.16,0.13,0.03,0.0,1.23,4.55,12.16,20.95,3.71,7.47,14.08,0.68,0.84,31.39,24.24,93.08,26.18,36.53,17.29,0.03,-0.22,48.2,76.44,86.92,82.93,47.72,56.69,49.14,-0.05,70.63,37.42,4.83
Sporting CP,34,2.74,2.18,16.32,6.21,0.15,0.15,28.97,4.68,481.06,572.12,232.47,254.38,202.15,229.15,36.44,62.76,1.97,1.54,12.68,43.56,11.0,2.62,49.09,21.15,48.44,16.53,10.41,6.21,7.62,2.71,7.56,14.59,7.03,8.26,6.35,12.35,0.24,671.76,46.32,162.94,333.53,180.68,31.88,671.62,20.06,8.74,430.21,14.41,7.74,14.21,7.5,475.56,2.35,0.09,0.06,11.56,12.21,1.97,0.09,0.12,0.0,49.26,11.35,9.62,2.79,0.85,2.32,1.47,0.47,0.12,0.12,0.0,0.0,0.72,2.71,6.65,21.26,3.59,4.62,9.41,0.71,0.53,20.97,21.71,118.68,33.65,53.24,17.97,0.0,0.26,54.12,84.08,91.39,88.22,58.06,57.74,43.57,-0.18,63.36,40.75,7.55
Sporting KC,34,1.5,1.27,13.65,4.26,0.0,0.09,23.74,2.53,414.82,511.71,174.62,196.24,184.71,209.56,46.09,80.24,1.15,0.89,10.09,35.26,6.71,1.76,40.09,17.15,39.62,16.88,9.76,7.35,6.74,2.79,7.68,15.24,7.56,10.76,8.71,15.76,0.38,613.62,53.26,182.94,273.94,162.12,20.59,613.53,16.94,7.35,353.53,13.5,5.24,14.79,8.15,410.97,1.91,0.09,0.03,12.41,11.74,1.76,0.09,0.15,0.12,45.97,10.71,11.71,1.74,1.94,4.35,2.44,0.09,0.15,0.06,0.09,0.0,1.71,3.53,13.0,23.12,4.03,6.79,10.21,0.41,0.76,22.41,22.94,96.85,26.26,34.29,17.44,0.09,0.18,47.79,81.07,88.98,88.14,57.44,54.3,43.39,-0.13,56.09,27.15,4.02
St. Louis,34,1.38,1.4,14.74,4.44,0.15,0.21,24.35,2.29,335.15,440.24,148.71,172.74,144.38,173.44,34.71,69.56,0.97,1.04,10.32,29.82,9.5,2.0,39.21,15.59,39.09,17.59,11.06,7.26,7.32,3.0,9.18,17.74,8.56,13.32,9.62,19.79,0.44,557.38,55.53,178.12,234.41,150.74,23.62,557.18,15.71,7.53,290.41,10.65,4.68,16.53,9.44,332.0,2.68,0.03,0.03,14.47,11.0,1.5,0.12,0.18,0.12,45.88,14.97,12.32,1.79,1.85,4.91,3.15,0.21,0.18,0.15,0.03,0.0,1.87,5.91,14.94,30.0,3.94,5.74,13.0,0.44,1.32,27.29,25.97,93.88,26.65,39.79,20.24,0.03,-0.01,54.86,76.13,86.09,83.24,49.9,57.29,47.93,0.01,64.15,39.56,3.38
Standard Liège,30,1.07,1.09,11.17,3.6,0.07,0.13,19.13,1.7,380.7,494.2,148.13,176.27,175.87,207.9,45.1,85.73,0.77,0.82,8.0,30.77,7.3,2.13,38.37,18.43,38.0,17.3,10.87,8.37,7.3,1.63,7.97,15.33,7.37,10.9,10.8,22.33,0.2,612.73,69.57,204.03,280.83,134.97,20.3,612.6,20.57,10.33,418.57,14.43,4.6,19.03,10.6,377.13,1.83,0.13,0.07,11.2,12.2,2.1,0.07,0.23,0.0,53.03,15.97,15.73,1.83,1.37,4.77,3.37,0.17,0.23,0.2,0.03,0.0,1.34,3.77,13.57,25.17,4.6,7.53,14.1,0.97,0.63,31.7,29.63,94.8,20.83,34.33,18.83,0.03,-0.02,50.38,77.03,84.04,84.59,52.61,57.74,50.22,-0.02,70.65,27.78,6.88
Stoke City,46,1.0,1.22,12.63,3.48,0.02,0.09,22.15,1.7,359.39,480.61,149.8,177.24,158.83,191.78,43.28,86.09,0.76,0.98,9.7,31.43,9.07,1.96,40.85,15.52,40.41,17.48,11.07,7.91,7.11,2.46,7.78,15.04,7.26,11.26,10.02,19.04,0.15,591.28,62.91,190.83,258.54,147.2,21.43,591.2,14.54,6.5,306.28,10.17,4.28,16.15,8.59,355.89,2.46,0.07,0.07,12.61,9.33,2.13,0.09,0.13,0.02,51.17,16.37,17.28,2.11,1.3,3.89,2.61,0.3,0.13,0.11,0.0,0.02,1.25,5.3,17.91,29.24,4.83,7.37,14.2,1.04,1.04,33.65,24.74,96.78,23.85,36.74,18.85,0.02,-0.18,48.65,74.78,84.52,82.82,50.27,57.96,44.7,-0.04,67.1,29.59,7.32
Sunderland,46,1.11,1.38,14.35,4.61,0.13,0.13,25.37,1.87,456.3,552.61,206.24,229.33,200.0,226.96,39.33,69.2,0.74,1.02,10.7,33.78,7.63,1.43,43.67,23.17,43.22,17.13,10.8,7.87,7.24,2.02,8.3,16.17,7.87,11.04,8.67,16.48,0.2,663.91,63.37,213.67,297.96,158.91,25.28,663.78,22.04,10.48,396.0,15.54,7.96,16.46,9.3,452.39,2.07,0.04,0.04,10.13,12.98,1.91,0.13,0.07,0.04,48.3,12.09,13.22,1.0,1.17,3.63,2.48,0.28,0.07,0.04,0.02,0.0,1.19,3.11,8.85,28.61,5.48,4.76,11.17,0.76,0.76,25.3,25.76,110.07,27.24,42.3,19.11,0.02,-0.2,47.79,82.57,89.93,88.12,56.84,57.36,47.55,0.02,68.32,35.14,6.8
Swansea City,46,1.24,1.32,11.5,3.65,0.09,0.15,20.37,2.13,436.87,545.52,197.11,220.2,194.04,222.48,36.09,77.5,0.87,0.89,8.74,30.26,7.02,2.3,36.65,17.78,36.24,15.83,9.63,6.33,7.41,2.09,8.22,15.54,7.33,11.22,9.7,18.48,0.37,651.96,68.8,229.85,294.48,132.76,18.72,651.8,15.57,6.37,359.46,11.24,3.43,15.2,7.85,431.85,2.09,0.09,0.07,10.35,11.96,1.87,0.15,0.11,0.04,46.13,13.72,17.43,0.48,1.41,4.48,3.11,0.22,0.11,0.11,0.0,0.0,1.49,4.83,16.93,41.24,5.63,7.09,12.93,0.76,1.39,31.15,23.04,90.67,22.5,31.48,17.85,0.0,-0.06,44.04,80.08,89.51,87.22,46.57,56.9,40.91,0.05,69.42,28.53,5.88
São Paulo,38,1.34,1.08,12.32,4.03,0.08,0.11,22.16,2.26,469.03,551.13,189.97,208.32,217.89,240.87,50.82,77.0,0.95,0.71,9.53,36.03,7.18,2.16,40.68,16.37,40.32,15.53,9.5,7.45,6.68,1.39,7.24,14.92,7.68,9.29,7.16,17.47,0.47,648.39,61.24,203.89,316.66,133.68,18.92,648.29,17.82,8.61,388.42,13.95,3.47,14.21,8.39,465.05,2.47,0.08,0.05,12.08,12.84,1.53,0.11,0.08,0.08,40.97,13.18,11.79,1.68,1.13,3.89,2.84,0.32,0.08,0.08,0.0,0.0,0.91,4.13,9.74,24.45,4.21,6.92,12.42,0.79,0.45,24.97,22.61,97.37,24.42,31.74,16.74,0.0,0.24,52.78,85.1,91.19,90.46,66.0,54.98,48.32,-0.24,73.01,42.4,6.36
Südtirol,38,1.18,1.01,9.08,2.5,0.32,0.32,16.37,2.03,350.76,457.05,147.58,171.03,149.95,179.66,44.71,82.61,0.63,0.75,6.79,26.87,6.5,2.37,32.79,12.55,32.32,15.45,9.24,7.74,5.74,1.97,6.47,13.82,7.34,10.34,9.24,21.82,0.18,563.97,61.76,191.11,257.89,120.68,16.29,563.66,13.61,5.84,282.42,10.05,2.39,15.87,6.97,347.68,2.55,0.08,0.03,15.29,13.47,1.18,0.29,0.16,0.03,44.18,16.97,16.79,1.5,1.26,3.61,2.34,0.26,0.16,0.13,0.03,0.0,1.14,7.97,19.08,26.05,3.74,8.45,16.58,1.32,0.66,33.76,22.84,77.66,18.39,27.55,15.71,0.03,0.17,50.27,76.74,86.29,83.46,54.12,53.67,42.91,-0.11,64.82,41.77,7.96
Talleres,27,1.26,1.19,13.74,3.93,0.07,0.07,23.37,2.33,374.93,475.33,145.33,168.15,172.89,201.37,47.78,81.37,1.0,0.84,9.89,34.15,7.74,2.52,40.26,15.52,40.11,17.52,11.19,8.7,6.81,2.0,7.37,13.41,6.04,10.59,9.37,21.3,0.19,593.89,53.07,173.07,289.52,136.59,18.11,593.81,18.93,8.78,321.96,12.0,3.0,18.26,9.67,371.52,2.63,0.15,0.04,11.0,10.78,1.93,0.07,0.15,0.04,44.15,14.26,15.33,2.04,1.0,3.41,2.44,0.41,0.15,0.15,0.0,0.0,0.81,6.59,14.85,23.85,2.78,6.67,14.96,1.07,0.67,29.59,27.93,95.89,25.7,31.37,18.56,0.0,0.06,48.19,78.88,86.43,85.86,58.72,60.01,46.38,-0.23,71.55,44.38,7.15
Ternana,38,1.13,1.23,12.53,3.74,0.03,0.11,21.5,1.89,285.37,399.55,121.53,146.66,121.37,152.58,36.13,77.55,0.87,0.73,9.16,24.66,7.21,2.74,32.32,15.53,32.05,16.0,10.16,8.18,5.95,1.87,8.05,15.97,7.92,12.05,10.03,22.42,0.21,511.34,59.34,172.97,227.34,117.34,19.32,511.24,13.61,6.26,264.45,10.42,3.18,14.29,7.92,281.95,2.61,0.13,0.05,14.08,12.16,2.05,0.08,0.21,0.05,48.05,16.21,18.76,1.45,1.32,4.92,3.66,0.24,0.21,0.21,0.0,0.0,1.45,5.92,18.05,20.34,3.63,8.76,16.82,1.0,0.32,34.97,22.21,79.89,23.39,32.45,18.21,0.0,-0.08,46.35,71.42,82.87,79.55,46.59,56.96,46.0,0.09,74.39,32.8,5.95
Tigre,27,0.93,1.01,10.7,3.44,0.07,0.07,18.19,1.52,359.89,471.74,150.04,177.07,163.0,195.78,37.52,71.52,0.74,0.7,7.81,27.44,6.67,1.89,38.41,17.59,38.0,18.15,11.15,7.81,8.37,1.96,8.93,16.56,7.63,11.19,9.3,22.85,0.3,591.85,60.52,183.67,282.7,131.59,17.04,591.78,20.0,9.33,312.74,12.78,3.33,17.19,10.81,356.74,1.81,0.04,0.04,11.81,10.04,1.78,0.04,0.11,0.04,45.11,17.52,16.19,1.85,1.11,3.96,2.89,0.33,0.11,0.11,0.0,0.0,1.2,2.96,8.78,22.26,5.52,8.37,16.93,1.44,0.56,33.7,28.0,94.0,19.7,28.93,20.07,0.0,-0.08,51.99,76.29,84.73,83.26,52.46,57.85,46.65,0.07,72.98,33.71,8.51
Tijuana,34,1.26,1.25,14.74,4.12,0.21,0.24,24.88,2.06,326.0,429.85,118.71,141.06,156.47,188.06,46.09,82.53,0.68,0.81,10.82,32.97,7.65,2.74,40.26,16.91,39.59,22.38,13.59,9.68,10.09,2.62,8.74,16.56,7.82,9.24,9.0,16.38,0.35,549.91,51.85,162.65,255.5,139.44,21.38,549.68,20.32,9.26,290.15,12.5,3.65,19.85,9.71,321.26,2.32,0.12,0.03,12.53,11.5,0.85,0.12,0.15,0.03,54.91,15.32,16.18,2.15,1.65,5.03,3.38,0.12,0.15,0.09,0.03,0.03,1.64,5.44,12.38,23.09,3.32,7.38,11.5,0.53,0.79,31.5,29.56,96.76,26.94,35.41,22.32,0.06,0.01,48.63,75.84,84.16,83.2,55.85,57.34,45.57,-0.01,67.2,43.94,4.61
Toluca,34,1.76,1.66,13.32,4.56,0.26,0.32,24.09,3.12,463.44,555.15,187.09,208.65,216.09,241.71,52.62,83.21,1.24,1.12,10.26,36.38,9.88,1.68,44.59,18.65,43.91,17.18,10.82,7.82,7.44,1.91,7.94,16.44,8.5,9.91,8.56,16.0,0.26,662.12,65.06,207.38,310.91,149.91,24.44,661.79,16.88,7.94,386.0,14.12,4.56,15.71,8.82,457.12,2.26,0.18,0.06,11.21,9.94,1.35,0.26,0.06,0.0,47.82,10.74,12.18,0.94,1.24,4.32,3.09,0.26,0.06,0.06,0.0,0.0,1.25,4.76,12.26,31.0,4.12,5.97,12.97,0.68,1.0,22.91,24.53,107.15,27.21,40.56,18.76,0.0,0.06,46.88,83.48,89.67,89.4,63.24,55.8,47.04,0.01,71.53,38.83,5.24
Toronto FC,34,1.12,1.17,11.09,3.76,0.09,0.18,19.97,2.0,421.03,512.35,189.18,209.85,177.88,202.12,45.26,77.38,0.82,0.95,8.5,32.38,7.91,1.88,38.29,15.59,37.85,15.71,9.68,7.41,6.38,1.91,7.41,13.09,5.68,11.18,8.62,17.5,0.44,618.29,63.12,215.74,273.15,135.41,21.79,618.12,18.65,8.74,348.97,11.88,4.94,15.29,8.79,417.21,3.0,0.15,0.15,12.26,11.5,2.03,0.15,0.15,0.03,46.56,12.29,11.94,1.68,1.79,4.74,2.97,0.24,0.15,0.15,0.0,0.0,1.68,3.59,11.41,26.68,4.15,6.91,12.24,0.68,1.32,24.24,24.09,91.74,21.97,36.53,17.09,0.0,-0.04,50.7,82.18,90.15,88.01,58.49,59.34,46.86,-0.07,62.66,31.46,5.56
Twente,34,1.97,1.76,16.62,4.91,0.09,0.09,29.03,3.41,430.32,545.62,184.26,212.03,191.97,220.5,43.82,83.06,1.35,1.6,12.59,39.29,12.21,2.41,48.68,18.68,48.32,15.91,9.5,6.74,6.5,2.68,8.65,18.38,9.74,10.62,7.91,15.21,0.26,655.79,59.47,192.38,280.03,188.18,30.32,655.71,16.68,7.21,351.71,11.97,4.97,15.38,8.56,425.85,1.5,0.09,0.03,9.79,10.74,1.74,0.03,0.18,0.06,53.5,14.59,17.18,2.03,1.06,3.79,2.76,0.29,0.18,0.15,0.03,0.0,1.24,3.94,13.24,28.62,4.85,6.06,10.97,0.62,1.62,31.76,23.94,115.68,32.44,49.91,18.15,0.03,0.12,45.94,78.87,86.9,87.06,52.76,52.93,43.23,0.15,72.82,29.76,5.65
UANL,34,1.94,1.53,13.44,4.47,0.18,0.21,23.94,3.56,452.74,548.68,191.09,212.26,206.53,233.59,44.5,77.38,1.47,1.0,10.56,36.12,8.91,3.18,46.18,17.56,45.71,17.12,10.35,7.74,7.53,1.85,8.53,17.06,8.53,10.32,8.85,14.0,0.35,653.71,62.41,196.24,310.88,152.21,21.59,653.5,17.35,8.44,375.88,12.12,4.0,15.29,10.15,447.97,2.21,0.09,0.0,10.74,11.97,1.71,0.09,0.06,0.06,50.88,10.38,12.21,2.09,1.21,4.32,3.18,0.26,0.06,0.06,0.0,0.0,1.15,4.79,12.24,34.09,4.26,6.88,12.29,0.88,1.44,22.59,25.44,109.44,27.5,37.68,18.88,0.0,0.27,45.95,82.51,90.03,88.42,57.51,55.24,48.65,-0.05,73.61,39.13,7.16
UNAM,34,1.53,1.46,14.35,4.38,0.24,0.24,25.26,2.53,343.15,438.88,132.5,152.5,163.47,191.06,40.62,75.56,1.0,0.94,10.85,30.71,7.5,2.38,37.53,17.32,37.24,17.82,11.85,7.68,8.5,1.65,7.97,17.59,9.62,10.5,7.82,19.35,0.21,556.26,56.65,169.09,267.59,125.91,19.94,556.03,20.82,9.94,293.5,12.65,4.0,17.85,8.44,339.76,2.88,0.09,0.0,12.74,10.15,1.29,0.09,0.29,0.06,51.68,15.15,14.62,0.94,1.18,4.03,2.85,0.35,0.29,0.24,0.06,0.0,1.15,5.82,13.71,22.32,4.68,9.06,13.79,1.12,1.56,29.76,26.29,92.09,27.79,33.82,19.82,0.06,0.05,50.91,78.19,86.89,85.56,53.76,55.97,47.74,-0.03,70.72,42.45,8.12
Union SG,30,2.1,2.01,15.87,5.7,0.33,0.37,27.47,3.67,369.5,483.13,145.57,177.67,164.3,199.73,46.87,80.3,1.4,1.29,12.23,34.8,9.53,2.0,48.73,20.9,48.13,20.63,13.73,8.7,8.6,3.33,11.0,22.23,11.23,13.47,11.63,17.73,0.37,614.5,52.7,178.37,280.87,163.07,28.17,614.13,21.0,8.67,407.23,15.67,6.63,19.0,9.93,365.3,2.3,0.07,0.03,12.2,11.33,1.9,0.33,0.1,0.0,62.43,16.33,15.27,2.9,1.03,3.0,1.97,0.27,0.1,0.1,0.0,0.0,1.03,5.3,11.57,30.37,4.1,3.9,10.8,0.7,1.07,31.6,28.93,117.77,31.13,46.33,24.73,0.0,0.04,51.68,76.48,81.93,82.26,58.37,57.7,41.29,0.0,65.67,45.81,6.48
Unión,27,0.93,1.06,12.67,3.41,0.11,0.11,21.89,1.56,284.81,400.89,97.44,122.74,137.52,170.37,44.78,86.22,0.59,0.74,8.96,28.04,7.74,2.96,35.96,12.48,35.52,18.56,11.89,8.52,7.74,2.3,8.85,17.33,8.48,10.15,9.93,20.78,0.04,517.41,47.89,162.85,233.81,126.37,17.93,517.3,15.44,6.96,251.11,10.07,2.22,18.07,8.93,281.63,2.37,0.15,0.07,10.89,10.15,1.48,0.11,0.26,0.0,43.3,17.78,17.85,2.0,0.96,3.59,2.59,0.44,0.26,0.22,0.04,0.0,1.02,4.81,14.0,18.85,4.26,8.0,13.74,0.78,0.78,35.63,27.0,83.96,23.44,30.85,20.74,0.04,-0.12,49.9,71.04,79.39,80.72,51.94,57.79,45.08,0.06,72.14,34.36,5.68
Utrecht,34,1.41,1.39,13.18,4.44,0.03,0.03,23.62,2.38,348.47,462.38,140.24,164.76,159.15,192.41,41.32,79.35,0.97,1.09,10.12,30.68,8.79,2.65,41.26,16.24,40.94,16.85,10.56,8.09,6.71,2.06,8.44,16.97,8.53,10.65,7.24,21.35,0.26,573.91,64.68,178.09,261.0,139.97,22.71,573.88,14.71,7.0,301.44,10.68,3.82,16.76,7.74,345.41,1.38,0.06,0.03,10.65,10.15,1.44,0.03,0.18,0.03,49.12,14.65,14.35,1.71,1.38,4.76,3.38,0.24,0.18,0.15,0.03,0.0,1.43,5.29,14.38,26.82,4.62,7.53,13.65,1.29,0.97,29.0,24.5,98.44,26.0,37.97,19.0,0.03,0.01,50.52,75.36,85.12,82.71,52.07,56.18,47.59,0.03,71.01,36.79,9.45
Vancouver W'caps,34,1.47,1.49,12.5,4.12,0.06,0.09,22.18,2.44,412.76,500.18,146.47,162.47,208.26,233.0,52.21,85.18,1.06,1.19,9.59,33.0,8.53,3.09,37.0,13.0,36.79,14.65,9.0,6.56,6.21,1.88,6.71,13.26,6.56,10.79,8.76,20.91,0.32,599.38,65.35,197.59,268.56,138.03,21.65,599.29,11.5,5.26,345.53,10.74,2.91,13.32,6.15,410.56,1.97,0.09,0.06,9.94,9.68,1.65,0.06,0.18,0.06,41.26,12.71,12.18,1.44,1.44,4.06,2.65,0.21,0.18,0.15,0.03,0.0,1.48,4.03,11.59,23.65,2.94,6.06,13.88,0.62,0.53,24.88,19.47,86.79,24.62,36.18,15.71,0.03,-0.01,51.09,82.52,90.15,89.38,61.29,56.29,45.74,0.03,65.27,34.77,4.47
Vasco da Gama,38,1.11,0.99,11.5,3.58,0.03,0.08,20.66,1.97,361.82,454.34,159.05,179.95,150.87,175.5,42.79,73.32,0.84,0.8,8.68,30.74,6.71,2.58,35.0,14.45,34.87,19.24,12.76,9.76,7.61,1.87,9.13,17.82,8.68,10.92,9.24,23.45,0.37,563.58,59.08,181.92,265.26,122.24,15.42,563.5,15.21,7.53,302.71,11.63,2.5,13.82,9.05,358.68,2.47,0.18,0.05,12.37,11.39,1.58,0.08,0.0,0.0,41.29,14.97,13.79,0.74,1.47,5.34,3.87,0.21,0.0,0.0,0.0,0.0,1.61,4.68,11.79,19.47,4.34,8.11,15.84,0.79,0.39,28.76,22.87,84.32,22.63,27.21,21.89,0.0,0.12,52.05,79.64,88.39,85.97,58.36,59.07,49.51,0.09,72.47,39.69,4.99
Venezia,38,1.82,1.56,13.61,4.16,0.13,0.16,24.16,2.95,398.05,501.0,153.68,178.21,193.58,221.74,44.74,79.87,1.18,1.11,10.39,31.42,8.39,2.5,39.16,17.71,38.87,12.71,8.03,6.55,4.37,1.79,6.0,11.58,5.58,11.18,7.55,19.74,0.32,607.03,63.97,203.53,271.84,137.05,22.47,606.87,13.82,6.0,338.05,12.29,3.63,15.29,6.89,395.0,1.79,0.13,0.08,12.53,11.45,1.37,0.11,0.18,0.03,48.05,14.5,15.03,1.45,1.21,3.53,2.32,0.32,0.18,0.16,0.03,0.0,1.1,3.84,10.68,26.87,4.84,6.68,14.42,0.45,0.63,29.53,22.18,95.74,27.11,37.0,14.03,0.03,0.17,49.1,79.45,86.24,87.3,56.02,57.76,43.42,-0.1,65.72,35.96,3.12
Vitesse,34,0.85,1.12,13.15,4.26,0.03,0.03,22.94,1.44,357.03,465.47,150.68,175.15,155.24,182.5,42.59,82.59,0.71,0.96,9.97,28.91,6.97,1.88,35.59,17.35,35.06,15.5,9.44,8.09,5.35,2.06,7.0,15.21,8.21,11.35,8.88,18.71,0.32,582.88,72.44,203.5,254.24,131.65,22.47,582.85,20.12,9.03,315.24,11.47,5.47,17.21,8.53,352.21,1.82,0.15,0.09,11.76,9.35,1.47,0.0,0.21,0.03,49.06,16.88,15.29,1.0,2.18,6.62,4.41,0.09,0.21,0.15,0.06,0.0,2.07,6.91,20.53,33.44,4.5,7.71,13.24,0.53,0.74,32.18,25.74,88.0,24.38,36.79,16.44,0.06,-0.24,52.45,76.7,86.03,85.06,51.57,53.53,44.88,-0.05,66.62,33.66,4.0
Vitória,72,1.29,1.25,12.61,3.9,0.17,0.21,22.25,2.19,320.82,418.06,135.08,156.35,141.86,169.72,35.79,68.31,0.86,0.8,9.22,26.22,6.88,2.62,35.11,13.85,34.81,16.12,10.08,8.08,6.44,1.6,8.4,16.31,7.9,10.9,8.85,21.6,0.24,528.97,55.9,165.18,245.39,123.56,18.08,528.75,16.28,7.29,280.15,10.36,2.69,15.39,8.31,317.86,2.74,0.12,0.01,12.9,12.29,1.86,0.17,0.14,0.04,45.42,16.78,16.0,1.64,1.25,4.03,2.81,0.26,0.14,0.11,0.01,0.01,1.25,4.51,12.38,22.28,3.24,7.21,15.76,0.81,0.75,32.78,23.69,83.76,24.44,30.28,18.49,0.03,0.03,51.19,76.74,86.4,83.58,52.39,56.98,44.78,0.0,69.73,36.43,5.14
Vizela,34,1.0,1.21,12.35,3.94,0.06,0.12,21.94,1.71,354.41,453.09,167.0,188.53,140.65,166.44,36.71,71.91,0.74,0.88,9.32,29.21,7.38,2.74,36.59,13.59,36.29,15.32,9.18,7.71,5.82,1.79,7.56,15.76,8.21,11.29,7.82,22.53,0.24,567.41,63.09,188.68,253.15,131.53,18.18,567.29,16.09,7.29,302.24,10.53,3.21,17.44,9.32,350.35,2.41,0.15,0.09,14.79,13.82,1.59,0.12,0.18,0.06,46.41,14.94,15.38,1.65,1.94,4.74,2.85,0.24,0.18,0.15,0.0,0.03,1.59,4.79,12.79,24.88,3.59,8.47,17.12,0.74,1.35,30.32,26.76,86.47,23.65,31.5,16.74,0.03,-0.17,49.27,78.22,88.58,84.5,51.05,53.86,45.31,-0.22,60.13,37.45,4.32
Volendam,34,0.97,1.09,10.03,3.41,0.03,0.03,17.15,1.62,276.91,380.91,107.65,128.53,124.85,152.15,39.0,81.24,0.65,0.72,7.56,22.82,4.79,1.68,27.53,15.0,27.29,18.03,10.79,10.53,5.74,1.76,9.47,19.56,10.09,12.06,8.79,25.35,0.32,499.0,75.5,194.65,204.21,105.06,16.5,498.97,16.65,7.94,248.41,10.94,3.18,14.82,7.79,272.85,1.71,0.09,0.06,9.35,7.56,1.59,0.03,0.03,0.0,44.41,16.71,16.94,1.79,2.59,8.03,5.44,0.06,0.03,0.03,0.0,0.0,2.47,7.35,22.15,35.06,5.24,8.68,16.35,1.32,1.26,33.65,22.62,69.82,18.76,26.15,20.26,0.0,-0.11,49.66,72.7,83.75,82.06,48.01,53.9,47.69,-0.05,67.75,33.18,8.07
Vélez Sarsfield,27,1.37,1.47,12.48,4.07,0.19,0.22,21.63,2.15,329.07,449.0,142.67,171.56,137.3,173.41,39.63,73.3,0.85,0.91,9.11,29.37,7.93,1.67,44.48,18.81,43.93,18.07,10.93,8.7,7.3,2.07,8.26,15.96,7.7,11.41,8.78,23.22,0.22,573.15,56.37,177.04,258.04,144.81,20.3,572.93,19.63,8.81,279.63,12.89,3.7,20.37,10.74,325.56,2.07,0.15,0.04,10.7,12.74,1.67,0.11,0.11,0.04,50.26,16.0,18.11,2.52,0.59,2.96,2.37,0.59,0.11,0.07,0.04,0.0,0.69,3.7,11.19,22.33,5.33,7.93,13.19,0.59,0.81,34.11,31.11,107.22,23.78,33.59,19.19,0.04,-0.07,46.91,73.29,83.16,79.18,54.07,56.39,44.88,0.14,80.07,33.07,4.47
Watford,46,1.33,1.17,13.39,4.04,0.02,0.02,23.76,2.17,401.59,507.2,157.7,181.17,187.54,218.15,47.8,84.76,0.98,0.89,10.57,31.96,8.02,2.09,40.59,18.0,40.22,16.46,10.48,8.3,6.52,1.63,8.65,15.98,7.33,11.28,9.37,18.5,0.39,618.61,64.89,209.11,272.41,142.76,21.11,618.59,18.22,8.43,341.91,12.24,5.15,17.2,8.78,397.57,2.26,0.07,0.02,12.63,10.17,1.65,0.0,0.15,0.07,49.11,13.61,14.33,1.39,1.3,4.3,2.98,0.3,0.13,0.04,0.09,0.0,1.34,2.67,10.13,37.5,4.96,2.8,12.61,0.61,1.67,27.93,25.98,98.8,25.93,36.37,19.13,0.09,0.14,48.73,79.18,87.05,85.97,56.39,58.97,46.27,0.03,69.3,26.36,4.84
