Team,Matches Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Assists,Expected Assists (xA),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes Received,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Age_goal,Goals Against,Shots on Target Against,Saves,Clean Sheets,Penalty Kicks Attempted,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Post-Shot Expected Goals,Launched Passes Completed,Launched Passes Attempted,Passes Attempted (GK),Through Balls,Goal Kicks Attempted,Crosses Opposed,Crosses Stopped,Sweeper Actions,Total Aerial Duels,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels won,Penaltys Winner,Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons,Efficiency GK,% Saves,% Long Passes,% Crosses Stopped
be Gent,8,1.88,1.96,16.5,5.25,0.25,0.25,28.62,3.38,454.62,572.12,193.75,220.25,187.62,222.62,57.5,93.88,1.38,1.34,12.75,39.25,13.0,2.38,56.25,21.5,55.75,15.38,9.0,5.62,7.62,2.12,9.25,19.0,9.75,10.62,11.0,10.12,0.38,682.75,51.5,164.25,331.12,192.0,34.62,682.5,16.88,8.12,397.5,16.75,7.5,17.12,8.12,451.62,1.38,0.0,0.0,10.25,9.88,1.0,0.25,0.12,0.0,58.62,13.0,10.62,7.25,1.12,4.5,3.25,0.25,0.12,0.0,0.12,0.0,1.05,4.0,9.0,24.5,7.75,5.62,8.38,0.88,0.38,23.62,25.25,133.5,32.0,57.5,18.25,0.12,-0.04,55.04,79.46,87.97,84.28,61.25,53.08,48.1,-0.07,72.22,44.44,10.5
be Union SG,10,1.0,1.53,11.5,3.4,0.1,0.1,18.5,1.7,322.4,438.6,139.5,167.5,131.2,164.9,37.8,71.3,0.8,1.07,8.8,26.1,8.3,1.3,38.8,16.1,38.5,18.8,12.6,8.9,7.5,2.4,10.3,20.4,10.1,12.0,9.7,16.4,0.3,565.9,53.7,180.4,244.0,147.6,24.1,565.8,24.6,10.8,284.0,11.4,4.7,22.1,11.9,319.3,2.1,0.1,0.1,14.1,11.4,1.5,0.1,0.3,0.0,58.0,14.1,14.8,9.9,1.4,3.8,2.4,0.2,0.3,0.3,0.0,0.0,1.6,4.6,12.5,28.2,2.9,5.6,10.0,0.6,1.7,28.9,34.0,93.4,20.2,38.4,22.9,0.0,-0.35,48.79,73.51,83.28,79.56,53.02,58.42,43.9,0.13,63.16,36.8,6.0
bg Ludogorets,8,1.25,1.44,14.0,5.75,0.12,0.25,24.88,2.0,401.38,499.62,159.12,182.75,182.0,209.88,48.5,81.75,1.0,0.79,10.5,30.62,7.5,1.5,37.38,18.5,36.88,16.88,10.88,8.25,7.25,1.38,8.38,18.12,9.75,10.38,8.5,17.88,0.62,609.75,64.5,213.38,266.62,134.25,19.5,609.5,20.88,11.62,343.12,11.88,4.25,17.75,10.38,398.0,3.12,0.0,0.0,11.12,12.0,0.75,0.12,0.12,0.12,47.12,11.62,12.0,7.88,1.5,4.0,2.62,0.5,0.12,0.12,0.0,0.0,1.27,4.5,13.88,27.0,4.12,8.88,12.75,0.38,1.25,23.62,28.12,92.75,26.88,32.75,19.25,0.0,-0.13,49.2,80.34,87.07,86.72,59.33,55.03,55.65,-0.18,65.5,32.42,2.98
ch Lugano,6,0.83,1.27,15.67,3.67,0.0,0.0,28.17,1.33,414.17,500.0,179.83,197.67,176.67,198.0,45.5,76.17,0.5,0.95,12.67,32.5,8.67,3.33,39.67,20.83,39.17,16.0,9.33,7.83,6.33,1.83,8.83,19.0,10.17,11.0,7.83,14.5,0.67,596.83,68.17,198.33,269.33,134.0,23.33,596.83,15.83,8.67,380.83,15.33,5.83,13.17,9.0,409.33,3.17,0.17,0.0,11.0,12.83,2.17,0.0,0.33,0.0,52.0,10.0,8.5,3.83,2.33,5.67,3.33,0.17,0.33,0.17,0.0,0.17,1.95,3.5,9.5,35.17,3.67,5.67,11.67,0.5,2.5,18.5,22.17,99.67,29.5,41.17,18.17,0.17,-0.35,54.05,82.83,90.97,89.23,59.73,51.89,54.77,-0.19,58.73,36.84,4.28
ch Servette FC,10,0.5,1.0,14.6,4.2,0.1,0.1,25.4,0.6,338.5,459.5,132.8,160.2,143.2,176.6,48.4,90.2,0.2,0.63,10.5,33.1,8.0,1.6,41.0,17.7,40.7,18.6,10.7,6.7,9.0,2.9,10.0,17.0,7.0,12.0,9.6,16.6,0.3,576.3,47.0,158.6,266.8,157.7,18.9,576.2,18.9,8.0,314.0,14.2,3.3,15.8,8.2,335.8,2.6,0.0,0.0,14.3,13.1,1.2,0.1,0.0,0.1,50.8,18.4,21.2,6.0,1.3,3.8,2.6,0.4,0.0,0.0,0.0,0.0,1.45,8.7,21.6,29.8,3.7,8.1,11.8,0.7,1.0,39.6,24.0,99.4,26.0,31.8,20.7,0.0,-0.5,46.46,73.67,82.9,81.09,53.66,58.15,42.33,0.1,68.42,40.28,5.93
ch Young Boys,8,1.0,0.99,11.38,3.38,0.25,0.25,19.25,1.75,323.62,417.0,139.5,163.62,133.5,155.25,41.12,72.88,0.62,0.86,8.88,23.75,4.38,2.12,24.88,14.5,24.75,16.5,10.38,7.0,6.75,2.75,7.25,18.25,11.0,17.12,9.62,15.62,0.25,528.62,66.0,184.25,230.12,121.12,13.62,528.38,19.0,8.75,292.5,11.62,3.0,14.75,8.0,321.12,2.75,0.25,0.25,15.88,7.75,3.25,0.0,0.5,0.12,49.0,10.12,11.75,10.0,2.12,7.0,4.88,0.12,0.5,0.38,0.12,0.0,2.52,6.5,16.12,35.38,5.5,5.38,11.62,0.5,0.62,21.88,22.75,64.12,21.0,23.12,17.62,0.12,0.01,46.25,77.61,85.26,85.99,56.42,50.73,46.05,0.16,69.71,40.32,4.3
cy Aris Limassol FC,6,1.17,1.2,10.33,2.67,0.17,0.17,18.33,2.0,296.67,409.0,129.17,149.5,132.5,165.83,28.5,67.83,0.83,0.68,7.0,21.0,4.67,0.5,30.5,13.17,30.0,25.17,17.33,14.83,8.0,2.33,15.5,28.5,13.0,13.0,13.0,21.5,0.5,528.83,73.17,219.17,217.83,99.0,13.33,528.67,18.83,9.83,283.5,10.0,3.83,13.67,7.83,294.67,2.67,0.0,0.0,12.33,11.0,1.5,0.17,0.17,0.0,62.5,11.67,15.17,5.33,2.17,6.83,4.5,0.0,0.17,0.0,0.17,0.0,2.35,3.33,17.0,34.17,7.5,5.33,14.5,1.17,1.17,26.83,21.5,73.67,20.33,22.33,32.83,0.17,-0.03,43.5,72.54,86.4,79.9,42.02,61.17,52.2,0.08,65.89,19.59,8.07
cz Slavia Prague,8,2.38,1.59,12.88,4.25,0.12,0.12,22.25,4.0,386.62,489.62,135.75,159.62,188.62,218.0,53.75,88.62,1.5,0.99,9.5,31.75,9.75,3.25,43.75,17.62,43.25,12.75,7.62,4.62,6.12,2.0,6.62,13.75,7.12,8.25,9.75,12.62,0.12,587.12,56.62,191.88,238.12,162.12,23.12,587.0,13.0,4.38,364.12,12.38,3.0,16.62,9.0,383.5,1.62,0.25,0.0,12.5,11.38,1.0,0.12,0.0,0.0,53.12,12.5,13.0,7.25,1.38,3.75,2.38,0.5,0.0,0.0,0.0,0.0,1.32,4.12,8.88,34.38,7.12,5.88,7.75,0.62,1.25,25.5,25.62,104.62,26.25,39.12,14.25,0.0,0.5,49.02,78.96,85.05,86.52,60.65,53.74,33.69,-0.05,63.47,46.4,8.0
cz Sparta Prague,10,1.6,1.34,11.5,5.0,0.0,0.0,19.0,2.6,332.9,434.3,133.3,154.8,155.4,182.3,36.0,73.8,1.4,0.83,8.0,23.1,5.2,1.5,26.4,15.1,25.9,13.1,7.2,5.1,6.5,1.5,5.9,13.5,7.6,13.0,8.3,19.0,1.0,540.4,76.0,223.8,224.5,96.8,19.7,540.4,17.4,7.7,263.8,7.5,4.6,16.3,6.7,327.9,2.4,0.1,0.1,10.5,10.4,2.2,0.0,0.2,0.0,47.6,14.2,11.6,2.5,2.2,5.7,3.5,0.2,0.2,0.2,0.0,0.0,1.59,5.1,15.6,37.4,5.0,7.4,11.1,0.5,1.3,25.8,23.0,67.4,21.6,31.0,13.1,0.0,0.19,55.04,76.65,86.11,85.24,48.78,49.25,44.25,-0.38,61.4,32.69,4.5
cz Viktoria Plzeň,10,0.9,1.26,11.3,2.9,0.2,0.2,17.9,1.5,286.9,408.0,119.5,146.8,117.5,152.1,40.1,84.1,0.6,0.81,7.3,26.0,6.3,2.6,35.1,12.8,34.7,17.8,10.7,8.9,6.1,2.8,7.3,15.6,8.3,11.8,12.6,26.4,0.0,533.3,70.0,184.9,222.7,130.6,21.1,533.1,16.1,7.4,245.9,9.9,3.2,17.2,8.1,282.7,2.8,0.1,0.0,18.1,10.5,1.0,0.1,0.0,0.0,55.1,24.8,20.5,7.0,0.3,3.4,3.1,0.8,0.0,0.0,0.0,0.0,0.75,8.7,21.6,30.8,3.3,7.9,17.6,1.1,1.2,45.3,25.3,82.6,19.4,33.2,18.0,0.0,-0.29,54.75,70.32,81.4,77.25,47.68,53.89,45.96,0.6,91.18,40.28,6.25
de Bayern Munich,12,1.75,1.6,13.83,4.0,0.25,0.25,25.33,3.08,516.08,595.25,216.75,236.08,244.92,266.67,46.75,72.08,1.33,1.32,11.17,38.0,8.75,1.0,46.58,24.42,46.08,16.25,10.92,8.33,5.92,2.0,7.67,17.67,10.0,12.0,8.92,15.33,0.25,695.0,66.25,232.25,310.5,159.67,25.42,694.75,20.92,12.25,419.58,16.83,6.42,13.92,8.75,512.08,1.25,0.08,0.0,10.17,10.08,1.67,0.17,0.25,0.0,47.5,9.17,8.75,5.92,1.08,3.33,2.25,0.33,0.25,0.25,0.0,0.0,1.34,3.92,8.92,36.08,4.0,4.17,9.42,0.33,1.08,17.92,22.67,117.08,28.42,41.58,18.58,0.0,0.09,51.17,86.7,91.81,91.84,64.86,54.81,58.56,0.19,67.57,43.95,3.5
de Dortmund,13,1.31,1.36,13.08,4.69,0.08,0.08,23.23,2.38,376.15,467.69,172.0,198.08,156.69,178.77,37.46,63.77,1.08,0.85,10.31,28.85,6.54,1.23,34.85,18.85,34.54,20.77,12.0,12.31,7.15,1.31,11.92,21.08,9.15,13.62,8.92,22.69,0.38,590.0,76.69,212.92,256.54,128.0,21.92,589.92,18.77,8.77,366.46,12.08,4.85,15.92,8.38,372.08,1.77,0.0,0.0,10.23,9.0,1.62,0.08,0.23,0.08,51.46,11.0,9.15,4.38,0.85,4.54,3.69,0.46,0.23,0.15,0.08,0.0,1.31,5.38,11.85,32.54,3.31,6.85,16.0,0.62,0.08,20.15,24.31,88.23,25.62,34.54,23.92,0.08,-0.04,54.59,80.43,86.83,87.65,58.74,57.16,46.72,0.35,81.28,45.4,3.88
de Eint Frankfurt,8,1.75,1.81,15.62,6.0,0.25,0.25,26.75,3.0,491.75,600.75,207.62,233.38,233.12,263.38,40.62,74.88,1.12,1.5,11.5,37.38,9.5,2.0,47.88,20.38,47.5,16.38,10.75,8.62,4.88,2.88,7.38,15.0,7.62,9.38,11.75,14.5,0.5,712.75,58.88,206.5,350.5,160.25,31.62,712.5,17.75,8.12,434.75,12.88,6.5,15.88,5.62,487.75,2.0,0.25,0.12,11.5,7.5,1.88,0.12,0.0,0.0,53.75,15.75,12.5,8.38,1.38,3.62,2.25,0.25,0.0,0.0,0.0,0.0,1.27,1.38,7.25,25.12,3.12,4.62,10.25,0.38,0.62,28.25,21.5,115.75,29.75,49.62,18.12,0.0,-0.03,55.75,81.86,88.96,88.51,54.25,57.78,45.75,-0.09,62.15,19.03,3.71
de Freiburg,10,2.1,1.78,15.7,5.3,0.2,0.2,26.8,3.4,457.8,563.7,198.6,224.0,206.7,234.3,39.9,77.6,1.3,0.81,11.3,32.2,7.6,2.6,37.9,17.8,37.6,15.9,10.2,6.1,7.7,2.1,6.6,13.1,6.5,9.8,7.6,16.0,0.7,664.0,64.6,211.3,312.7,145.0,21.2,663.8,11.6,5.7,394.6,15.0,4.4,12.9,6.9,451.0,1.1,0.0,0.0,10.5,10.5,0.8,0.1,0.0,0.0,47.3,15.1,15.8,2.1,1.4,3.7,2.3,0.4,0.0,0.0,0.0,0.0,1.37,5.9,16.9,44.4,4.2,6.3,10.9,0.6,0.5,30.9,19.8,93.3,30.2,35.8,16.8,0.0,0.18,48.87,81.21,88.66,88.22,51.42,57.93,49.14,-0.02,62.16,34.91,5.5
de Leverkusen,13,2.23,2.08,18.54,6.46,0.08,0.08,33.38,3.77,579.38,661.62,313.69,336.54,204.85,226.92,34.77,56.54,1.92,1.46,15.08,37.85,12.15,2.15,47.69,26.0,47.38,14.77,9.38,6.38,5.85,2.54,6.0,13.69,7.69,9.85,6.69,13.77,0.38,765.85,62.92,194.46,365.62,212.15,32.92,765.77,17.31,7.46,525.0,21.85,7.08,14.46,6.62,574.38,1.77,0.0,0.0,10.54,10.15,1.62,0.0,0.23,0.0,46.54,10.54,10.31,4.08,1.0,4.31,3.31,0.38,0.23,0.23,0.0,0.0,1.38,2.46,5.85,26.92,5.38,5.38,10.0,0.69,1.15,20.85,21.08,121.08,37.15,54.31,15.38,0.0,0.07,50.55,87.57,93.21,90.27,61.5,54.04,43.1,0.28,76.8,42.05,6.9
de RB Leipzig,8,1.75,1.56,15.5,5.12,0.0,0.0,27.88,3.38,398.38,485.62,189.62,213.75,164.5,186.75,34.62,58.12,1.62,0.88,12.38,24.0,8.62,2.0,28.88,18.88,28.75,19.25,11.38,11.0,5.88,2.38,10.0,22.12,12.12,13.0,9.38,17.0,0.75,597.5,75.25,229.25,246.5,127.75,20.25,597.5,14.25,7.62,365.5,13.88,4.62,13.38,7.0,395.0,2.25,0.0,0.0,11.0,12.25,2.25,0.0,0.0,0.12,47.62,8.75,9.75,8.12,1.5,3.75,2.38,0.0,0.0,0.0,0.0,0.0,1.32,3.25,6.75,35.0,3.25,7.88,11.25,0.0,1.0,18.5,20.38,76.5,31.25,35.5,21.38,0.0,0.12,47.3,82.04,88.71,88.09,59.57,51.68,53.47,-0.14,63.47,48.15,0.0
de Union Berlin,6,1.0,0.93,9.5,3.33,0.0,0.0,16.83,1.67,276.5,374.0,117.17,138.33,117.67,144.0,34.83,69.67,0.67,0.63,7.17,23.17,7.83,3.0,27.5,14.0,27.33,15.5,8.17,8.83,5.33,1.33,6.67,16.67,10.0,14.17,6.0,26.0,0.5,482.83,71.5,189.83,199.83,98.0,16.67,482.83,10.67,4.33,247.83,7.67,2.33,11.83,5.67,274.5,2.67,0.0,0.0,13.5,8.67,2.17,0.0,0.17,0.0,47.5,14.83,15.5,5.0,1.67,4.83,3.0,0.0,0.17,0.0,0.17,0.0,1.73,5.0,14.83,25.67,5.17,7.33,19.33,1.17,0.17,30.33,17.5,68.83,18.5,29.83,14.83,0.17,0.08,48.9,73.93,84.7,81.72,49.99,46.13,40.58,0.03,62.11,33.72,6.05
dk FC Copenhagen,8,1.25,1.15,10.25,3.25,0.12,0.25,18.25,2.12,335.38,428.88,163.38,187.0,126.62,151.25,32.25,61.5,0.75,0.82,7.62,22.75,6.62,2.25,25.25,13.75,25.0,18.75,10.88,11.38,4.5,2.88,10.75,20.75,10.0,13.62,9.25,24.38,0.5,546.25,73.88,223.0,203.5,125.62,18.0,546.0,16.25,8.0,289.5,9.5,2.88,15.0,7.5,332.62,2.25,0.25,0.25,9.88,6.5,1.25,0.12,0.12,0.0,47.0,12.12,16.25,3.0,1.75,5.5,3.75,0.25,0.12,0.12,0.0,0.0,1.66,5.5,15.38,28.0,5.12,8.0,17.25,0.75,0.38,28.38,22.5,64.0,20.38,29.75,21.62,0.0,0.09,42.71,78.2,87.37,83.72,52.44,54.76,49.23,-0.05,68.18,35.76,4.35
dk Nordsjælland,6,2.67,2.2,13.0,5.83,0.33,0.33,21.83,3.67,537.5,623.0,252.83,273.0,225.33,249.33,41.17,69.67,2.0,1.13,9.33,27.67,7.5,1.0,40.0,15.17,39.83,11.67,6.5,4.5,5.5,1.67,5.5,14.5,9.0,10.17,7.0,13.17,0.17,714.17,69.5,271.17,317.17,131.0,23.17,713.83,19.17,9.17,435.83,11.33,4.67,12.33,7.5,534.0,1.67,0.0,0.0,11.33,12.5,1.17,0.0,0.17,0.0,45.67,9.0,8.67,9.17,1.17,4.67,3.5,0.17,0.17,0.17,0.0,0.0,1.15,1.33,4.5,34.33,5.33,8.83,11.83,0.67,1.0,17.67,19.83,95.0,25.5,36.33,12.0,0.0,0.21,50.93,86.28,92.61,90.37,59.09,45.85,47.84,-0.02,74.95,29.56,5.66
eng Arsenal,10,1.9,1.36,12.0,4.2,0.1,0.1,21.7,3.3,485.3,568.8,246.2,269.2,195.0,215.7,29.0,53.2,1.6,1.05,9.9,35.1,8.3,0.9,44.9,19.6,44.2,14.2,7.7,3.4,7.3,3.5,6.7,15.0,8.3,10.0,6.9,12.7,0.1,671.5,52.0,172.5,335.6,169.1,26.9,671.4,20.5,9.5,446.6,14.3,6.4,17.2,9.9,480.0,1.3,0.0,0.0,13.0,10.9,1.5,0.0,0.1,0.0,43.5,12.0,9.6,5.2,0.8,2.8,2.0,0.4,0.1,0.1,0.0,0.0,0.72,4.3,10.9,29.5,4.7,4.1,9.9,1.4,1.6,21.6,27.1,108.7,25.0,42.5,14.4,0.0,0.4,55.56,85.32,91.46,90.4,54.51,49.32,46.34,-0.11,71.43,39.45,14.14
eng Aston Villa,12,1.75,1.25,12.83,5.5,0.0,0.08,23.08,2.67,461.5,541.42,197.92,215.17,216.75,240.83,39.92,66.17,1.25,0.98,9.92,35.17,8.33,1.25,41.17,19.17,40.83,11.0,5.92,5.58,3.75,1.67,4.83,8.0,3.17,6.0,4.33,10.75,0.33,626.08,59.75,204.25,274.58,152.83,24.08,626.0,17.75,8.25,401.58,13.75,5.42,13.67,7.42,449.33,2.58,0.08,0.08,10.42,11.67,0.5,0.08,0.08,0.0,35.75,9.42,8.92,6.92,1.33,3.17,1.83,0.25,0.08,0.08,0.0,0.0,1.21,4.25,9.17,39.58,4.67,5.25,8.08,0.75,1.92,18.33,21.08,101.17,25.75,39.08,10.75,0.0,0.4,51.39,85.24,91.98,90.0,60.33,56.58,46.48,-0.1,57.73,46.35,9.28
eng Brighton,8,1.38,1.55,12.38,4.12,0.5,0.5,22.88,2.5,525.0,602.38,264.5,285.75,205.38,226.88,34.38,55.75,0.88,1.32,8.62,39.75,10.25,1.62,44.88,20.62,44.5,11.38,7.25,3.88,4.75,2.75,6.12,12.88,6.75,9.75,5.5,12.5,0.5,697.88,60.25,189.88,336.75,176.38,26.75,697.38,17.12,6.75,519.62,17.12,5.75,16.88,8.88,518.88,2.62,0.0,0.0,10.88,11.12,0.88,0.5,0.0,0.0,42.12,8.62,8.25,6.5,1.12,3.38,2.25,0.62,0.0,0.0,0.0,0.0,1.05,2.38,5.75,31.38,3.75,3.12,10.62,0.38,2.12,16.88,25.75,110.0,25.38,44.38,13.38,0.0,-0.11,51.07,87.15,92.56,90.52,61.67,55.11,39.43,-0.07,66.57,41.39,3.58
eng Liverpool,10,2.8,2.41,16.7,6.7,0.4,0.4,29.2,4.4,593.8,694.4,273.3,299.2,258.3,285.9,49.8,82.6,2.2,1.51,13.1,41.9,12.7,1.7,49.1,20.9,48.9,15.9,10.0,6.3,6.5,3.1,8.0,16.5,8.5,12.1,8.6,13.0,0.7,812.6,62.0,223.5,411.2,184.3,30.9,812.2,23.5,10.9,552.5,16.9,5.7,18.8,11.8,587.5,0.8,0.0,0.0,9.5,11.1,1.8,0.3,0.0,0.1,51.9,13.0,10.9,5.4,1.2,3.6,2.5,0.3,0.0,0.0,0.0,0.0,1.12,3.8,10.7,47.5,6.6,3.9,10.2,1.0,1.6,23.9,30.6,118.9,33.6,51.0,18.0,0.0,0.16,54.39,85.51,91.34,90.35,60.29,55.56,46.38,-0.07,69.44,35.51,9.8
eng Manchester City,10,2.8,2.54,21.3,7.9,0.3,0.3,39.7,5.3,733.0,804.0,377.5,399.4,295.8,315.2,48.1,63.5,2.0,2.14,16.2,60.4,14.4,1.8,63.6,34.6,62.7,11.7,7.2,3.8,5.6,2.3,5.9,11.1,5.2,6.5,5.0,9.8,0.3,891.6,49.5,166.6,437.7,293.0,42.9,891.3,21.8,10.3,558.7,26.5,10.3,11.6,9.5,723.2,1.0,0.0,0.0,7.4,12.5,1.0,0.3,0.0,0.1,43.1,8.9,6.2,5.9,1.3,2.7,1.5,0.1,0.0,0.0,0.0,0.0,0.99,3.7,6.7,38.5,4.7,3.6,6.1,0.4,1.4,15.1,21.1,160.9,45.0,69.4,13.1,0.0,0.1,58.94,91.17,94.52,93.85,75.75,57.46,47.25,-0.31,55.56,55.22,6.56
eng Manchester Utd,6,2.0,1.83,11.67,4.33,0.17,0.17,20.33,3.33,375.67,468.83,174.5,197.83,154.5,178.83,35.17,67.83,1.5,1.13,8.17,25.0,6.83,1.33,35.67,17.0,35.5,12.67,8.33,6.5,5.17,1.0,5.33,14.33,9.0,13.83,9.5,16.17,0.83,574.0,65.17,193.17,254.67,133.5,21.0,573.83,20.83,9.33,337.0,12.33,5.5,14.33,8.17,370.67,2.17,0.33,0.17,10.83,9.5,1.17,0.0,0.67,0.0,47.67,13.5,8.67,4.5,2.5,5.83,3.17,0.17,0.67,0.33,0.17,0.17,2.15,6.5,15.67,35.0,4.33,3.17,12.83,0.33,0.33,22.17,22.5,88.17,23.67,34.67,13.67,0.33,0.09,60.89,80.13,88.21,86.39,51.85,50.59,44.79,-0.16,54.37,41.48,2.57
eng Newcastle Utd,6,1.0,0.98,10.33,4.17,0.0,0.0,17.83,1.67,336.67,424.0,151.0,173.0,143.5,167.17,35.67,65.33,0.83,0.83,7.5,23.67,7.67,1.0,38.67,15.33,38.17,16.67,11.83,8.67,5.83,2.17,9.0,18.33,9.33,14.67,6.17,20.5,0.17,536.33,59.33,170.0,236.5,136.17,18.33,536.33,18.33,4.83,299.33,14.67,2.17,13.67,8.33,334.17,1.83,0.0,0.0,11.0,13.33,1.0,0.0,0.17,0.0,48.5,10.0,9.17,10.83,1.17,5.33,4.17,0.17,0.17,0.17,0.0,0.0,1.87,4.17,11.5,18.83,5.5,8.33,13.17,1.0,1.0,19.17,22.0,92.17,19.5,29.17,20.83,0.0,0.02,52.16,79.4,87.28,85.84,54.6,59.51,26.35,0.37,78.24,36.26,7.59
eng West Ham,10,1.6,1.35,11.7,4.5,0.0,0.0,20.7,2.9,420.4,515.4,199.1,220.0,168.4,196.0,40.4,68.8,1.2,1.14,9.0,30.4,7.5,1.8,39.0,17.4,38.5,12.5,7.9,6.5,4.9,1.1,5.7,11.3,5.6,10.1,8.0,17.6,0.3,618.3,55.2,178.6,305.7,139.3,20.9,618.3,16.5,7.1,358.3,11.0,4.8,14.0,9.1,415.1,2.2,0.0,0.0,11.5,8.0,1.2,0.0,0.0,0.0,50.0,14.7,14.6,6.8,0.8,4.1,3.3,0.4,0.0,0.0,0.0,0.0,0.87,4.9,10.7,20.1,4.2,6.4,12.2,0.7,0.5,29.3,23.1,94.9,23.6,35.0,13.6,0.0,0.19,50.17,81.57,90.5,85.92,58.72,57.14,43.03,0.08,80.49,45.79,5.74
es Atlético Madrid,10,2.0,1.7,13.6,5.2,0.0,0.1,25.1,2.9,510.6,609.1,256.2,278.1,196.9,226.3,43.7,74.9,1.1,1.05,10.7,35.5,10.2,2.2,41.3,17.1,41.2,14.2,9.8,8.3,3.9,2.0,8.0,17.5,9.5,15.4,8.5,21.0,0.4,718.7,68.5,236.4,322.4,164.2,27.2,718.6,14.6,6.7,405.7,13.7,5.6,12.7,5.2,507.9,2.5,0.1,0.1,11.5,8.5,1.4,0.1,0.0,0.1,50.0,8.6,11.8,3.0,1.3,4.9,3.7,0.2,0.0,0.0,0.0,0.0,1.18,3.4,9.9,21.4,4.6,6.4,14.0,1.1,0.3,20.4,17.9,99.6,28.0,45.2,17.8,0.0,0.18,42.16,83.83,92.13,87.01,58.34,56.15,45.89,-0.1,75.51,34.34,7.86
es Barcelona,10,1.9,1.71,15.8,5.5,0.0,0.0,27.3,3.4,482.2,568.6,207.8,230.5,219.5,244.9,48.3,72.5,1.7,1.43,11.7,40.5,8.9,1.3,47.6,22.8,47.2,16.1,11.0,6.1,6.8,3.2,7.6,15.6,8.0,11.8,7.6,16.8,0.5,676.1,64.2,184.9,306.7,190.4,29.0,676.1,24.1,11.9,434.3,16.8,7.4,14.3,9.0,478.0,3.0,0.2,0.1,10.4,11.5,1.1,0.0,0.1,0.0,46.4,12.0,9.7,5.5,1.4,4.1,2.7,0.2,0.1,0.1,0.0,0.0,1.36,4.1,8.9,32.0,3.6,4.4,10.9,0.5,1.4,21.7,23.3,117.6,30.7,46.6,18.6,0.0,0.11,55.3,84.8,90.15,89.63,66.62,58.68,49.38,-0.03,65.85,46.07,4.59
es Betis,8,1.25,1.39,14.25,4.88,0.0,0.12,23.75,2.0,452.88,554.5,221.12,241.88,165.5,191.38,41.25,74.25,1.12,1.06,10.0,37.25,8.25,2.0,43.88,17.25,43.62,15.38,8.75,7.75,5.88,1.75,7.62,16.62,9.0,11.75,8.38,11.5,0.12,657.25,44.62,161.88,329.38,171.62,24.0,657.12,23.75,12.0,370.25,13.75,6.38,16.12,9.38,449.38,2.62,0.0,0.0,11.38,12.5,1.12,0.12,0.12,0.0,50.75,10.0,11.5,12.25,1.12,2.75,1.62,0.12,0.12,0.12,0.0,0.0,1.05,3.75,10.12,24.0,2.88,7.25,9.0,0.88,1.62,21.5,25.5,104.75,25.75,40.62,16.38,0.0,-0.1,46.51,81.67,91.42,86.48,55.56,51.16,50.53,-0.07,58.91,37.06,9.78
es Real Madrid,13,2.0,1.96,16.31,5.54,0.08,0.15,30.15,3.69,543.31,614.92,279.62,296.62,206.62,225.08,42.0,64.31,1.62,1.33,13.46,42.15,8.46,1.62,43.08,22.92,42.62,15.31,9.08,8.23,5.23,1.85,6.23,13.46,7.23,10.46,7.31,16.92,0.23,720.31,69.15,208.54,342.38,176.0,26.77,720.15,21.15,10.38,498.85,17.85,8.0,11.23,10.08,539.38,1.69,0.0,0.0,9.92,10.23,1.31,0.08,0.23,0.0,40.23,10.77,8.15,6.38,1.15,4.85,3.62,0.31,0.23,0.15,0.08,0.0,1.31,3.08,8.31,26.77,5.38,5.77,13.15,1.15,0.38,18.92,21.31,108.62,33.85,44.85,15.31,0.08,0.02,56.92,88.35,94.27,91.8,65.31,53.22,49.08,0.12,74.64,37.06,8.75
