Team,Matches Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Assists,Expected Assists (xA),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes Received,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Age_goal,Goals Against,Shots on Target Against,Saves,Clean Sheets,Penalty Kicks Attempted,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Post-Shot Expected Goals,Launched Passes Completed,Launched Passes Attempted,Passes Attempted (GK),Through Balls,Goal Kicks Attempted,Crosses Opposed,Crosses Stopped,Sweeper Actions,Total Aerial Duels,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels won,Penaltys Winner,Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons,Efficiency GK,% Saves,% Long Passes,% Crosses Stopped
Ipswich Town,46,92.12,87.84,90.09,94.14,22.52,22.97,89.19,90.09,74.77,77.48,76.58,79.73,77.48,79.73,25.45,21.17,91.67,85.81,90.99,76.35,78.6,54.73,75.23,82.43,74.1,37.84,61.04,14.41,55.18,85.14,53.15,62.16,28.38,80.18,55.18,20.72,40.09,77.7,81.98,92.34,61.26,79.28,91.44,78.38,22.97,20.5,74.32,56.31,89.64,55.86,55.86,74.77,55.63,97.07,86.94,41.89,25.9,39.86,36.94,81.76,3.15,89.19,74.32,61.26,17.57,58.33,23.42,25.0,75.45,18.92,18.02,25.0,79.28,28.83,18.02,7.21,93.69,35.14,1.8,30.18,41.44,99.1,59.91,55.86,75.68,91.22,89.64,57.66,40.09,82.43,93.24,64.19,66.67,50.0,35.59,67.12,28.83,20.5,54.5,88.29,44.14
Juventude,38,51.8,35.59,53.38,68.92,5.18,11.71,51.35,54.28,35.14,28.83,24.77,21.17,43.24,41.89,52.7,28.38,72.07,41.22,59.68,20.72,22.97,58.78,23.42,19.14,22.75,79.28,61.04,54.05,87.16,54.73,61.04,67.57,26.13,50.9,58.11,44.82,29.05,25.23,78.38,65.32,20.27,14.86,19.37,25.23,16.22,22.75,31.98,15.54,10.36,96.4,61.49,34.68,8.56,1.35,1.13,44.37,89.41,79.95,21.62,2.93,48.65,16.67,47.75,46.85,34.23,25.68,81.31,79.73,14.19,97.52,97.52,84.68,38.74,81.53,32.66,27.93,59.46,48.65,39.41,67.12,87.39,68.47,54.95,93.47,21.62,51.35,18.02,61.94,74.55,78.15,42.57,50.0,41.44,54.5,71.62,15.32,58.11,70.72,45.5,44.82,83.11
Kortrijk,30,3.15,5.18,6.08,4.95,32.43,22.97,5.41,3.38,22.97,31.08,21.17,32.88,24.32,29.73,29.28,46.85,4.5,10.81,3.83,23.42,24.32,55.41,29.73,62.61,29.73,86.04,64.64,99.1,30.41,5.63,70.95,67.12,36.94,94.37,95.72,96.85,18.92,39.64,90.54,54.05,36.49,40.09,9.91,39.64,78.38,86.94,72.07,95.27,39.19,19.37,13.51,22.97,67.12,70.95,59.01,75.9,40.99,77.48,21.62,81.76,3.15,91.44,75.68,11.04,54.73,9.91,91.44,91.44,17.79,18.92,13.51,25.0,86.94,93.47,90.54,90.54,52.7,68.24,69.14,84.23,90.77,55.18,85.59,13.51,35.59,4.5,16.67,66.22,53.6,20.27,18.92,16.22,4.5,14.41,16.22,22.07,81.53,49.77,47.3,48.65,79.28
LA Galaxy,34,95.05,95.95,82.88,96.85,62.61,88.96,85.59,94.82,99.1,99.1,99.1,99.1,95.05,91.89,46.85,6.76,95.95,88.29,83.56,94.59,90.54,1.8,91.44,93.69,92.34,8.56,5.86,36.94,3.6,30.18,11.04,15.09,75.0,41.67,40.77,49.32,10.14,98.65,81.08,95.5,95.95,97.3,89.64,98.65,69.37,68.92,96.85,94.59,94.14,96.85,60.81,99.1,85.36,59.91,59.01,94.14,75.45,67.12,80.63,44.59,48.65,16.22,0.45,99.55,33.33,33.56,86.71,89.64,29.28,56.08,58.56,65.54,38.74,75.9,8.11,19.82,36.49,65.32,44.14,60.36,29.73,10.14,0.45,93.47,92.79,88.29,90.09,6.76,53.6,66.44,27.93,99.55,98.2,99.55,94.59,17.12,57.21,70.72,69.37,7.21,26.13
LAFC,34,88.96,92.34,92.34,96.4,90.09,88.96,87.39,92.34,64.86,59.91,62.16,57.43,76.13,70.72,40.54,22.52,86.04,73.2,87.39,63.96,72.97,13.51,66.44,88.29,65.32,73.65,73.42,86.94,17.12,87.84,81.98,84.46,17.12,43.69,97.75,40.09,52.25,59.46,52.25,68.02,44.59,68.02,86.94,59.46,96.85,87.39,62.61,70.95,92.79,81.98,65.99,65.32,58.33,28.83,16.89,19.37,38.51,51.13,92.79,72.52,6.76,36.49,13.51,96.4,47.97,54.95,40.99,43.47,81.31,27.93,13.51,65.54,86.94,37.84,61.04,56.31,59.91,33.78,34.46,50.23,56.08,46.4,5.86,81.53,73.87,90.54,86.04,81.98,81.76,63.51,84.68,78.83,78.83,86.94,64.86,41.44,14.64,36.26,57.66,63.29,54.05
Lanús,27,28.15,28.83,45.5,54.05,22.52,16.22,44.14,26.35,31.98,34.23,36.04,40.54,28.83,28.83,54.5,46.4,43.92,20.72,38.51,33.78,18.47,61.26,41.44,22.75,42.34,58.11,50.9,44.14,79.5,31.53,86.04,61.71,61.94,81.98,98.2,86.04,40.09,40.54,35.59,35.59,54.05,31.53,22.07,40.54,75.68,82.21,21.17,29.73,28.6,12.84,9.91,31.98,77.03,12.84,45.5,71.62,58.78,60.59,27.03,66.22,31.53,31.08,82.88,35.36,70.5,66.67,55.63,66.89,75.45,34.23,32.43,80.18,38.74,45.27,64.41,65.77,38.74,75.0,82.88,72.75,37.39,60.81,76.13,9.46,37.39,39.64,22.52,70.95,68.92,35.59,81.08,27.93,22.52,26.13,52.25,77.03,77.93,78.6,84.01,53.6,27.93
Leeds United,46,86.49,92.34,86.04,83.33,75.45,77.93,86.94,82.88,93.24,93.24,90.99,91.89,96.85,96.4,6.31,0.9,84.01,94.59,90.09,81.08,81.53,4.05,87.84,96.85,86.49,56.98,68.92,30.18,56.08,95.5,62.61,27.03,92.79,26.35,32.88,17.34,94.14,93.69,31.98,81.08,90.99,90.54,95.05,93.69,97.3,93.69,90.54,82.43,98.2,25.9,16.22,93.69,91.22,83.56,70.72,86.26,72.3,13.06,84.91,93.24,31.53,68.92,28.83,89.64,39.86,88.06,4.5,4.95,89.19,7.21,10.59,25.0,38.74,4.95,3.15,13.96,96.4,59.91,2.7,11.26,15.77,68.92,17.57,17.57,90.99,87.84,94.14,65.32,19.14,38.51,86.94,91.89,85.14,94.82,65.32,97.75,50.45,10.81,42.57,4.05,31.76
Leicester City,46,92.12,94.59,76.13,81.98,96.62,94.14,84.23,93.47,99.55,99.55,99.55,99.55,99.1,99.1,52.25,17.12,86.04,95.27,85.59,97.75,90.99,47.75,92.12,97.3,91.89,47.3,57.21,39.41,66.67,51.13,52.03,29.73,84.46,38.06,49.77,15.77,4.5,99.55,73.42,96.4,99.55,94.59,91.89,99.55,74.77,74.1,98.2,89.19,95.5,47.75,67.12,99.55,84.46,92.57,86.94,83.33,35.59,42.34,98.2,93.24,61.94,65.54,18.47,95.95,10.81,89.64,16.67,28.15,75.45,7.21,5.18,51.8,38.74,16.44,9.46,14.41,99.1,73.42,0.45,7.21,31.76,93.47,8.11,56.76,94.59,85.59,93.24,54.05,40.09,59.91,90.99,99.1,99.1,97.3,84.23,89.19,54.5,82.88,85.14,17.57,58.11
León,34,54.5,70.95,88.74,88.96,62.61,43.02,89.64,54.28,58.56,53.6,55.86,49.1,56.76,52.7,85.59,74.32,58.33,77.48,89.19,77.48,74.1,72.97,56.31,76.8,56.08,76.58,70.5,79.95,71.4,35.81,90.09,81.76,37.39,6.76,29.5,26.58,52.25,50.0,29.73,30.63,50.0,72.97,77.03,50.0,59.23,79.95,61.71,76.8,57.66,26.58,26.58,58.11,83.11,10.59,86.94,65.09,37.84,11.26,48.87,10.14,48.65,58.56,39.19,61.94,62.61,43.24,40.99,35.36,29.28,90.32,93.47,25.0,86.94,51.35,13.51,8.11,27.03,82.21,45.95,55.86,59.23,65.77,38.29,24.32,57.66,87.39,73.87,84.91,53.6,27.48,54.95,66.22,67.79,68.47,81.08,59.01,97.75,36.26,31.31,54.95,56.31
Mazatlán,34,58.33,62.61,46.17,70.05,27.48,43.02,44.59,45.72,56.31,48.2,55.18,50.9,60.81,57.66,47.75,20.72,58.33,43.47,52.48,55.41,26.35,24.77,45.05,54.95,45.05,44.82,35.81,78.83,15.77,47.52,75.68,79.28,20.05,6.76,13.51,40.99,52.25,47.3,54.73,48.65,53.6,36.49,32.43,47.3,77.48,92.57,59.46,84.23,61.71,15.77,37.39,55.86,58.33,10.59,31.53,66.67,34.23,86.71,48.87,17.12,18.24,65.54,31.76,69.14,42.79,16.89,84.01,78.6,29.28,83.33,42.34,89.19,97.3,85.59,79.05,66.22,66.67,80.41,85.81,85.14,66.44,36.49,30.63,20.72,47.97,43.24,32.88,53.6,98.2,41.89,50.0,68.92,65.77,68.92,72.52,22.97,96.17,47.07,27.48,83.56,48.42
Mechelen,30,47.75,74.55,49.55,63.51,48.2,48.42,52.7,60.81,75.23,78.83,40.54,50.45,91.44,91.44,98.2,97.75,60.59,67.12,55.41,79.73,72.07,61.26,79.73,59.23,80.18,54.5,41.89,84.68,24.32,41.89,88.51,78.83,40.32,80.63,86.49,65.32,89.86,79.73,85.59,88.74,76.13,69.82,52.7,79.73,13.96,28.38,97.3,93.24,49.1,83.56,93.24,75.23,90.32,97.07,86.94,84.91,14.41,13.06,54.73,53.6,48.65,90.09,77.93,46.4,4.95,68.47,46.4,55.41,75.45,47.07,13.51,65.54,98.65,55.86,81.31,67.12,67.12,22.52,73.42,70.72,75.0,37.16,69.37,94.59,77.48,54.05,56.31,67.12,95.95,20.27,85.14,60.81,16.22,77.48,88.51,44.14,86.04,91.22,76.13,88.74,70.27
Middlesbrough,46,74.77,79.28,66.44,80.18,22.52,36.94,68.92,79.73,90.99,92.79,93.69,93.69,85.14,86.04,42.34,23.42,84.01,81.76,74.77,80.63,87.39,12.61,83.78,92.34,84.23,21.4,24.77,13.74,39.19,71.85,39.86,40.99,52.93,30.18,41.89,25.23,27.03,92.34,75.68,90.09,84.23,85.59,84.68,92.34,46.4,29.5,88.29,71.62,88.29,72.97,20.72,90.99,80.86,83.56,45.5,78.15,32.88,9.01,36.94,81.76,31.53,71.17,18.92,85.14,13.96,45.27,34.01,28.15,41.67,18.92,32.43,25.0,38.74,43.69,14.41,26.35,92.79,70.05,10.36,49.55,53.38,92.57,15.77,48.2,86.49,71.62,85.59,31.08,19.14,50.0,60.14,83.78,89.19,80.18,64.41,45.05,7.21,25.9,27.03,11.71,51.8
Millwall,46,18.02,15.09,13.51,20.27,11.49,16.22,12.61,15.09,13.06,16.67,20.72,21.62,10.81,12.61,21.62,70.72,18.47,30.86,12.16,10.81,11.26,23.42,8.56,13.51,8.56,88.29,80.41,84.01,82.88,27.48,92.79,68.92,64.41,66.22,93.02,67.12,68.02,16.22,31.53,35.14,18.02,22.07,36.04,16.22,12.84,15.77,13.51,16.67,32.88,50.0,63.74,13.06,50.45,83.56,86.94,26.8,8.11,45.95,8.11,33.11,61.94,65.54,97.75,3.6,20.72,62.16,24.55,18.92,81.31,67.34,64.41,80.18,38.74,43.69,73.87,85.59,20.72,13.96,54.95,48.87,63.29,74.55,96.85,56.31,8.56,11.04,24.32,88.06,68.92,41.89,47.3,11.26,18.47,11.71,8.11,81.08,33.56,67.12,30.63,26.13,64.64
Minnesota Utd,34,81.31,84.46,59.46,80.86,75.45,70.72,47.07,79.28,30.63,30.63,45.95,50.0,24.77,23.42,11.71,24.77,80.18,76.13,49.77,34.68,74.1,11.94,54.73,44.14,54.05,33.78,39.41,50.23,30.41,40.32,48.87,30.18,83.11,36.71,83.78,72.52,61.71,29.28,39.19,44.59,17.12,49.1,74.77,29.28,50.0,52.7,31.08,34.23,67.34,90.32,54.73,30.63,58.33,41.67,16.89,13.74,12.84,71.62,48.87,59.68,48.65,38.74,25.45,40.99,75.0,36.94,50.23,43.47,29.28,40.77,25.45,65.54,86.94,65.54,35.59,75.68,46.85,54.05,38.06,51.8,6.76,89.41,42.34,84.46,53.15,53.6,70.27,41.67,81.76,59.91,8.56,31.53,32.43,34.46,20.5,80.18,61.26,52.93,28.38,4.95,6.08
Modena,38,32.21,45.05,53.38,35.59,81.98,81.98,54.95,27.93,49.1,50.9,56.31,55.86,48.65,51.8,43.69,37.84,15.09,52.25,58.33,49.55,67.79,56.08,47.3,36.94,47.97,20.72,7.88,16.22,49.1,30.18,13.06,11.49,86.04,68.92,70.95,38.96,52.25,48.2,34.23,53.6,37.16,59.01,54.05,48.2,7.21,8.56,34.68,41.44,56.31,59.23,24.32,49.1,10.59,80.63,86.94,9.01,90.09,85.36,75.9,26.13,48.65,63.06,50.0,48.2,63.06,58.33,17.34,9.46,64.64,74.32,64.41,84.68,38.74,31.53,62.61,59.46,76.58,12.16,13.06,64.41,54.5,48.87,54.28,42.34,46.4,49.1,58.11,9.23,74.55,24.55,49.1,44.59,46.4,36.71,43.02,11.49,36.94,23.2,12.61,59.91,46.4
Monterrey,34,86.94,70.95,54.28,56.53,43.02,43.02,63.96,89.19,83.33,81.08,74.77,72.97,88.29,88.74,91.44,65.77,92.57,81.76,68.92,92.79,88.29,60.36,94.14,61.71,94.59,50.23,39.41,49.1,45.72,73.2,43.92,54.28,39.41,14.19,77.25,14.41,71.62,80.63,57.66,50.9,86.04,78.83,65.99,80.63,49.1,63.06,66.67,79.28,46.4,41.67,23.87,83.33,74.32,28.83,86.94,88.06,37.39,67.12,31.98,59.68,48.65,55.63,43.69,83.78,47.97,83.56,38.74,55.41,81.31,40.77,42.34,65.54,38.74,31.53,84.23,54.95,95.05,92.57,12.61,34.68,89.86,72.75,29.28,31.08,91.44,72.07,72.3,40.54,53.6,90.99,92.79,86.04,90.09,80.63,90.99,18.02,89.64,82.88,87.39,98.2,94.14
Moreirense,34,25.9,13.74,31.08,16.44,16.44,29.95,27.48,32.21,39.19,37.84,37.39,34.23,45.5,42.79,45.5,44.14,54.73,10.81,34.46,15.77,15.32,45.27,18.02,40.09,18.47,25.9,42.34,47.52,18.47,51.13,14.64,26.58,61.94,60.14,64.64,81.53,71.62,37.84,77.93,74.32,32.88,15.32,14.86,37.84,40.32,44.82,33.78,32.88,49.1,40.32,78.15,39.19,53.15,59.91,31.53,8.56,86.49,36.71,48.87,90.99,48.65,62.39,38.74,38.74,78.83,79.5,28.83,39.64,94.14,9.46,13.51,25.0,38.74,20.27,82.66,76.13,69.37,56.53,77.03,79.28,73.87,22.3,51.8,54.05,20.05,27.48,18.47,27.7,19.14,68.69,18.47,50.45,50.45,65.99,34.01,55.86,56.31,56.31,81.98,77.93,63.29
NE Revolution,34,30.63,28.83,35.14,45.5,16.44,11.71,38.29,32.21,77.03,74.32,71.17,69.37,84.68,84.23,80.63,59.46,36.71,43.47,37.39,53.83,69.37,46.4,64.86,66.89,63.96,9.46,8.56,21.17,16.67,16.89,26.8,13.96,88.96,58.78,39.86,46.85,44.14,72.07,86.49,92.79,60.36,53.15,49.1,72.07,31.08,39.86,68.47,74.32,65.77,88.06,50.0,77.03,75.68,41.67,16.89,57.43,41.44,60.59,21.62,10.14,81.76,27.93,16.67,90.09,78.38,3.15,95.5,89.19,11.71,90.32,88.74,89.19,38.74,98.2,41.67,55.86,39.19,11.04,74.32,26.35,9.46,10.14,11.26,80.18,67.12,36.94,56.76,13.96,81.76,38.51,61.26,80.63,78.38,88.74,78.38,67.57,64.86,40.99,10.36,24.77,10.81
NEC Nijmegen,34,93.69,72.52,54.28,95.5,86.49,70.72,56.76,92.34,59.91,59.23,65.32,63.96,52.25,49.55,61.26,55.86,86.04,70.72,54.05,39.19,47.52,39.64,43.69,60.59,43.47,85.59,71.4,96.85,27.7,45.05,81.08,92.12,5.41,95.5,16.67,86.49,22.3,62.61,95.95,82.88,59.91,37.39,61.26,62.61,70.27,53.15,54.5,59.23,63.51,22.52,28.38,59.91,91.89,41.67,31.53,95.95,45.05,90.99,88.06,26.13,81.76,77.25,64.86,36.49,35.14,29.5,73.65,72.3,29.28,74.32,72.07,65.54,38.74,73.65,80.63,82.88,61.94,70.95,92.57,95.05,80.41,46.4,65.09,22.07,47.3,64.41,55.63,81.53,53.6,97.3,45.5,57.88,62.39,55.41,55.86,9.91,23.42,56.31,44.14,47.75,54.73
NY Red Bulls,34,79.28,88.29,77.93,83.78,93.24,95.27,78.38,80.41,43.69,43.69,43.69,44.14,50.0,47.75,39.19,50.9,73.65,74.77,81.08,72.07,63.51,29.95,60.36,52.48,60.14,12.39,16.89,8.11,21.17,77.25,11.71,18.02,66.44,68.47,54.28,24.55,36.04,41.89,20.27,31.53,35.14,62.61,74.1,41.89,22.52,29.5,47.75,50.45,71.85,41.67,94.59,44.14,88.06,19.59,31.53,55.18,20.72,51.13,97.07,26.13,18.24,29.05,63.51,35.36,45.72,33.56,34.01,20.5,29.28,74.32,88.74,25.0,38.74,49.32,40.54,76.58,53.15,43.24,29.5,16.67,39.86,78.15,65.77,69.82,58.11,79.28,70.72,12.39,19.14,30.63,40.99,41.89,36.04,50.9,25.23,34.46,63.51,14.19,14.41,7.66,51.35
NYCFC,34,80.41,85.36,67.79,74.55,75.45,55.86,66.22,76.13,79.73,78.38,86.94,87.84,72.97,70.27,20.27,9.91,77.7,86.94,71.4,73.65,88.96,49.55,82.88,75.9,83.78,27.25,41.22,5.86,47.3,91.44,35.36,27.93,80.41,67.79,28.6,22.97,13.96,80.18,62.61,64.86,77.03,83.33,90.09,80.18,76.8,67.34,72.97,65.32,90.32,31.08,15.77,79.95,63.74,41.67,86.94,29.73,66.44,11.26,68.69,44.59,81.76,55.63,12.61,77.93,31.76,36.94,82.21,85.59,11.71,56.08,58.56,65.54,38.74,79.28,6.31,17.12,87.84,98.2,32.43,21.62,56.08,62.16,13.96,20.27,82.43,68.69,90.54,36.04,53.6,50.0,22.52,79.28,77.48,77.93,62.61,79.73,34.23,80.63,60.81,6.76,68.47
Nashville SC,34,33.78,62.61,22.97,16.44,75.45,81.98,25.45,44.14,62.61,59.23,44.14,40.09,75.23,74.32,81.08,69.82,54.73,56.53,27.03,43.69,38.74,56.08,34.68,16.67,35.14,15.77,23.2,49.55,11.04,9.68,23.87,25.23,75.0,45.95,86.49,36.94,52.25,53.6,67.12,73.42,52.7,22.52,41.89,53.6,4.05,3.6,45.5,27.48,36.71,82.88,79.73,63.06,86.49,77.25,86.94,79.5,52.03,28.83,80.63,44.59,6.76,4.5,31.76,57.88,50.68,24.1,77.7,76.13,54.05,56.08,25.45,65.54,97.3,69.82,59.91,51.8,47.75,85.81,50.9,30.86,52.03,39.64,34.01,88.51,32.43,26.8,38.74,21.4,93.24,10.59,35.14,69.82,69.82,78.83,73.42,69.37,13.06,28.38,49.55,67.12,58.56
Necaxa,34,67.34,32.66,17.79,40.32,43.02,43.02,17.79,69.14,4.95,4.5,3.15,1.8,7.66,6.31,14.86,40.77,75.9,33.56,24.32,7.21,24.77,90.09,7.43,7.21,6.31,88.74,85.14,95.5,59.91,15.54,87.39,93.24,4.28,81.31,91.44,83.56,92.12,4.95,47.75,20.72,2.7,12.16,22.52,4.95,38.74,42.12,4.5,14.41,14.41,15.32,79.05,4.95,19.37,19.59,31.53,32.88,12.84,34.23,31.98,59.68,0.9,85.59,68.24,17.57,36.94,20.05,65.77,61.04,29.28,40.77,58.56,25.0,38.74,75.9,82.66,86.04,15.77,4.5,95.05,87.39,52.03,2.25,75.68,34.68,6.76,25.0,23.87,88.06,19.14,94.59,27.03,7.66,10.81,11.26,11.71,30.18,52.7,31.31,43.24,38.74,32.43
Newell's OB,27,6.53,32.66,39.19,37.39,54.5,75.9,36.49,9.46,17.57,19.82,13.06,12.61,22.97,26.13,53.15,68.47,6.76,27.03,41.67,39.86,21.17,77.7,40.54,25.45,40.99,66.22,80.41,59.23,52.7,79.5,67.12,47.75,68.02,38.06,34.68,59.01,86.26,18.02,12.16,15.32,36.04,28.38,18.02,18.02,58.56,58.11,20.72,29.28,6.53,25.9,23.2,17.12,13.51,49.55,45.5,40.09,84.68,60.59,59.68,66.22,31.53,26.35,90.32,11.71,83.33,49.77,26.13,18.92,68.47,34.23,32.43,25.0,94.37,31.53,65.32,72.97,50.0,26.35,31.98,48.2,63.29,63.51,91.89,21.17,36.49,32.43,17.57,75.23,68.92,2.93,45.05,16.67,9.91,19.37,31.53,92.79,58.56,12.61,24.55,45.5,65.32
Norwich City,46,83.11,68.24,69.59,57.88,22.52,22.97,61.49,84.23,69.37,69.37,72.07,71.17,73.42,73.87,45.95,37.39,78.83,65.09,58.33,32.88,46.17,52.25,35.14,68.02,35.59,56.98,47.97,59.23,68.69,24.32,30.63,46.4,43.69,76.35,64.64,72.97,31.53,71.17,91.89,98.65,45.5,35.59,54.73,71.17,35.14,26.8,70.27,44.14,62.16,53.6,93.92,69.37,81.98,83.56,70.72,86.26,42.34,7.66,36.94,66.22,31.53,34.23,38.29,63.51,15.54,42.12,50.23,50.45,54.05,34.23,50.9,25.0,38.74,58.33,17.57,22.97,86.04,43.24,7.66,63.51,57.43,75.23,35.59,77.48,40.99,67.57,53.6,38.96,19.14,90.09,54.05,71.62,82.88,69.82,46.85,19.37,26.13,49.77,46.4,23.87,49.77
OH Leuven,30,39.64,34.23,21.4,26.58,67.79,65.09,23.2,33.56,18.92,20.27,9.91,9.46,30.18,31.98,67.12,77.03,46.85,16.89,26.58,14.86,22.52,32.21,16.67,27.03,16.67,30.86,12.61,67.79,6.08,54.73,25.45,21.62,81.08,90.99,48.65,84.68,47.75,19.82,93.24,59.01,12.16,29.73,39.64,19.82,54.73,31.08,63.96,38.51,40.09,52.03,96.4,18.47,27.48,70.95,59.01,49.55,45.72,25.0,84.91,4.05,10.81,67.12,50.45,29.28,75.0,24.77,81.31,81.31,36.26,96.4,95.95,65.54,38.74,77.03,71.17,77.93,73.42,93.47,80.63,96.85,90.77,47.75,63.29,79.73,16.22,22.97,31.98,16.44,53.6,50.0,20.72,18.47,5.86,22.07,43.02,14.64,5.41,49.77,52.7,49.55,63.96
Orlando City,34,83.11,79.95,58.33,64.86,62.61,55.86,62.61,83.33,84.68,81.98,91.44,91.44,69.82,67.57,32.21,13.06,90.54,91.67,68.92,86.94,90.09,58.78,90.54,77.48,90.54,16.89,6.98,26.35,5.41,81.76,27.7,43.24,44.14,8.56,9.46,9.01,44.14,77.03,13.51,39.86,68.02,95.95,81.98,77.03,24.32,23.87,77.03,80.86,70.95,97.75,89.41,84.68,70.5,88.51,86.94,88.06,67.12,23.65,68.69,10.14,81.76,34.91,3.6,73.42,71.4,33.56,38.74,22.3,54.05,90.32,88.74,89.19,38.74,68.47,18.69,9.91,9.01,26.35,22.52,8.78,34.68,66.89,6.76,96.85,89.19,67.12,84.68,13.51,81.76,74.32,1.8,85.59,92.79,79.73,63.96,4.05,40.32,52.93,6.76,75.23,55.86
PSV Eindhoven,34,100.0,100.0,100.0,100.0,90.09,92.79,100.0,100.0,98.65,98.65,96.4,96.4,98.2,98.2,97.3,85.59,100.0,100.0,100.0,100.0,100.0,97.75,100.0,100.0,100.0,36.49,38.29,15.32,44.59,92.79,35.36,20.72,86.49,32.88,28.6,5.41,22.3,99.1,27.03,43.24,98.65,100.0,100.0,99.1,99.1,99.1,95.5,100.0,99.55,46.85,33.11,98.65,100.0,88.51,59.01,99.1,5.86,21.62,88.06,72.52,18.24,99.1,45.95,91.89,80.41,98.65,0.9,3.38,97.3,27.93,42.34,25.0,38.74,2.7,27.7,5.86,61.26,14.86,8.11,1.8,34.68,86.71,25.0,39.64,100.0,100.0,100.0,34.01,19.14,70.5,98.65,95.05,90.54,90.54,100.0,75.23,95.05,90.32,89.64,99.1,77.48
Pachuca,34,70.95,74.55,97.3,92.12,27.48,43.02,95.95,67.57,45.05,46.4,41.44,43.69,41.44,43.24,78.38,75.23,75.9,69.14,98.2,85.14,34.01,36.49,75.68,90.99,75.0,80.41,86.26,52.7,81.76,80.63,69.82,83.78,12.84,75.0,79.28,35.59,61.71,57.66,9.46,10.81,72.97,77.48,70.72,57.66,99.55,98.65,52.7,90.99,93.24,2.7,2.25,43.69,28.38,77.25,31.53,20.72,64.19,54.28,48.87,44.59,48.65,98.65,86.49,19.59,73.2,24.1,54.28,39.64,29.28,56.08,72.07,25.0,38.74,74.55,86.26,77.48,11.71,54.05,93.24,33.33,39.86,55.86,83.33,1.35,80.63,93.69,72.3,84.23,19.14,50.0,70.27,39.19,32.88,41.89,60.81,40.77,90.09,44.37,17.12,81.98,41.89
Palermo,38,82.21,65.99,39.86,63.06,81.98,70.72,49.77,87.84,50.9,47.3,43.02,41.89,63.06,63.06,40.54,27.93,88.74,79.05,40.77,60.36,83.56,95.95,63.96,81.08,66.22,5.41,11.71,13.06,15.32,25.0,5.86,0.9,99.55,3.6,11.49,71.4,61.71,41.44,63.06,51.35,28.38,55.86,75.23,41.44,14.41,7.43,56.31,55.86,42.79,92.12,90.09,50.9,53.15,49.55,38.06,12.61,71.4,71.62,75.9,76.35,48.65,27.48,45.05,50.0,19.59,42.12,47.07,41.22,54.05,24.1,21.17,65.54,38.74,40.77,59.01,35.14,81.53,15.99,17.57,79.73,39.86,73.65,48.65,95.05,70.95,56.76,79.28,6.31,53.6,88.51,48.2,56.98,50.0,61.71,54.05,96.85,4.05,14.19,35.14,85.14,25.23
Palmeiras,38,77.7,93.92,99.1,94.59,90.09,88.96,98.65,71.17,57.66,56.31,57.66,53.6,56.08,54.95,70.27,66.67,59.68,70.72,94.59,82.21,74.77,88.06,85.14,82.88,85.14,73.65,62.16,32.88,91.44,61.04,58.11,82.88,10.81,16.67,36.04,23.42,71.62,55.86,10.36,9.46,67.12,81.53,78.83,55.86,73.87,65.77,54.95,78.38,69.37,83.56,57.43,57.21,41.44,34.91,59.01,14.86,81.53,16.44,88.06,88.29,48.65,20.27,57.21,45.27,54.05,90.54,38.74,65.32,91.22,12.61,13.51,25.0,86.94,25.68,37.84,50.0,48.65,70.95,23.42,14.41,75.9,39.64,57.88,76.8,85.14,97.75,79.73,60.81,53.6,20.27,51.35,55.86,55.63,57.66,59.91,8.11,39.19,92.79,97.3,22.52,92.79
